snapshot_date,ticker,signal_snapshot_id,factor_pack_score_available,factor_pack_rank_available,technical_timing_score_available,overheat_penalty_available,price_derived_score_available,relative_strength_score_available,buy_zone_score_available,buy_zone_label_available,market_regime_available,forward_return_1d_available,forward_return_3d_available,forward_return_5d_available,forward_return_10d_available,forward_return_20d_available,ready_for_factor_effectiveness_research,readiness_status,blocking_reason
2026-05-20,D,V18_21B-2026-05-20-D-8FA06CFDC51A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,DAKT,V18_21B-2026-05-20-DAKT-7B017EC411F6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DAL,V18_21B-2026-05-20-DAL-256C6763B8D0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DASH,V18_21B-2026-05-20-DASH-DA2076EE28B8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DB,V18_21B-2026-05-20-DB-98E909E40B65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DBVT,V18_21B-2026-05-20-DBVT-841DB34D7555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DDOG,V18_21B-2026-05-20-DDOG-EF40B882B19B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,DELL,V18_21B-2026-05-20-DELL-84BFBA965B99,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,DIS,V18_21B-2026-05-20-DIS-E5AEA445E442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DOCU,V18_21B-2026-05-20-DOCU-76640BE530A4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,DUOL,V18_21B-2026-05-20-DUOL-4DBBE9C3BBDA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ECL,V18_21B-2026-05-20-ECL-1B3F68EE3576,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,EEM,V18_21B-2026-05-20-EEM-995F96223AF3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ENPH,V18_21B-2026-05-20-ENPH-C87029C190AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ENTG,V18_21B-2026-05-20-ENTG-D0C150DB5398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,EQIX,V18_21B-2026-05-20-EQIX-32B573F7EC76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,EQT,V18_21B-2026-05-20-EQT-8AD583A259ED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ET,V18_21B-2026-05-20-ET-FA7CDA33B163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ETN,V18_21B-2026-05-20-ETN-432B86624181,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,ETR,V18_21B-2026-05-20-ETR-4B39A8BD89AF,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,EWY,V18_21B-2026-05-20-EWY-3E59EB66DB5B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,EWZ,V18_21B-2026-05-20-EWZ-D3EE9B607842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,FCNCA,V18_21B-2026-05-20-FCNCA-7E1A9C5A155C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,FIGR,V18_21B-2026-05-20-FIGR-06DF2FFFDE5D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,FIX,V18_21B-2026-05-20-FIX-88FD8DE27190,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,FLEX,V18_21B-2026-05-20-FLEX-1900553CC0EA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,FLR,V18_21B-2026-05-20-FLR-12C957FD2E47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,FLS,V18_21B-2026-05-20-FLS-B56B568118D3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,FLUT,V18_21B-2026-05-20-FLUT-6ADDF4C5F4D8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,FN,V18_21B-2026-05-20-FN-CCE620A7E46D,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,FORM,V18_21B-2026-05-20-FORM-36013EC03F9F,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,FWONK,V18_21B-2026-05-20-FWONK-45E6B1B6CF7F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GEHC,V18_21B-2026-05-20-GEHC-1E4BF8DCE0BA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GEMI,V18_21B-2026-05-20-GEMI-BB24A83E41F5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GEV,V18_21B-2026-05-20-GEV-670E3C05DDCB,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,GLW,V18_21B-2026-05-20-GLW-F43BCB2E0657,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,GNRC,V18_21B-2026-05-20-GNRC-9768DA674AA3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,GOOG,V18_21B-2026-05-20-GOOG-BA75FD7E9DA9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GOOGL,V18_21B-2026-05-20-GOOGL-5FEDE94FE694,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,GRAB,V18_21B-2026-05-20-GRAB-62B0244632A2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GS,V18_21B-2026-05-20-GS-24FFD045CE77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GSG,V18_21B-2026-05-20-GSG-71206336E12D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,GT,V18_21B-2026-05-20-GT-304C7AF68AC8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HIVE,V18_21B-2026-05-20-HIVE-095D9FAECCEE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HLT,V18_21B-2026-05-20-HLT-0294AAB0B212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HOOD,V18_21B-2026-05-20-HOOD-BBEDBE00D224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HPE,V18_21B-2026-05-20-HPE-0CEDE2702EF7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,HTZ,V18_21B-2026-05-20-HTZ-7123F5C13FD6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HUBB,V18_21B-2026-05-20-HUBB-99E05C8267D6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,HUBS,V18_21B-2026-05-20-HUBS-66EA51D21D5C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HUM,V18_21B-2026-05-20-HUM-8EFE5B89371E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,HUT,V18_21B-2026-05-20-HUT-22A9959FE5DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,IBIT,V18_21B-2026-05-20-IBIT-7C744E211EEC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,ICHR,V18_21B-2026-05-20-ICHR-3E3B72ED9244,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,IGV,V18_21B-2026-05-20-IGV-8B52E8E64E89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,INFY,V18_21B-2026-05-20-INFY-F6E46413BF68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,INSM,V18_21B-2026-05-20-INSM-C3633A6A67A0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,INTC,V18_21B-2026-05-20-INTC-FAEA37A837E0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,IRDM,V18_21B-2026-05-20-IRDM-10B4AA8B32CA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,IREN,V18_21B-2026-05-20-IREN-722E1611E9C4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,ISRG,V18_21B-2026-05-20-ISRG-75CAD4D6F72D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,IWM,V18_21B-2026-05-20-IWM-AFE08ED854E5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,IYW,V18_21B-2026-05-20-IYW-7F2B80241086,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,JBL,V18_21B-2026-05-20-JBL-753E5D1B8832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,JBS,V18_21B-2026-05-20-JBS-B85D47F9A648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,JCI,V18_21B-2026-05-20-JCI-278ABE1831C7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,JD,V18_21B-2026-05-20-JD-83A80A4EBE04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,JFROG,V18_21B-2026-05-20-JFROG-95E72BD815F9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,JHX,V18_21B-2026-05-20-JHX-8FE11F78C38F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KEYS,V18_21B-2026-05-20-KEYS-8FFD5366174C,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,KKR,V18_21B-2026-05-20-KKR-B92B8CC81222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KLAC,V18_21B-2026-05-20-KLAC-381083A750BB,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,KLAR,V18_21B-2026-05-20-KLAR-8BD1D293E45B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KLIC,V18_21B-2026-05-20-KLIC-DBB5C539ECFA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,READY_PENDING_FORWARD_RETURNS,PENDING_FORWARD_RETURNS
2026-05-20,KNX,V18_21B-2026-05-20-KNX-C109E092D25F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KRC,V18_21B-2026-05-20-KRC-6B2E4868A572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KVYO,V18_21B-2026-05-20-KVYO-B033A43CCAEE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,KWEB,V18_21B-2026-05-20-KWEB-F00CE7D8AC6E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,LBRT,V18_21B-2026-05-20-LBRT-2C7093C10FA8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,LCID,V18_21B-2026-05-20-LCID-F844C1ED9AA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,LHX,V18_21B-2026-05-20-LHX-363DE5C2C5FA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,LIN,V18_21B-2026-05-20-LIN-E7128460AA1A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
2026-05-20,LINE,V18_21B-2026-05-20-LINE-FBC99BAA92FE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEGRADED_MISSING_CORE_SIGNAL,MISSING_CORE_SIGNAL;MISSING_PRICE_DERIVED_SCORE
