ticker,priority_rank,classification,include_reason,r22b_validation_result,r22b_error_message,local_price_path,local_price_available,never_success,continuation_eligible,ledger_row_found,current_ledger_status
COGT,11,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/COGT.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
CRCL,12,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/CRCL.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
CVNA,13,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/CVNA.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
DBVT,14,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/DBVT.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
FCNCA,15,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/FCNCA.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
FIGR,16,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/FIGR.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
GEMI,17,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/GEMI.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
HOOD,18,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/HOOD.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
HTZ,19,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/HTZ.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
INSM,20,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/INSM.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
JBS,21,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/JBS.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
JFROG,22,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/JFROG.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
KLAR,23,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/KLAR.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
LINE,24,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/LINE.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
MNTN,25,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/MNTN.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
MPW,26,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/MPW.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
NVAX,27,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/NVAX.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
PONY,28,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/PONY.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
RDDT,29,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/RDDT.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
SOLS,30,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/SOLS.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
STUB,31,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/STUB.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
TLN,33,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/TLN.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
UPST,34,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/UPST.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
USFD,35,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/USFD.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
V,36,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/V.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
VECO,37,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/VECO.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
VEEV,38,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/VEEV.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
VIAV,39,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/VIAV.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
VIST,40,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/VIST.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
VMC,41,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/VMC.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WAB,42,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WAB.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WDAY,43,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WDAY.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WHR,44,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WHR.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WING,45,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WING.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WLK,46,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WLK.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WOLF,47,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WOLF.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WULF,48,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WULF.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WVE,49,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WVE.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WWD,50,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WWD.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
WYFI,51,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/WYFI.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
XENE,52,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/XENE.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
XLF,53,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/XLF.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
XLK,54,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/XLK.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
XPO,55,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/XPO.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
XYZ,56,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/XYZ.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
YPF,57,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/YPF.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
Z,58,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/Z.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
ZG,59,APPROVED_FOR_NEXT_STAGED_BACKFILL,"R22B local validation failed due to missing local price cache; ticker is valid, in ledger, never-success, and continuation eligible.",FAIL,Local price cache file missing.,D:/us-tech-quant/state/v18/price_cache/ZG.csv,False,True,True,True,SKIPPED_NO_LOCAL_DATA
