STATUS: OK
MODE: SNAPSHOT_ONLY
RUN_ID: V18_37D_20260525_184355
GENERATED_AT: 2026-05-25T18:43:55
SNAPSHOT_PATH: D:/us-tech-quant/archive/stable/V18_37D_lean_inspired_research_stack_baseline_20260525_184355
COPIED_FILE_COUNT: 44
MISSING_OPTIONAL_COUNT: 0
MISSING_CRITICAL_COUNT: 0
VALIDATION_FAIL_COUNT: 0
CURRENT_FULL_CANDIDATE_COUNT: 318
LATEST_SIGNAL_FREEZE_COUNT: 318
SHADOW_PORTFOLIO_LEDGER_EXISTS: TRUE
LATEST_SHADOW_PORTFOLIO_COUNT: 10
LATEST_SHADOW_SNAPSHOT_ROWS: 744
ENTRY_PRICE_MISSING_COUNT: 0
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
FACTOR_WEIGHTS_MODIFIED: FALSE
OFFICIAL_SIGNAL_FREEZE_LEDGER_MODIFIED: FALSE
PAPER_TRADING_LEDGER_MODIFIED: FALSE
SHADOW_PORTFOLIO_LEDGER_MODIFIED: FALSE
FORBIDDEN_MODIFIED: FALSE
OFFICIAL_SIGNAL_FREEZE_LEDGER_SHA256: e325a91ac175253f2a614a6c59efd3ed1934675706b82c5611e643cf5f4e3da4
PAPER_TRADING_LEDGER_SHA256: ecb87f85a89055ea8f2ff42dcc69dc36e55623d838e2fe417f53840dcdf259f4
PAPER_PORTFOLIO_STATE_SHA256: 3ab2248b0cca12edfb11ec83e63272897e2dcab39d0bdb744e8bb252f0beb3ca
SHADOW_PORTFOLIO_LEDGER_SHA256: cacd2217764f6294faadb98e3bfd7feae514c38e56ba460c87b07495dee227bd
MANIFEST_PATH: D:/us-tech-quant/archive/stable/V18_37D_lean_inspired_research_stack_baseline_20260525_184355/MANIFEST.csv
VALIDATION_PATH: D:/us-tech-quant/archive/stable/V18_37D_lean_inspired_research_stack_baseline_20260525_184355/VALIDATION.csv
REPORT_PATH: D:/us-tech-quant/outputs/v18/read_center/V18_37D_STABLE_SNAPSHOT_REPORT.md
