signal_id,ticker,tag_type,tag_value,tag_source,notes
V18_39A_2026-05-29_72_WYFI,WYFI,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_72_WYFI,WYFI,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_72_WYFI,WYFI,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_72_WYFI,WYFI,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_72_WYFI,WYFI,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_73_WULF,WULF,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_73_WULF,WULF,TECHNICAL,BB_MID,candidate/technical_timing,
V18_39A_2026-05-29_73_WULF,WULF,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_73_WULF,WULF,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_73_WULF,WULF,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_73_WULF,WULF,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_73_WULF,WULF,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_73_WULF,WULF,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_73_WULF,WULF,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_74_NVT,NVT,TECHNICAL,TECH_TIMING_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_74_NVT,NVT,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_74_NVT,NVT,TECHNICAL,RSI_STRONG,candidate/technical_timing,
V18_39A_2026-05-29_74_NVT,NVT,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_74_NVT,NVT,FACTOR,NEUTRAL_SHADOW,candidate/factor_pack,
V18_39A_2026-05-29_74_NVT,NVT,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_74_NVT,NVT,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_74_NVT,NVT,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_74_NVT,NVT,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_74_NVT,NVT,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_74_NVT,NVT,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_75_MOD,MOD,TECHNICAL,TECH_TIMING_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_75_MOD,MOD,TECHNICAL,BB_NEAR_UPPER,candidate/technical_timing,
V18_39A_2026-05-29_75_MOD,MOD,TECHNICAL,RSI_STRONG,candidate/technical_timing,
V18_39A_2026-05-29_75_MOD,MOD,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_75_MOD,MOD,FACTOR,VOLUME_UP_CONFIRM,candidate/factor_pack,
V18_39A_2026-05-29_75_MOD,MOD,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_75_MOD,MOD,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_75_MOD,MOD,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_75_MOD,MOD,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_75_MOD,MOD,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_75_MOD,MOD,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_76_QSR,QSR,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_76_QSR,QSR,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_76_QSR,QSR,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_76_QSR,QSR,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_76_QSR,QSR,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_76_QSR,QSR,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_76_QSR,QSR,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_76_QSR,QSR,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_76_QSR,QSR,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_76_QSR,QSR,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_77_AEIS,AEIS,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_77_AEIS,AEIS,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_77_AEIS,AEIS,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_77_AEIS,AEIS,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_77_AEIS,AEIS,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_77_AEIS,AEIS,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_77_AEIS,AEIS,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_77_AEIS,AEIS,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_77_AEIS,AEIS,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_77_AEIS,AEIS,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_78_XENE,XENE,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_78_XENE,XENE,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_78_XENE,XENE,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_78_XENE,XENE,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_78_XENE,XENE,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_78_XENE,XENE,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_78_XENE,XENE,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_78_XENE,XENE,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_78_XENE,XENE,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_78_XENE,XENE,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_79_APH,APH,TECHNICAL,TECH_TIMING_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_79_APH,APH,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_79_APH,APH,TECHNICAL,RSI_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_79_APH,APH,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_79_APH,APH,FACTOR,VOLUME_UP_CONFIRM,candidate/factor_pack,
V18_39A_2026-05-29_79_APH,APH,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_79_APH,APH,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_79_APH,APH,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_79_APH,APH,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_79_APH,APH,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_79_APH,APH,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_80_TWST,TWST,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_80_TWST,TWST,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_80_TWST,TWST,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_80_TWST,TWST,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_80_TWST,TWST,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_80_TWST,TWST,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_80_TWST,TWST,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_80_TWST,TWST,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_80_TWST,TWST,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_80_TWST,TWST,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_81_GSG,GSG,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_81_GSG,GSG,TECHNICAL,BB_MID,candidate/technical_timing,
V18_39A_2026-05-29_81_GSG,GSG,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_81_GSG,GSG,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_81_GSG,GSG,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_81_GSG,GSG,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_81_GSG,GSG,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_81_GSG,GSG,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_81_GSG,GSG,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_82_EQIX,EQIX,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_82_EQIX,EQIX,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_82_EQIX,EQIX,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_82_EQIX,EQIX,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_82_EQIX,EQIX,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_82_EQIX,EQIX,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_82_EQIX,EQIX,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_82_EQIX,EQIX,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_82_EQIX,EQIX,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_82_EQIX,EQIX,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_83_SOXX,SOXX,TECHNICAL,TECH_TIMING_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_83_SOXX,SOXX,TECHNICAL,BB_ABOVE_UPPER,candidate/technical_timing,
V18_39A_2026-05-29_83_SOXX,SOXX,TECHNICAL,RSI_OVERHEAT,candidate/technical_timing,
V18_39A_2026-05-29_83_SOXX,SOXX,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_83_SOXX,SOXX,FACTOR,VOLUME_UP_CONFIRM,candidate/factor_pack,
V18_39A_2026-05-29_83_SOXX,SOXX,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_83_SOXX,SOXX,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_83_SOXX,SOXX,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_83_SOXX,SOXX,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_83_SOXX,SOXX,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_83_SOXX,SOXX,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_84_RIOT,RIOT,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_84_RIOT,RIOT,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_84_RIOT,RIOT,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_84_RIOT,RIOT,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_84_RIOT,RIOT,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_84_RIOT,RIOT,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_84_RIOT,RIOT,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_84_RIOT,RIOT,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_84_RIOT,RIOT,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_85_ROKU,ROKU,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_85_ROKU,ROKU,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_85_ROKU,ROKU,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_85_ROKU,ROKU,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_85_ROKU,ROKU,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_85_ROKU,ROKU,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_85_ROKU,ROKU,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_85_ROKU,ROKU,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_85_ROKU,ROKU,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_86_UNH,UNH,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_86_UNH,UNH,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_86_UNH,UNH,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_86_UNH,UNH,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_86_UNH,UNH,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_86_UNH,UNH,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_86_UNH,UNH,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_86_UNH,UNH,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_86_UNH,UNH,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_87_CRCL,CRCL,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_87_CRCL,CRCL,TECHNICAL,BB_MID,candidate/technical_timing,
V18_39A_2026-05-29_87_CRCL,CRCL,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_87_CRCL,CRCL,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_87_CRCL,CRCL,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_87_CRCL,CRCL,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_87_CRCL,CRCL,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_87_CRCL,CRCL,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_87_CRCL,CRCL,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_88_NI,NI,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_88_NI,NI,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_88_NI,NI,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_88_NI,NI,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_88_NI,NI,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_88_NI,NI,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_88_NI,NI,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_88_NI,NI,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_88_NI,NI,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_88_NI,NI,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_89_NFLX,NFLX,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_89_NFLX,NFLX,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_89_NFLX,NFLX,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_89_NFLX,NFLX,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_89_NFLX,NFLX,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_89_NFLX,NFLX,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_89_NFLX,NFLX,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_89_NFLX,NFLX,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_89_NFLX,NFLX,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_89_NFLX,NFLX,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_90_PANW,PANW,TECHNICAL,TECH_TIMING_OVERHEAT_AVOID_CHASE,candidate/technical_timing,
V18_39A_2026-05-29_90_PANW,PANW,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_90_PANW,PANW,TECHNICAL,RSI_EXTREME_OVERHEAT,candidate/technical_timing,
V18_39A_2026-05-29_90_PANW,PANW,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_90_PANW,PANW,FACTOR,NEUTRAL_SHADOW,candidate/factor_pack,
V18_39A_2026-05-29_90_PANW,PANW,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_90_PANW,PANW,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_90_PANW,PANW,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_90_PANW,PANW,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_90_PANW,PANW,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_90_PANW,PANW,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_91_VIST,VIST,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_91_VIST,VIST,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_91_VIST,VIST,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_91_VIST,VIST,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_91_VIST,VIST,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_91_VIST,VIST,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_91_VIST,VIST,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_91_VIST,VIST,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_91_VIST,VIST,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_92_JCI,JCI,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_92_JCI,JCI,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_92_JCI,JCI,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_92_JCI,JCI,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_92_JCI,JCI,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_92_JCI,JCI,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_92_JCI,JCI,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_92_JCI,JCI,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_92_JCI,JCI,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_92_JCI,JCI,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_93_IGV,IGV,TECHNICAL,TECH_TIMING_NEUTRAL,candidate/technical_timing,
V18_39A_2026-05-29_93_IGV,IGV,TECHNICAL,BB_UPPER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_93_IGV,IGV,TECHNICAL,RSI_STRONG,candidate/technical_timing,
V18_39A_2026-05-29_93_IGV,IGV,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_93_IGV,IGV,FACTOR,NEUTRAL_SHADOW,candidate/factor_pack,
V18_39A_2026-05-29_93_IGV,IGV,RISK,NOT_AVAILABLE_RESERVED,candidate/technical_timing,
V18_39A_2026-05-29_93_IGV,IGV,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_93_IGV,IGV,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_93_IGV,IGV,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_93_IGV,IGV,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_93_IGV,IGV,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_94_DBVT,DBVT,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_94_DBVT,DBVT,TECHNICAL,BB_NEAR_LOWER,candidate/technical_timing,
V18_39A_2026-05-29_94_DBVT,DBVT,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_94_DBVT,DBVT,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_94_DBVT,DBVT,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_94_DBVT,DBVT,RISK,WAIT_PULLBACK_REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_94_DBVT,DBVT,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_94_DBVT,DBVT,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_94_DBVT,DBVT,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_94_DBVT,DBVT,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_95_LSCC,LSCC,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_95_LSCC,LSCC,TECHNICAL,BB_NEAR_UPPER,candidate/technical_timing,
V18_39A_2026-05-29_95_LSCC,LSCC,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
V18_39A_2026-05-29_95_LSCC,LSCC,FACTOR,V18_35D_RECOMPUTE,candidate/factor_pack,
V18_39A_2026-05-29_95_LSCC,LSCC,RISK,REVIEW_ONLY,candidate/technical_timing,
V18_39A_2026-05-29_95_LSCC,LSCC,RESEARCH,PENDING_FORWARD_OUTCOME,v18_38_research_stack,
V18_39A_2026-05-29_95_LSCC,LSCC,RESEARCH,V18_38B_EXPERIMENTS_REGISTERED,v18_38_research_stack,
V18_39A_2026-05-29_95_LSCC,LSCC,RESEARCH,SHADOW_PORTFOLIO_MEMBER,v18_38_research_stack,
V18_39A_2026-05-29_95_LSCC,LSCC,FREEZE,IN_LATEST_FREEZE,signal_freeze_ledger,
V18_39A_2026-05-29_96_XPO,XPO,TECHNICAL,TECH_TIMING_V18_35D_RECOMPUTE,candidate/technical_timing,
V18_39A_2026-05-29_96_XPO,XPO,TECHNICAL,BB_LOWER_HALF,candidate/technical_timing,
V18_39A_2026-05-29_96_XPO,XPO,FACTOR,OK_RECOMPUTED_FACTOR_TECHNICAL,candidate/factor_pack,
