ticker,date,open,high,low,close,adj_close,volume,provider,fetch_run_id,fetch_timestamp,source_quality
Z,2015-08-03,27.649999618530273,28.81999969482422,25.719999313354492,27.739999771118164,27.739999771118164,144700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-04,27.0,27.030000686645508,24.610000610351562,25.799999237060547,25.799999237060547,129100,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-05,27.110000610351562,27.469999313354492,24.559999465942383,25.239999771118164,25.239999771118164,107700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-06,24.809999465942383,26.950000762939453,22.989999771118164,26.950000762939453,26.950000762939453,73100,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-07,27.5,27.5,24.200000762939453,26.5,26.5,52200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-10,25.760000228881836,26.5,25.459999084472656,26.139999389648438,26.139999389648438,51400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-11,25.440000534057617,26.020000457763672,24.559999465942383,25.3799991607666,25.3799991607666,141000,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-12,25.0,26.209999084472656,25.0,25.989999771118164,25.989999771118164,172600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-13,26.0,26.600000381469727,25.760000228881836,26.200000762939453,26.200000762939453,229600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-14,26.1299991607666,26.209999084472656,24.65999984741211,25.190000534057617,25.190000534057617,103300,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-17,26.579999923706055,26.719999313354492,24.350000381469727,24.799999237060547,24.799999237060547,2090200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-18,24.649999618530273,26.950000762939453,24.5,26.059999465942383,26.059999465942383,3140300,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
Z,2015-08-19,25.600000381469727,27.09000015258789,25.489999771118164,26.770000457763672,26.770000457763672,1750200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
