ticker,date,open,high,low,close,adj_close,volume,provider,fetch_run_id,fetch_timestamp,source_quality
WWD,1994-04-04,3.625,3.625,3.5833330154418945,3.5833330154418945,2.208751916885376,4800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-05,3.625,3.625,3.59375,3.59375,2.2151732444763184,21600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-06,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,7200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-07,3.5833330154418945,3.625,3.5833330154418945,3.625,2.2344343662261963,26400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-08,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-11,3.625,3.625,3.5833330154418945,3.5833330154418945,2.208751916885376,12000,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-12,3.5833330154418945,3.625,3.5833330154418945,3.625,2.2344343662261963,24000,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-13,3.6458330154418945,3.6458330154418945,3.6458330154418945,3.6458330154418945,2.247276544570923,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-14,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,4800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-15,3.5833330154418945,3.625,3.5833330154418945,3.59375,2.2151732444763184,21600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-18,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,9600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-19,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,4800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-20,3.5833330154418945,3.59375,3.5833330154418945,3.5833330154418945,2.208751916885376,45600,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-21,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-22,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-25,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-26,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-28,3.59375,3.59375,3.59375,3.59375,2.2151732444763184,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-04-29,3.59375,3.59375,3.59375,3.59375,2.2151732444763184,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-02,3.59375,3.59375,3.59375,3.59375,2.2151732444763184,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-03,3.5833330154418945,3.5833330154418945,3.5833330154418945,3.5833330154418945,2.208751916885376,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-04,3.6145830154418945,3.6145830154418945,3.6145830154418945,3.6145830154418945,2.228013753890991,7200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-05,3.6145830154418945,3.6145830154418945,3.6145830154418945,3.6145830154418945,2.228013753890991,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-06,3.5833330154418945,3.59375,3.5833330154418945,3.59375,2.2151732444763184,52800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-09,3.5416669845581055,3.5416669845581055,3.5416669845581055,3.5416669845581055,2.20686411857605,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-10,3.5416669845581055,3.5416669845581055,3.5416669845581055,3.5416669845581055,2.20686411857605,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-11,3.5416669845581055,3.5416669845581055,3.5416669845581055,3.5416669845581055,2.20686411857605,2400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-12,3.5416669845581055,3.5416669845581055,3.5416669845581055,3.5416669845581055,2.20686411857605,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-13,3.5416669845581055,3.546875,3.5416669845581055,3.5416669845581055,2.20686411857605,28800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
WWD,1994-05-16,3.5416669845581055,3.5625,3.5416669845581055,3.5416669845581055,2.20686411857605,40800,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
