ticker,date,open,high,low,close,adj_close,volume,provider,fetch_run_id,fetch_timestamp,source_quality
FCNCA,1986-10-22,35.0,37.0,35.0,35.0,24.90797233581543,400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-23,35.0,35.0,35.0,35.0,24.90797233581543,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-24,35.0,35.0,35.0,35.0,24.90797233581543,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-27,35.0,35.0,35.0,35.0,24.90797233581543,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-28,35.0,35.0,35.0,35.0,24.90797233581543,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-29,35.5,37.0,35.5,35.5,25.2637882232666,700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-30,35.5,37.5,35.5,35.5,25.2637882232666,200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-10-31,37.0,38.5,37.0,37.0,26.33128547668457,500,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-03,37.0,38.0,37.0,37.0,26.33128547668457,300,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-04,38.0,39.0,38.0,38.0,27.042938232421875,4000,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-05,38.0,39.5,38.0,38.0,27.042938232421875,400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-06,38.5,39.5,38.5,38.5,27.398773193359375,700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-07,38.5,38.5,38.5,38.5,27.398773193359375,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-10,38.5,38.5,38.5,38.5,27.398773193359375,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-11,38.5,38.5,37.0,37.0,26.33128547668457,500,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-12,37.0,37.5,36.5,36.5,25.97545623779297,1700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-13,36.0,36.0,34.5,34.5,24.552146911621094,500,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-14,34.5,36.0,34.5,34.5,24.552146911621094,200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-17,34.5,35.5,34.0,34.0,24.19631576538086,1000,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-18,34.0,34.0,34.0,34.0,24.19631576538086,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-19,34.0,34.5,33.5,33.5,23.840484619140625,200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-20,33.5,34.5,33.0,33.0,23.484657287597656,3100,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-21,33.0,33.0,33.0,33.0,23.484657287597656,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-24,33.0,34.5,33.0,33.0,23.484657287597656,400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-25,33.0,33.0,33.0,33.0,23.484657287597656,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-26,33.0,33.0,33.0,33.0,23.484657287597656,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-11-28,33.0,33.0,33.0,33.0,23.484657287597656,0,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-01,33.0,33.5,32.0,32.0,22.772998809814453,700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-02,32.0,33.5,31.0,31.0,22.061342239379883,2500,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-03,31.0,31.5,29.5,29.5,20.993860244750977,3700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-04,28.5,28.5,27.5,27.5,19.570547103881836,1200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-05,27.5,29.5,27.5,29.5,20.993860244750977,1400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-08,29.0,29.0,27.5,29.0,20.63804054260254,72200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-09,29.0,29.25,27.0,27.0,19.214719772338867,400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-10,27.0,29.0,27.0,29.0,20.63804054260254,3400,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-11,29.0,29.0,27.5,27.5,19.570547103881836,1300,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-12,29.5,29.75,29.5,29.5,20.993860244750977,1200,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-15,29.5,29.5,28.0,29.5,20.993860244750977,2500,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
FCNCA,1986-12-16,29.5,29.5,28.0,29.5,20.993860244750977,2700,yfinance,V18_25A_R23B_20260522_145403,2026-05-22T14:54:03,STAGED_PROVIDER_RAW_NORMALIZED
