STATUS: FAIL_V18_31E_DAILY_TRADE_PLAN_SNAPSHOT_FAILED
MODE: DAILY_TRADE_PLAN_SNAPSHOT_LEDGER
RUN_ID: V18_31E_20260524_182842
DRY_RUN: FALSE
TOP_N_REQUESTED: 252
SIGNAL_DATE_OVERRIDE_USED: TRUE
SIGNAL_DATE_OVERRIDE: 2026-05-22
SIGNAL_DATE: 2026-05-22
SNAPSHOT_DATE: 2026-05-24
SAME_DAY_POLICY: REPLACE
LEDGER_PATH: D:\us-tech-quant\state\v18\trade_plan_snapshots\V18_DAILY_TRADE_PLAN_LEDGER.csv
PRE_LEDGER_ROWS: 252
REMOVED_SAME_DAY_ROWS: 252
APPENDED_ROWS: 252
POST_LEDGER_ROWS: 252
DUPLICATE_SIGNAL_DATE_TICKER_COUNT: 0
SOURCE_ACCOUNT_AWARE_FILE: D:\us-tech-quant\outputs\v18\execution\V18_CURRENT_ACCOUNT_AWARE_MANUAL_TRADE_PLAN.csv
SOURCE_ACCOUNT_AWARE_ROWS: 252
SOURCE_COST_ADJUSTED_FILE: D:\us-tech-quant\outputs\v18\execution\V18_CURRENT_COST_ADJUSTED_TRADE_PLAN.csv
SOURCE_COST_ADJUSTED_ROWS: 252
SOURCE_POSITION_POLICY_FILE: D:\us-tech-quant\outputs\v18\execution\V18_CURRENT_POSITION_SIZING_POLICY.csv
SOURCE_POSITION_POLICY_ROWS: 252
SOURCE_BUYABILITY_FILE: D:\us-tech-quant\outputs\v18\execution\V18_CURRENT_BUYABILITY_GATE.csv
SOURCE_BUYABILITY_ROWS: 252
CURRENT_RANKED_CANDIDATE_ROWS: 252
CURRENT_RECOMMENDATION_ROWS: 252
CURRENT_THEME_CLASSIFICATION_ROWS: 252
LATEST_FULL_FREEZE_TICKER_COUNT: 250
ACCOUNT_TRADE_ALLOWED_COUNT: 0
ACCOUNT_TRADE_SMALL_ONLY_COUNT: 0
ACCOUNT_WATCH_ONLY_COUNT: 0
ACCOUNT_WAIT_PULLBACK_COUNT: 0
ACCOUNT_REVIEW_FIRST_COUNT: 0
BLOCKED_BY_COST_PLAN_COUNT: 0
BLOCKED_BY_DAILY_NEW_BUY_LIMIT_COUNT: 0
COST_OK_COUNT: 0
CURRENT_COST_OK_CANDIDATE_COUNT: 0
CURRENT_BLOCKED_MIN_NOTIONAL_COUNT: 0
REVIEW_FIRST_NO_CURRENT_TRADE_COUNT: 0
WATCH_ONLY_NO_CURRENT_TRADE_COUNT: 0
WAIT_PULLBACK_NO_CURRENT_TRADE_COUNT: 0
ACCOUNT_STATE_MODE: TEMPLATE_OR_EMPTY_ACCOUNT_ASSUMPTION
ACCOUNT_STATE_QUALITY_FLAG: WARN_TEMPLATE_EMPTY_ACCOUNT
R31D_STATUS: FAIL_V18_31D_ACCOUNT_AWARE_MANUAL_TRADE_PLAN_FAILED
R31C_STATUS: FAIL_V18_31C_MOOMOO_COST_SLIPPAGE_CONSTRAINT_FAILED
R31C_R1_STATUS: FAIL_V18_31C_R1_COST_PLAN_READABILITY_PATCH_FAILED
R31B_STATUS: WARN_V18_31B_MANUAL_POSITION_SIZING_POLICY_REVIEW_NEEDED
R31A_STATUS: WARN_V18_31A_STATIC_BUYABILITY_GATE_REVIEW_NEEDED
R30E_STATUS: FAIL_V18_30E_SAFE_DAILY_OPERATOR_SEQUENCE_FAILED
R30A_STATUS: WARN_V18_30A_DAILY_OPERATOR_CONTROL_CENTER_REVIEW_NEEDED
FORWARD_RETURN_FILLABLE_READY: FALSE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
VALIDATION_FAIL_COUNT: 1
FORBIDDEN_MODIFIED: FALSE
BACKUP_PATH: D:\us-tech-quant\archive\v18\trade_plan_snapshot_backups\V18_31E_20260524_182842\V18_DAILY_TRADE_PLAN_LEDGER_PRE_REPLACE.csv
NEXT_RECOMMENDED_STEP: Use ledger for manual research only; update account state and run forward validation later.
