ticker,company_name,sector,industry,source_tags,source_count,universe_tier,scan_priority,last_scan_date,next_due_scan_date,days_since_last_scan,scan_count_5d,scan_count_20d,last_price_update_date,last_price_update_depth,last_event_update_date,last_event_update_depth,required_data_depth,actual_data_depth,data_depth_sufficient,price_cache_status,event_cache_status,latest_price_date,last_close,price_freshness_status,ret_5d,ret_20d,ret_60d,ret_120d,above_ma20,above_ma60,above_ma120,distance_from_52w_high,relative_strength_vs_qqq,relative_strength_vs_smh,volume_surge_score,light_trend_status,promotion_score,demotion_score,promotion_reason,demotion_reason,consecutive_improvement_count,consecutive_weak_count,is_position,is_core_daily,is_candidate,is_watchlist,scan_deferred_reason
MOD,Modine Manufacturing Company,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_24B_CURRENT_OPERATOR_TOP_TIER_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_37A_SHADOW_STRATEGY_CANDIDATES;DISCOVERED_V18_40A_CANDIDATE_TOP_FULL_CANONICAL_SYN;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_TOP_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;OUTPUT_FORWARD_TRACKER;STATE_FORWARD_TRACKER,30,CANDIDATE,600,2026-05-27,2026-05-28,0,20,20,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,275.799988,NOT_UPDATED_BY_V18_16A,0.010256,0.131673,0.262012,0.984030,TRUE,TRUE,TRUE,-0.055997,0.036813,-0.075820,,STRONG_UPTREND,210,0,core_cap_or_run_limit,core_cap_or_run_limit,20,0,FALSE,FALSE,TRUE,FALSE,
MOH,Molina Healthcare Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_23C_R5_CURRENT_BATCH2_MERGE_CANDIDAT;DISCOVERED_V18_23C_R6_CURRENT_BATCH2_FULL_HISTORY_I;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,26,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-20,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-20,182.240005,NOT_UPDATED_BY_V18_16A,-0.050685,0.191111,0.228778,0.241671,FALSE,TRUE,TRUE,-0.441239,0.096251,-0.016382,,SIDEWAYS_OR_MIXED,175,10,threshold_not_met,threshold_not_met,19,0,FALSE,FALSE,TRUE,FALSE,
MPLX,MPLX LP,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_23C_R5_CURRENT_BATCH2_MERGE_CANDIDAT;DISCOVERED_V18_23C_R6_CURRENT_BATCH2_FULL_HISTORY_I;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,26,STRONG_WATCH,400,2026-05-27,2026-05-29,0,16,16,2026-05-20,LIGHT_PLUS_DATA,,,LIGHT_PLUS_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-20,55.439999,NOT_UPDATED_BY_V18_16A,0.011494,-0.004668,-0.058584,0.037037,TRUE,FALSE,FALSE,-0.063039,-0.099528,-0.212161,,WEAK_DOWNTREND,-10,140,candidate_weakness,demotion_candidate;ret_20d_negative;ret_60d_negative;relative_strength_vs_qqq_negative;below_ma60;weak_downtrend,0,16,FALSE,FALSE,FALSE,TRUE,
MPW,,,,DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R23_CURRENT_MISSING_CACHE_CANDID;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTE_FAILURES;DISCOVERED_V18_35G_UNIVERSE_INVALID_TICKER_PRUNE_DE;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,12,RESEARCH,100,,,,0,0,UNKNOWN,READ_FROM_EXISTING_SOURCE,,,LIGHT_DATA,,UNKNOWN_NOT_UPDATED,NOT_UPDATED_BY_V18_16A,NOT_UPDATED_BY_V18_16A,UNKNOWN,,NOT_UPDATED_BY_V18_16A,,,,,,,,,,,,,0,0,NOT_EVALUATED_V18_16A,NOT_EVALUATED_V18_16A,0,0,FALSE,FALSE,FALSE,FALSE,ROLLING_SCAN_NOT_IMPLEMENTED_V18_16A
MPWR,Monolithic Power Systems Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_24B_CURRENT_OPERATOR_TOP_TIER_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE,23,CANDIDATE,600,2026-05-27,2026-05-28,0,20,20,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,1566.310059,NOT_UPDATED_BY_V18_16A,-0.021570,0.066714,0.332780,0.827261,FALSE,TRUE,TRUE,-0.057065,-0.028146,-0.140779,,SIDEWAYS_OR_MIXED,160,25,threshold_not_met,threshold_not_met,20,0,FALSE,FALSE,TRUE,FALSE,
MRVL,Marvell Technology Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE,22,CANDIDATE,600,2026-05-27,2026-05-28,0,20,20,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,179.949997,NOT_UPDATED_BY_V18_16A,0.057721,0.288210,1.260394,1.346766,TRUE,TRUE,TRUE,-0.014405,0.193350,0.080717,,STRONG_UPTREND,220,0,core_cap_or_run_limit,core_cap_or_run_limit,20,0,FALSE,FALSE,TRUE,FALSE,
MSFT,Microsoft Corporation,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,24,CANDIDATE,600,2026-05-27,2026-05-28,0,35,35,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,420.910095,NOT_UPDATED_BY_V18_16A,0.013948,-0.004446,0.056342,-0.120226,TRUE,TRUE,FALSE,-0.223513,-0.099306,-0.211939,,SIDEWAYS_OR_MIXED,130,25,threshold_not_met,threshold_not_met,35,0,FALSE,FALSE,TRUE,FALSE,
MTSI,MACOM Technology Solutions Holdings Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_23C_R5_CURRENT_BATCH2_MERGE_CANDIDAT;DISCOVERED_V18_23C_R6_CURRENT_BATCH2_FULL_HISTORY_I;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519,26,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-20,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-20,375.709991,NOT_UPDATED_BY_V18_16A,-0.015306,0.356354,0.513190,1.264950,TRUE,TRUE,TRUE,-0.020466,0.261494,0.148861,,STRONG_UPTREND,220,0,core_cap_or_run_limit,core_cap_or_run_limit,19,0,FALSE,FALSE,TRUE,FALSE,
MTZ,MasTec Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21A_R4_CURRENT_MISSING_HISTORY_BACKF;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_23C_R5_CURRENT_BATCH2_MERGE_CANDIDAT;DISCOVERED_V18_23C_R6_CURRENT_BATCH2_FULL_HISTORY_I;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_37A_SHADOW_STRATEGY_CANDIDATES;DISCOVERED_V18_40A_CANDIDATE_TOP_FULL_CANONICAL_SYN;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_TOP_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519;OUTPUT_FORWARD_TRACKER;STATE_FORWARD_TRACKER,33,CANDIDATE,600,2026-05-27,2026-05-28,0,19,19,2026-05-20,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-20,384.209991,NOT_UPDATED_BY_V18_16A,-0.093395,0.020478,0.335454,0.866275,FALSE,TRUE,TRUE,-0.121826,-0.074382,-0.187015,,SIDEWAYS_OR_MIXED,160,25,threshold_not_met,threshold_not_met,19,0,FALSE,FALSE,TRUE,FALSE,
MU,Micron Technology Inc.,,,CURRENT_RANKED_CANDIDATES;DISCOVERED_RAW105_UNIVERSE_FOR_FACTOR_LAB;DISCOVERED_V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD;DISCOVERED_V18_16A_P1_CURRENT_MANUAL_UNIVERSE_ADDIT;DISCOVERED_V18_21E_CURRENT_EVENT_ADJUSTED_CANDIDATE;DISCOVERED_V18_21E_R1_CURRENT_EVENT_ADJUSTED_CANDID;DISCOVERED_V18_24B_CURRENT_OPERATOR_TOP_TIER_CANDID;DISCOVERED_V18_25A_R25F_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R26A_CURRENT_RANKED_CANDIDATE_JO;DISCOVERED_V18_25A_R26B_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_25A_R27J_CURRENT_RANKED_CANDIDATES_P;DISCOVERED_V18_25A_R27L_CURRENT_FULL_CANDIDATE_JOIN;DISCOVERED_V18_35A_UNIVERSE_TO_CANDIDATE_DIFF_DETAI;DISCOVERED_V18_35D_FULL_UNIVERSE_CANDIDATE_EXPANSIO;DISCOVERED_V18_35D_FULL_UNIVERSE_COMPUTATION_STATUS;DISCOVERED_V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKIN;DISCOVERED_V18_35D_FULL_UNIVERSE_RECOMPUTED_RANKED_;DISCOVERED_V18_35D_FULL_UNIVERSE_TECHNICAL_TIMING;DISCOVERED_V18_35E_CANDIDATE_ADOPTION_BRIDGE;DISCOVERED_V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL;DISCOVERED_V18_37A_SHADOW_STRATEGY_CANDIDATES;DISCOVERED_V18_40A_CANDIDATE_TOP_FULL_CANONICAL_SYN;DISCOVERED_V18_CURRENT_CANDIDATE_THEME_CLASSIFICATI;DISCOVERED_V18_CURRENT_FULL_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_TOP_RANKED_CANDIDATES;DISCOVERED_V18_CURRENT_UNIVERSE_ROLLING_STATE;DISCOVERED_V18_RESTORED_RANKED_CANDIDATES_FROM_R29C;DISCOVERED_V18_UNIVERSE_ROLLING_STATE;MANUAL_EXPANSION_20260519;OUTPUT_FORWARD_TRACKER;STATE_FORWARD_TRACKER,32,CANDIDATE,600,2026-05-27,2026-05-28,0,46,46,2026-05-15,MEDIUM_TREND_DATA,,,MEDIUM_TREND_DATA,MEDIUM_TREND_DATA,TRUE,FULL_HISTORY_AVAILABLE,NOT_UPDATED_BY_V18_16A,2026-05-15,735.750000,NOT_UPDATED_BY_V18_16A,-0.014810,0.616784,0.762909,2.653722,TRUE,TRUE,TRUE,-0.084467,0.521924,0.409291,,STRONG_UPTREND,220,0,core_cap_or_run_limit,core_cap_or_run_limit,46,0,FALSE,FALSE,TRUE,FALSE,
