ticker,yf_ticker,price_date,close,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_percent_b,bb_bandwidth,bb_squeeze_flag,bb_status,rsi_14,rsi_status,kdj_k,kdj_d,kdj_j,kdj_status,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_timing_score,technical_signal,technical_warning_label,option_data_status,put_call_ratio,iv_rank_proxy,gamma_squeeze_status,gamma_squeeze_risk_label,official_decision_impact,vix_date,vix_close,vix_regime
ACLS,ACLS,2026-05-29,150.41,154.828,173.0466,136.6094,0.3788,0.2353,False,BB_LOWER_HALF,52.8954,RSI_NEUTRAL,56.4715,57.8903,53.6339,KDJ_HIGH_DEAD_CROSS,0.6984,10,8,0,48.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
AVGO,AVGO,2026-05-29,446.77,422.9055,440.6826,405.1284,1.1712,0.0841,True,BB_ABOVE_UPPER,65.9164,RSI_STRONG,64.6349,49.9449,94.0149,KDJ_NEUTRAL,1.1636,10,0,5,45.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
MSFT,MSFT,2026-05-29,450.24,417.5945,436.4272,398.7618,1.3667,0.0902,False,BB_ABOVE_UPPER,69.5924,RSI_STRONG,71.575,60.3612,94.0026,KDJ_NEUTRAL,1.1932,10,0,5,45.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
PLTR,PLTR,2026-05-29,156.54,137.8072,149.4937,126.1208,1.3015,0.1696,False,BB_ABOVE_UPPER,67.4241,RSI_STRONG,77.7985,68.7771,95.8411,KDJ_NEUTRAL,1.0547,10,0,5,45.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
CRM,CRM,2026-05-29,191.1,179.0305,191.6585,166.4025,0.9779,0.1411,False,BB_NEAR_UPPER,60.506,RSI_STRONG,63.6815,57.4208,76.203,KDJ_GOLDEN_CROSS,1.4028,10,0,4,44.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
MRVL,MRVL,2026-05-29,205.0,180.411,211.0996,149.7224,0.9006,0.3402,False,BB_NEAR_UPPER,69.499,RSI_STRONG,75.7166,74.9871,77.1758,KDJ_NEUTRAL,1.4645,10,0,4,44.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
APH,APH,2026-05-29,148.76,132.472,150.5682,114.3758,0.95,0.2732,False,BB_NEAR_UPPER,63.4759,RSI_STRONG,83.5822,68.2374,114.2717,KDJ_NEUTRAL,1.1674,10,0,0,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
BE,BE,2026-05-29,285.0,284.861,315.2069,254.5151,0.5023,0.2131,True,BB_MID,56.1784,RSI_NEUTRAL,60.8031,62.8758,56.6576,KDJ_HIGH_DEAD_CROSS,0.9932,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
COHR,COHR,2026-05-29,361.47,363.476,412.7891,314.1629,0.4797,0.2713,False,BB_MID,52.914,RSI_NEUTRAL,55.0977,57.6491,49.9947,KDJ_HIGH_DEAD_CROSS,0.8288,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
CORZ,CORZ,2026-05-29,26.85,24.0175,27.9941,20.0409,0.8561,0.3311,False,BB_UPPER_HALF,67.5509,RSI_STRONG,84.5318,81.8103,89.9748,KDJ_OVERHEAT,0.9599,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
CRDO,CRDO,2026-05-29,236.03,195.4623,236.6024,154.3221,0.993,0.421,False,BB_NEAR_UPPER,69.0904,RSI_STRONG,84.8768,74.3197,105.9911,KDJ_NEUTRAL,1.089,10,0,0,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
D,D,2026-05-29,66.94,64.805,70.088,59.522,0.7021,0.163,False,BB_UPPER_HALF,60.932,RSI_STRONG,63.5565,71.2691,48.1313,KDJ_HIGH_DEAD_CROSS,1.1383,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
FLEX,FLEX,2026-05-29,150.78,131.783,167.3925,96.1735,0.7667,0.5404,False,BB_UPPER_HALF,74.6335,RSI_OVERHEAT,81.1237,71.1706,101.0299,KDJ_NEUTRAL,0.8425,10,0,0,40.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
KLAC,KLAC,2026-05-29,1921.71,1834.985,1999.8194,1670.1506,0.7631,0.1797,False,BB_UPPER_HALF,57.9463,RSI_NEUTRAL,68.4533,68.6407,68.0785,KDJ_HIGH_DEAD_CROSS,0.9587,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
KLIC,KLIC,2026-05-29,101.89,99.868,111.816,87.92,0.5846,0.2393,False,BB_MID,58.8648,RSI_NEUTRAL,65.1156,70.1859,54.975,KDJ_HIGH_DEAD_CROSS,0.9026,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
META,META,2026-05-29,632.51,613.3255,634.0696,592.5814,0.9624,0.0676,True,BB_NEAR_UPPER,55.3582,RSI_NEUTRAL,74.2601,65.3079,92.1646,KDJ_NEUTRAL,1.1135,10,0,0,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
ON,ON,2026-05-29,120.62,111.1805,127.8043,94.5567,0.7839,0.299,False,BB_UPPER_HALF,64.8573,RSI_STRONG,74.0984,74.1367,74.0216,KDJ_HIGH_DEAD_CROSS,0.9185,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
QCOM,QCOM,2026-05-29,251.02,211.9295,259.2369,164.6221,0.9132,0.4464,False,BB_NEAR_UPPER,69.9826,RSI_STRONG,74.5961,64.5179,94.7525,KDJ_NEUTRAL,0.937,10,0,0,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SANM,SANM,2026-05-29,259.73,239.477,267.4527,211.5013,0.862,0.2336,False,BB_UPPER_HALF,71.2756,RSI_OVERHEAT,81.7598,75.1443,94.9908,KDJ_NEUTRAL,1.1014,10,0,0,40.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SMH,SMH,2026-05-29,598.93,561.789,617.8539,505.7241,0.8312,0.1996,False,BB_UPPER_HALF,70.9354,RSI_OVERHEAT,82.7668,79.184,89.9323,KDJ_NEUTRAL,0.8692,10,0,0,40.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SOXL,SOXL,2026-05-29,224.34,176.654,236.4369,116.8711,0.8988,0.6768,False,BB_UPPER_HALF,71.4404,RSI_OVERHEAT,81.4445,77.8091,88.7154,KDJ_NEUTRAL,0.8839,10,0,0,40.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
VECO,VECO,2026-05-29,57.64,57.7355,65.3549,50.1161,0.4937,0.2639,False,BB_MID,56.2078,RSI_NEUTRAL,56.7186,58.0254,54.105,KDJ_HIGH_DEAD_CROSS,0.61,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
WDC,WDC,2026-05-29,531.21,484.9255,544.2655,425.5855,0.89,0.2447,False,BB_UPPER_HALF,71.7623,RSI_OVERHEAT,76.8432,68.8542,92.8211,KDJ_NEUTRAL,0.855,10,0,0,40.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
NOW,NOW,2026-05-29,124.37,97.379,115.0825,79.6755,1.2623,0.3636,False,BB_ABOVE_UPPER,73.5801,RSI_OVERHEAT,80.7616,70.8839,100.5172,KDJ_NEUTRAL,1.1868,20,0,5,35.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK;RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
ACMR,ACMR,2026-05-29,86.56,67.532,92.4934,42.5706,0.8811,0.7392,False,BB_UPPER_HALF,74.3447,RSI_OVERHEAT,88.2857,89.4086,86.0399,KDJ_HIGH_DEAD_CROSS,1.2634,20,0,4,34.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT;KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SNDK,SNDK,2026-05-29,1694.98,1452.225,1710.7301,1193.7199,0.9695,0.356,False,BB_NEAR_UPPER,72.2243,RSI_OVERHEAT,84.0943,73.7676,104.7476,KDJ_NEUTRAL,0.7084,20,0,0,30.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK;RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SOXX,SOXX,2026-05-29,569.08,519.662,584.3045,455.0195,0.8822,0.2488,False,BB_UPPER_HALF,72.7436,RSI_OVERHEAT,84.1797,80.8462,90.8467,KDJ_OVERHEAT,0.9983,20,0,0,30.0,TECH_TIMING_NEUTRAL,RSI_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
STX,STX,2026-05-29,879.8,797.888,893.7349,702.0411,0.9273,0.2403,False,BB_NEAR_UPPER,74.4343,RSI_OVERHEAT,83.8677,76.6993,98.2045,KDJ_NEUTRAL,0.8186,20,0,0,30.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK;RSI_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SMCI,SMCI,2026-05-29,46.09,33.773,42.8466,24.6994,1.1787,0.5373,False,BB_ABOVE_UPPER,79.5409,RSI_EXTREME_OVERHEAT,83.2738,75.0786,99.6641,KDJ_NEUTRAL,1.2554,25,0,4,29.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
AAPL,AAPL,2026-05-29,312.06,297.5415,318.6014,276.4816,0.8447,0.1416,False,BB_UPPER_HALF,78.7683,RSI_EXTREME_OVERHEAT,88.0715,87.7322,88.75,KDJ_OVERHEAT,1.0611,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
CSCO,CSCO,2026-05-29,120.42,107.8525,131.5861,84.1189,0.7648,0.4401,False,BB_UPPER_HALF,75.713,RSI_EXTREME_OVERHEAT,84.2895,86.8026,79.2632,KDJ_OVERHEAT,0.9427,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
DDOG,DDOG,2026-05-29,247.35,198.928,260.3097,137.5463,0.8944,0.6171,False,BB_UPPER_HALF,87.5054,RSI_EXTREME_OVERHEAT,87.1636,87.9782,85.5345,KDJ_OVERHEAT,0.7967,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
MU,MU,2026-05-29,971.0,751.464,980.574,522.354,0.9791,0.6098,False,BB_NEAR_UPPER,78.0136,RSI_EXTREME_OVERHEAT,86.0774,76.5313,105.1696,KDJ_NEUTRAL,1.0557,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
ORCL,ORCL,2026-05-29,225.78,191.6305,212.6618,170.5992,1.3119,0.2195,False,BB_ABOVE_UPPER,75.0915,RSI_EXTREME_OVERHEAT,78.5035,64.7002,106.1103,KDJ_NEUTRAL,0.9645,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
AMD,AMD,2026-05-29,516.1,440.105,539.1069,341.1031,0.8838,0.4499,False,BB_UPPER_HALF,75.9758,RSI_EXTREME_OVERHEAT,87.6911,81.2893,100.4948,KDJ_EXTREME_OVERHEAT,0.8194,30,0,0,20.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
QQQ,QQQ,2026-05-29,738.31,709.0395,745.8643,672.2147,0.8974,0.1039,False,BB_UPPER_HALF,77.1899,RSI_EXTREME_OVERHEAT,89.7382,83.8484,101.5179,KDJ_EXTREME_OVERHEAT,0.878,30,0,0,20.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
HPE,HPE,2026-05-29,43.04,33.33,40.9182,25.7418,1.1398,0.4553,False,BB_ABOVE_UPPER,83.1392,RSI_EXTREME_OVERHEAT,88.1617,86.1085,92.2681,KDJ_OVERHEAT,1.7043,35,0,4,19.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
NTAP,NTAP,2026-05-29,174.29,124.7075,155.8138,93.6012,1.297,0.4989,False,BB_ABOVE_UPPER,91.8454,RSI_EXTREME_OVERHEAT,85.6602,85.7694,85.4416,KDJ_HIGH_DEAD_CROSS,2.1832,35,0,4,19.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
ALAB,ALAB,2026-05-29,342.85,250.713,358.2046,143.2214,0.9286,0.8575,False,BB_NEAR_UPPER,80.6308,RSI_EXTREME_OVERHEAT,93.8862,91.5265,98.6057,KDJ_OVERHEAT,0.978,35,0,0,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
CRWD,CRWD,2026-05-29,731.0,582.2215,744.6531,419.79,0.958,0.558,False,BB_NEAR_UPPER,83.8034,RSI_EXTREME_OVERHEAT,93.0787,91.8814,95.4734,KDJ_OVERHEAT,0.9483,35,0,0,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
IRDM,IRDM,2026-05-29,51.78,44.2565,52.7048,35.8082,0.9453,0.3818,False,BB_NEAR_UPPER,77.5054,RSI_EXTREME_OVERHEAT,91.4671,87.8604,98.6805,KDJ_OVERHEAT,1.1692,35,0,0,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
PANW,PANW,2026-05-29,281.69,228.416,289.3566,167.4754,0.9371,0.5336,False,BB_NEAR_UPPER,80.466,RSI_EXTREME_OVERHEAT,89.0653,89.322,88.552,KDJ_OVERHEAT,1.0103,35,0,0,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SPY,SPY,2026-05-29,756.48,739.3355,760.3216,718.3494,0.9085,0.0568,False,BB_NEAR_UPPER,74.1135,RSI_OVERHEAT,88.4685,80.2971,104.8112,KDJ_EXTREME_OVERHEAT,0.9377,35,0,0,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
DELL,DELL,2026-05-29,420.91,259.998,357.6709,162.3251,1.3237,0.7513,False,BB_ABOVE_UPPER,89.3811,RSI_EXTREME_OVERHEAT,88.5136,80.0486,105.4434,KDJ_EXTREME_OVERHEAT,2.1183,40,0,4,14.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
SNOW,SNOW,2026-05-29,255.55,166.151,226.438,105.864,1.2414,0.7257,False,BB_ABOVE_UPPER,86.9153,RSI_EXTREME_OVERHEAT,90.251,84.3131,102.1267,KDJ_EXTREME_OVERHEAT,1.8277,40,0,4,14.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
ARM,ARM,2026-05-29,353.29,248.9415,349.0861,148.7969,1.021,0.8046,False,BB_ABOVE_UPPER,77.4917,RSI_EXTREME_OVERHEAT,90.652,84.3261,103.304,KDJ_EXTREME_OVERHEAT,0.965,40,0,0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
IGV,IGV,2026-05-29,101.66,91.669,98.3719,84.9661,1.2453,0.1462,False,BB_ABOVE_UPPER,76.1012,RSI_EXTREME_OVERHEAT,89.088,83.3513,100.5615,KDJ_EXTREME_OVERHEAT,0.9405,40,0,0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
IYW,IYW,2026-05-29,252.92,237.91,255.0504,220.7696,0.9379,0.1441,False,BB_NEAR_UPPER,77.5042,RSI_EXTREME_OVERHEAT,89.1014,82.6493,102.0057,KDJ_EXTREME_OVERHEAT,0.7588,40,0,0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
TQQQ,TQQQ,2026-05-29,84.56,75.5325,86.563,64.502,0.9092,0.2921,False,BB_NEAR_UPPER,76.5988,RSI_EXTREME_OVERHEAT,88.7017,82.1498,101.8055,KDJ_EXTREME_OVERHEAT,0.8855,40,0,0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
XLK,XLK,2026-05-29,191.02,176.0825,191.5072,160.6578,0.9842,0.1752,False,BB_NEAR_UPPER,79.7338,RSI_EXTREME_OVERHEAT,91.1312,85.3648,102.6641,KDJ_EXTREME_OVERHEAT,1.0014,40,0,0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-29,15.32,VIX_NORMAL
