ticker,yf_ticker,price_date,close,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_percent_b,bb_bandwidth,bb_squeeze_flag,bb_status,rsi_14,rsi_status,kdj_k,kdj_d,kdj_j,kdj_status,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_timing_score,technical_signal,technical_warning_label,option_data_status,put_call_ratio,iv_rank_proxy,gamma_squeeze_status,gamma_squeeze_risk_label,official_decision_impact,vix_date,vix_close,vix_regime
CRS,CRS,2026-05-20,422.010009765625,426.992003,453.269342,400.714664,0.405204,0.123081,False,BB_MID,47.636501,RSI_NEUTRAL,37.355594,37.355594,37.355594,KDJ_NEUTRAL,0.761049,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CRWD,CRWD,2026-05-26,671.55,547.5095,705.719,389.3001,0.892,0.5779,False,BB_UPPER_HALF,87.4382,RSI_EXTREME_OVERHEAT,94.315,94.3128,94.3195,KDJ_OVERHEAT,1.0833,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-27,16.86,VIX_NORMAL
CRWV,CRWV,2026-05-26,105.89,113.1857,133.4326,92.9389,0.3198,0.3578,False,BB_LOWER_HALF,47.5588,RSI_NEUTRAL,39.7523,33.7022,51.8524,KDJ_NEUTRAL,0.8602,0,8,0,58.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-27,16.86,VIX_NORMAL
CSCO,CSCO,2026-05-26,118.33,103.3125,127.9861,78.6389,0.8043,0.4776,False,BB_UPPER_HALF,75.7554,RSI_EXTREME_OVERHEAT,91.5231,91.3998,91.7697,KDJ_OVERHEAT,0.973,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-27,16.86,VIX_NORMAL
CSGP,CSGP,2026-05-20,34.0099983215332,34.2535,37.229721,31.277279,0.459092,0.173776,False,BB_MID,46.606320,RSI_NEUTRAL,56.025327,56.025327,56.025327,KDJ_NEUTRAL,1.510529,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CVNA,CVNA,2026-05-21,64.38999938964844,74.0806,86.257857,61.903343,0.102102,0.328757,False,BB_LOWER_HALF,25.383568,RSI_OVERSOLD,15.819749,15.819749,15.819749,KDJ_NEUTRAL,0.90998,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
D,D,2026-05-26,67.28,64.2235,69.2068,59.2402,0.8067,0.1552,False,BB_UPPER_HALF,63.6118,RSI_STRONG,78.3499,72.0675,90.9145,KDJ_NEUTRAL,1.3198,0,0,4,54.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-27,16.86,VIX_NORMAL
DAKT,DAKT,2026-05-20,19.559999465942383,19.6985,20.686716,18.710284,0.429924,0.100334,False,BB_MID,48.803823,RSI_NEUTRAL,35.467934,35.467934,35.467934,KDJ_NEUTRAL,1.134325,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DAL,DAL,2026-05-20,74.12000274658203,70.074,74.486925,65.661075,0.958426,0.12595,False,BB_NEAR_UPPER,65.031891,RSI_NEUTRAL,88.466782,88.466782,88.466782,KDJ_NEUTRAL,1.033537,10,0,10,40.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DASH,DASH,2026-05-20,160.72999572753906,165.406499,181.956678,148.856321,0.358717,0.200115,False,BB_LOWER_HALF,44.506106,RSI_NEUTRAL,37.939486,37.939486,37.939486,KDJ_NEUTRAL,1.067078,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DB,DB,2026-05-20,32.869998931884766,31.478,32.691287,30.264713,1.073648,0.077088,False,BB_NEAR_UPPER,61.403497,RSI_NEUTRAL,99.636286,99.636286,99.636286,KDJ_NEUTRAL,1.089769,10,0,10,40.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DBVT,DBVT,2026-05-21,18.56999969482422,19.738,21.122696,18.353304,0.078247,0.140308,False,BB_NEAR_LOWER,35.294118,RSI_NEUTRAL,17.832172,17.832172,17.832172,KDJ_NEUTRAL,0.734244,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
