STATUS: WARN_V18_39D_STABLE_SNAPSHOT_SIGNAL_PORTFOLIO_RISK_BASELINE_REVIEW_NEEDED
MODE: STABLE_SNAPSHOT_ONLY_SIGNAL_PORTFOLIO_RISK_BASELINE
RUN_ID: V18_39D_STABLE_SNAPSHOT_SIGNAL_PORTFOLIO_RISK_BASELINE_20260527_000334
GENERATED_AT: 2026-05-27T00:03:34
SNAPSHOT_PATH: D:/us-tech-quant/archive/stable/V18_39D_signal_portfolio_risk_baseline_20260527_000334
COPIED_FILE_COUNT: 35
MISSING_OPTIONAL_COUNT: 0
MISSING_CRITICAL_COUNT: 0
COPY_FAIL_COUNT: 0
VALIDATION_FAIL_COUNT: 0
V18_39A_STATUS: OK_V18_39A_ALPHA_SIGNAL_OBJECT_LAYER_READY
V18_39B_STATUS: OK_V18_39B_PORTFOLIO_TARGET_PREVIEW_READY
V18_39C_STATUS: WARN_V18_39C_SHADOW_RISK_MODEL_PREVIEW_REVIEW_NEEDED
TOTAL_SIGNAL_COUNT: 318
TOTAL_PREVIEW_ROW_COUNT: 1832
TOTAL_SCENARIO_CAPITAL_ROWS: 20
CURRENT_FAIL_BLOCKING_COUNT: 0
DAILY_RUN_USABLE: TRUE
CURRENT_FULL_CANDIDATE_COUNT: 318
LATEST_SIGNAL_FREEZE_COUNT: 318
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
RANKING_MODIFIED: FALSE
FACTOR_WEIGHTS_MODIFIED: FALSE
SIGNAL_FREEZE_LEDGER_MODIFIED: FALSE
PAPER_TRADING_LEDGER_MODIFIED: FALSE
SHADOW_PORTFOLIO_LEDGER_MODIFIED: FALSE
ACCOUNT_STATE_MODIFIED: FALSE
BROKER_API_USED: FALSE
ORDER_EXECUTION_USED: FALSE
RESTORE_SCRIPT_GENERATED: TRUE
RESTORE_SCRIPT_EXECUTED: FALSE
