Date,Open,High,Low,Close,Adj Close,Volume
2019-05-16,33.290000915527344,33.59000015258789,33.25,33.290000915527344,31.89780616760254,386100
2019-05-17,32.97999954223633,33.400001525878906,32.79999923706055,32.84000015258789,31.466617584228516,682900
2019-05-20,32.630001068115234,32.900001525878906,32.560001373291016,32.75,31.380390167236328,750300
2019-05-21,33.029998779296875,33.2599983215332,32.88999938964844,32.9900016784668,31.610361099243164,545500
2019-05-22,32.79999923706055,32.939998626708984,32.27000045776367,32.279998779296875,30.930042266845703,712100
2019-05-23,31.8799991607666,31.8799991607666,31.350000381469727,31.559999465942383,30.240150451660156,702900
2019-05-24,31.780000686645508,31.969999313354492,31.399999618530273,31.559999465942383,30.240150451660156,470900
2019-05-28,31.600000381469727,31.790000915527344,31.219999313354492,31.239999771118164,29.933536529541016,928800
2019-05-29,31.049999237060547,31.350000381469727,30.969999313354492,31.219999313354492,29.914365768432617,860100
2019-05-30,31.25,31.739999771118164,31.209999084472656,31.43000030517578,30.115585327148438,903400
2019-05-31,31.170000076293945,32.0099983215332,30.979999542236328,31.899999618530273,30.565933227539062,1888700
2019-06-03,31.860000610351562,32.58000183105469,31.75,32.33000183105469,30.97795295715332,1378300
2019-06-04,32.65999984741211,33.33000183105469,32.540000915527344,33.16999816894531,31.782812118530273,1237600
2019-06-05,33.130001068115234,33.459999084472656,32.65999984741211,33.290000915527344,31.89780616760254,1180300
2019-06-06,33.2400016784668,33.400001525878906,32.959999084472656,33.18000030517578,31.792396545410156,1549900
2019-06-07,33.25,33.65999984741211,33.209999084472656,33.470001220703125,32.070274353027344,1074100
2019-06-10,33.59000015258789,33.97999954223633,33.40999984741211,33.45000076293945,32.05111312866211,941000
2019-06-11,33.72999954223633,33.79999923706055,33.33000183105469,33.43000030517578,32.03195571899414,1244200
2019-06-12,33.22999954223633,33.31999969482422,32.900001525878906,33.20000076293945,31.81156349182129,898700
2019-06-13,33.369998931884766,33.56999969482422,33.2599983215332,33.41999816894531,32.022361755371094,825000
2019-06-14,33.369998931884766,33.56999969482422,33.16999816894531,33.400001525878906,32.003204345703125,1004000
2019-06-17,34.099998474121094,35.7599983215332,34.0,35.16999816894531,33.69916915893555,3167300
2019-06-18,35.400001525878906,36.0,35.400001525878906,35.81999969482422,34.321990966796875,1997700
2019-06-19,35.939998626708984,36.599998474121094,35.689998626708984,36.540000915527344,35.01189041137695,1133400
2019-06-20,37.0,37.58000183105469,36.52000045776367,36.72999954223633,35.19393539428711,2751700
2019-06-21,36.4900016784668,36.90999984741211,36.2599983215332,36.599998474121094,35.06937789916992,1868000
2019-06-24,36.68000030517578,36.869998931884766,36.470001220703125,36.540000915527344,35.01189041137695,978100
2019-06-25,36.61000061035156,36.79999923706055,36.459999084472656,36.59000015258789,35.05979537963867,1342300
2019-06-26,36.56999969482422,37.02000045776367,36.279998779296875,36.869998931884766,35.32809066772461,1295000
2019-06-27,36.939998626708984,37.459999084472656,36.869998931884766,37.41999816894531,35.855079650878906,740700
2019-06-28,37.4900016784668,37.939998626708984,37.310001373291016,37.849998474121094,36.26709747314453,1454300
2019-07-01,38.0,38.20000076293945,37.599998474121094,37.779998779296875,36.20002365112305,815900
2019-07-02,37.70000076293945,37.75,37.25,37.38999938964844,35.82633972167969,922700
2019-07-03,37.45000076293945,37.54999923706055,37.16999816894531,37.459999084472656,35.89340591430664,297500
2019-07-05,37.22999954223633,37.310001373291016,36.849998474121094,37.290000915527344,35.73052215576172,553300
2019-07-08,37.04999923706055,37.33000183105469,36.939998626708984,36.95000076293945,35.40473556518555,526500
2019-07-09,36.720001220703125,37.08000183105469,36.65999984741211,37.0,35.4526481628418,492200
2019-07-10,37.09000015258789,37.13999938964844,36.560001373291016,36.79999923706055,35.26101303100586,797500
2019-07-11,36.83000183105469,36.91999816894531,36.41999816894531,36.68000030517578,35.14603805541992,858800
2019-07-12,36.88999938964844,37.43000030517578,36.869998931884766,37.369998931884766,35.80717849731445,504700
2019-07-15,37.400001525878906,37.52000045776367,37.22999954223633,37.36000061035156,35.79759216308594,371500
2019-07-16,37.380001068115234,37.7400016784668,37.040000915527344,37.36000061035156,35.79759216308594,1016800
2019-07-17,37.290000915527344,37.369998931884766,36.849998474121094,36.939998626708984,35.39516067504883,399300
2019-07-18,36.84000015258789,36.880001068115234,36.33000183105469,36.5,34.97355651855469,677900
2019-07-19,36.599998474121094,36.810001373291016,36.380001068115234,36.5099983215332,34.9831428527832,1070000
2019-07-22,36.560001373291016,36.599998474121094,36.0099983215332,36.02000045776367,34.513633728027344,733100
2019-07-23,36.25,36.4900016784668,36.15999984741211,36.439998626708984,34.91606140136719,926500
2019-07-24,36.31999969482422,36.939998626708984,36.29999923706055,36.86000061035156,35.31850051879883,700400
2019-07-25,37.0,37.2599983215332,36.630001068115234,36.650001525878906,35.117279052734375,523000
2019-07-26,36.650001525878906,36.97999954223633,36.540000915527344,36.880001068115234,35.337669372558594,514500
2019-07-29,36.86000061035156,37.08000183105469,36.56999969482422,36.68000030517578,35.14603805541992,964500
2019-07-30,36.40999984741211,36.779998779296875,36.04999923706055,36.7599983215332,35.22268295288086,561300
2019-07-31,36.70000076293945,36.900001525878906,35.720001220703125,35.95000076293945,34.446556091308594,929700
2019-08-01,35.86000061035156,35.939998626708984,34.560001373291016,34.91999816894531,33.45964050292969,989000
2019-08-02,34.5,34.779998779296875,33.88999938964844,34.400001525878906,32.96138381958008,1005300
2019-08-05,33.880001068115234,33.91999816894531,33.220001220703125,33.439998626708984,32.04153823852539,902300
2019-08-06,33.06999969482422,33.880001068115234,32.459999084472656,33.400001525878906,32.003204345703125,1472400
2019-08-07,32.9900016784668,33.560001373291016,32.29999923706055,33.470001220703125,32.070274353027344,2022200
2019-08-08,33.790000915527344,34.5099983215332,33.7400016784668,34.439998626708984,32.99970245361328,1169200
2019-08-09,34.439998626708984,34.47999954223633,33.880001068115234,33.90999984741211,32.49187469482422,489100
2019-08-12,33.65999984741211,33.790000915527344,33.02000045776367,33.220001220703125,31.83073616027832,573300
2019-08-13,33.25,33.97999954223633,33.0,33.58000183105469,32.1756706237793,859500
2019-08-14,32.959999084472656,32.97999954223633,32.290000915527344,32.47999954223633,31.121675491333008,983100
2019-08-15,32.470001220703125,32.75,32.279998779296875,32.439998626708984,31.08334732055664,705100
2019-08-16,32.689998626708984,33.029998779296875,32.4900016784668,32.939998626708984,31.562437057495117,832500
2019-08-19,34.099998474121094,34.209999084472656,32.279998779296875,33.939998626708984,32.52061080932617,836100
2019-08-20,33.70000076293945,33.970001220703125,33.54999923706055,33.75,32.33856201171875,582800
2019-08-21,34.099998474121094,34.2400016784668,33.77000045776367,33.81999969482422,32.405635833740234,624100
2019-08-22,33.959999084472656,34.119998931884766,33.4900016784668,33.599998474121094,32.19484329223633,507500
2019-08-23,33.400001525878906,34.040000915527344,33.189998626708984,33.400001525878906,32.003204345703125,1208400
2019-08-26,33.68000030517578,33.849998474121094,33.310001373291016,33.70000076293945,32.290653228759766,1005900
2019-08-27,33.779998779296875,34.099998474121094,33.04999923706055,33.18000030517578,31.792396545410156,1020700
2019-08-28,33.16999816894531,33.83000183105469,33.040000915527344,33.63999938964844,32.2331657409668,1133200
2019-08-29,33.9900016784668,35.22999954223633,33.95000076293945,35.18000030517578,33.708763122558594,1386300
2019-08-30,35.38999938964844,35.72999954223633,35.209999084472656,35.47999954223633,33.996212005615234,684800
2019-09-03,35.119998931884766,35.13999938964844,34.630001068115234,34.91999816894531,33.45964050292969,765100
2019-09-04,35.33000183105469,36.220001220703125,35.220001220703125,36.130001068115234,34.6190299987793,898300
2019-09-05,36.5,37.61000061035156,36.5,37.08000183105469,35.5293083190918,1104700
2019-09-06,37.11000061035156,37.77000045776367,37.11000061035156,37.529998779296875,35.96048355102539,1169500
2019-09-09,37.70000076293945,38.34000015258789,37.34000015258789,38.2400016784668,36.64079666137695,1387700
2019-09-10,38.310001373291016,38.40999984741211,37.790000915527344,38.0,36.41082000732422,1266900
2019-09-11,38.09000015258789,38.40999984741211,37.93000030517578,38.38999938964844,36.78452682495117,782800
2019-09-12,38.27000045776367,38.75,37.95000076293945,38.029998779296875,36.43956756591797,1077600
2019-09-13,38.189998626708984,38.31999969482422,37.7400016784668,37.79999923706055,36.21919250488281,827500
2019-09-16,37.40999984741211,38.369998931884766,37.40999984741211,38.13999938964844,36.54497146606445,872600
2019-09-17,37.939998626708984,38.650001525878906,37.77000045776367,38.43000030517578,36.822845458984375,989200
2019-09-18,38.33000183105469,38.61000061035156,38.06999969482422,38.310001373291016,36.70785903930664,919900
2019-09-19,38.34000015258789,38.43000030517578,37.7400016784668,37.869998931884766,36.2862663269043,1056000
2019-09-20,38.099998474121094,38.290000915527344,37.29999923706055,37.560001373291016,35.989234924316406,1761300
2019-09-23,37.189998626708984,37.88999938964844,37.0,37.619998931884766,36.046714782714844,877900
2019-09-24,37.75,37.790000915527344,37.06999969482422,37.209999084472656,35.65386962890625,1051400
2019-09-25,37.189998626708984,37.720001220703125,37.099998474121094,37.47999954223633,35.912574768066406,1403400
2019-09-26,37.41999816894531,37.70000076293945,37.220001220703125,37.45000076293945,35.883827209472656,821000
2019-09-27,37.52000045776367,37.650001525878906,37.11000061035156,37.290000915527344,35.73052215576172,629700
2019-09-30,37.310001373291016,37.689998626708984,37.279998779296875,37.560001373291016,35.989234924316406,834000
2019-10-01,37.779998779296875,37.869998931884766,36.68000030517578,36.70000076293945,35.165199279785156,1033500
2019-10-02,36.529998779296875,36.709999084472656,36.04999923706055,36.08000183105469,34.571128845214844,1330100
2019-10-03,36.0,36.41999816894531,35.81999969482422,36.400001525878906,34.87774658203125,1015100
2019-10-04,36.36000061035156,37.0099983215332,36.36000061035156,36.959999084472656,35.4143180847168,476700
2019-10-07,36.869998931884766,37.150001525878906,36.650001525878906,36.790000915527344,35.251434326171875,454500
2019-10-08,36.40999984741211,36.61000061035156,36.13999938964844,36.29999923706055,34.78192138671875,511000
2019-10-09,36.720001220703125,37.0099983215332,36.400001525878906,36.599998474121094,35.06937789916992,857000
2019-10-10,36.66999816894531,37.189998626708984,36.61000061035156,36.81999969482422,35.28017807006836,466100
2019-10-11,37.38999938964844,37.880001068115234,37.11000061035156,37.15999984741211,35.60595703125,923800
2019-10-14,39.720001220703125,40.25,38.599998474121094,39.5,37.84810256958008,4532600
2019-10-15,39.5,40.560001373291016,39.040000915527344,40.099998474121094,38.423004150390625,2138400
2019-10-16,39.7599983215332,40.849998474121094,39.7400016784668,40.54999923706055,38.854190826416016,1240700
2019-10-17,40.66999816894531,41.25,40.56999969482422,41.08000183105469,39.362022399902344,950700
2019-10-18,40.939998626708984,41.459999084472656,40.779998779296875,41.060001373291016,39.34285354614258,1428900
2019-10-21,41.31999969482422,41.849998474121094,41.0099983215332,41.029998779296875,39.314117431640625,1400600
2019-10-22,41.119998931884766,41.31999969482422,40.41999816894531,40.939998626708984,39.22786331176758,1241400
2019-10-23,41.0099983215332,41.02000045776367,40.59000015258789,40.83000183105469,39.12248229980469,514600
2019-10-24,40.77000045776367,40.83000183105469,40.369998931884766,40.59000015258789,38.89250946044922,718200
2019-10-25,40.40999984741211,40.7400016784668,40.029998779296875,40.369998931884766,38.68171691894531,1314000
2019-10-28,40.56999969482422,40.95000076293945,40.349998474121094,40.560001373291016,38.863765716552734,1038600
2019-10-29,40.34000015258789,41.130001068115234,40.34000015258789,40.900001525878906,39.189552307128906,827600
2019-10-30,40.93000030517578,40.93000030517578,40.5099983215332,40.88999938964844,39.17996597290039,664900
2019-10-31,40.66999816894531,40.7599983215332,39.869998931884766,40.0099983215332,38.33676528930664,1263300
2019-11-01,40.0,40.93000030517578,40.0,40.869998931884766,39.16080093383789,1120400
2019-11-04,41.15999984741211,41.70000076293945,40.88999938964844,41.61000061035156,39.86985778808594,827200
2019-11-05,42.20000076293945,42.869998931884766,42.04999923706055,42.209999084472656,40.44475555419922,1580600
2019-11-06,42.08000183105469,42.130001068115234,41.58000183105469,41.9900016784668,40.23395919799805,1192000
2019-11-07,42.150001525878906,42.619998931884766,42.02000045776367,42.22999954223633,40.46392822265625,1414000
2019-11-08,42.11000061035156,42.59000015258789,42.060001373291016,42.439998626708984,40.66514205932617,754900
2019-11-11,42.45000076293945,43.15999984741211,41.900001525878906,43.0,41.201725006103516,1277000
2019-11-12,42.9900016784668,44.36000061035156,42.5,43.11000061035156,41.30712890625,2270200
2019-11-13,42.83000183105469,43.099998474121094,42.189998626708984,42.2400016784668,40.47351837158203,1138200
2019-11-14,42.40999984741211,43.65999984741211,42.38999938964844,43.5099983215332,41.690399169921875,1392100
2019-11-15,43.7599983215332,43.869998931884766,43.029998779296875,43.189998626708984,41.3837776184082,940800
2019-11-18,42.84000015258789,42.849998474121094,42.47999954223633,42.650001525878906,40.866371154785156,961200
2019-11-19,42.810001373291016,42.880001068115234,42.52000045776367,42.59000015258789,40.808876037597656,750400
2019-11-20,42.310001373291016,42.849998474121094,42.150001525878906,42.63999938964844,40.85679244995117,1145900
2019-11-21,42.709999084472656,42.790000915527344,42.209999084472656,42.40999984741211,40.63639450073242,808900
2019-11-22,42.650001525878906,42.95000076293945,42.38999938964844,42.65999984741211,40.87594985961914,1500500
2019-11-25,42.83000183105469,43.43000030517578,42.68000030517578,42.959999084472656,41.16339111328125,1097900
2019-11-26,42.97999954223633,43.220001220703125,42.63999938964844,42.86000061035156,41.06757736206055,798900
2019-11-27,43.220001220703125,44.15999984741211,43.209999084472656,43.84000015258789,42.0066032409668,1398300
2019-11-29,43.75,43.900001525878906,43.310001373291016,43.33000183105469,41.517921447753906,357400
2019-12-02,43.15999984741211,43.529998779296875,42.54999923706055,42.650001525878906,40.866371154785156,868200
2019-12-03,42.099998474121094,42.529998779296875,42.0,42.5099983215332,40.732215881347656,884000
2019-12-04,42.52000045776367,42.650001525878906,41.90999984741211,41.93000030517578,40.17647933959961,880500
2019-12-05,42.099998474121094,42.310001373291016,41.72999954223633,41.970001220703125,40.21480178833008,940000
2019-12-06,42.380001068115234,42.68000030517578,41.91999816894531,42.150001525878906,40.38727569580078,1098700
2019-12-09,42.09000015258789,42.40999984741211,41.91999816894531,42.29999923706055,40.531002044677734,786000
2019-12-10,42.470001220703125,42.959999084472656,42.380001068115234,42.689998626708984,40.904693603515625,1144200
2019-12-11,42.869998931884766,43.09000015258789,42.70000076293945,42.81999969482422,41.02925109863281,1539800
2019-12-12,42.86000061035156,43.65999984741211,42.65999984741211,43.349998474121094,41.53708267211914,1281300
2019-12-13,43.470001220703125,43.630001068115234,42.779998779296875,42.880001068115234,41.08674621582031,895400
2019-12-16,43.209999084472656,43.380001068115234,42.97999954223633,43.060001373291016,41.25920867919922,1002800
2019-12-17,43.0099983215332,43.439998626708984,42.9900016784668,43.2599983215332,41.45084762573242,787900
2019-12-18,43.040000915527344,43.310001373291016,42.880001068115234,42.88999938964844,41.09632110595703,852200
2019-12-19,42.86000061035156,43.220001220703125,42.779998779296875,43.02000045776367,41.22088623046875,965400
2019-12-20,43.22999954223633,43.709999084472656,43.060001373291016,43.59000015258789,41.76704406738281,2026500
2019-12-23,43.650001525878906,43.900001525878906,43.400001525878906,43.84000015258789,42.0066032409668,2014500
2019-12-24,43.900001525878906,43.959999084472656,43.2400016784668,43.290000915527344,41.4796028137207,660800
2019-12-26,43.36000061035156,43.599998474121094,43.279998779296875,43.599998474121094,41.77663803100586,555900
2019-12-27,43.599998474121094,43.720001220703125,43.09000015258789,43.15999984741211,41.35504150390625,795800
2019-12-30,43.15999984741211,43.54999923706055,43.150001525878906,43.369998931884766,41.556251525878906,494400
2019-12-31,43.29999923706055,43.63999938964844,43.130001068115234,43.130001068115234,41.326297760009766,653400
