ticker,date,open,high,low,close,adj_close,volume,provider,fetch_run_id,fetch_timestamp,source_quality
BLSH,2025-08-13,95.69000244140625,118.0,68.0,68.0,68.0,58207600,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-14,74.4000015258789,85.0,71.19999694824219,74.62999725341797,74.62999725341797,32385300,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-15,75.3499984741211,75.48999786376953,68.2300033569336,69.54000091552734,69.54000091552734,9126300,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-18,68.125,68.30000305175781,62.5,63.369998931884766,63.369998931884766,9024400,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-19,61.560001373291016,62.4900016784668,57.91600036621094,59.5099983215332,59.5099983215332,6500600,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-20,60.310001373291016,62.95000076293945,56.380001068115234,62.88999938964844,62.88999938964844,5403500,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-21,61.09000015258789,70.38999938964844,61.05099868774414,69.80000305175781,69.80000305175781,8041700,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-22,68.05000305175781,71.73999786376953,66.49700164794922,70.81999969482422,70.81999969482422,7342000,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-25,68.57499694824219,68.61499786376953,65.0,65.18000030517578,65.18000030517578,3917900,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
BLSH,2025-08-26,63.959999084472656,66.26000213623047,63.380001068115234,66.08000183105469,66.08000183105469,2012300,yfinance,V18_25A_R23B_20260523_000917,2026-05-23T00:09:17,STAGED_PROVIDER_RAW_NORMALIZED
