Date,Adj Close,Close,High,Low,Open,Volume
2021-05-12,86.46080017089844,97.1500015258789,98.75,97.02999877929688,98.1500015258789,1083500
2021-05-13,88.29412841796875,99.20999908447266,99.69000244140625,97.30000305175781,97.44999694824219,669000
2021-05-14,88.80142211914062,99.77999877929688,100.27999877929688,98.9000015258789,99.36000061035156,679800
2021-05-17,88.13398742675781,99.02999877929688,99.98999786376953,98.62000274658203,99.54000091552734,679600
2021-05-18,86.76338195800781,97.48999786376953,99.5,97.41000366210938,99.05999755859375,660900
2021-05-19,86.66548156738281,97.37999725341797,97.47000122070312,95.41999816894531,97.02999877929688,1011800
2021-05-20,85.89122009277344,96.51000213623047,98.0199966430664,96.4000015258789,97.3499984741211,946200
2021-05-21,85.95352172851562,96.58000183105469,97.93000030517578,96.33999633789062,96.37000274658203,2444900
2021-05-24,86.96807861328125,97.72000122070312,97.88999938964844,96.27999877929688,97.62000274658203,821800
2021-05-25,85.56193542480469,96.13999938964844,97.86000061035156,95.76000213623047,97.70999908447266,1015600
2021-05-26,86.62989044189453,97.33999633789062,97.3499984741211,95.97000122070312,96.0,857300
2021-05-27,86.44300079345703,97.12999725341797,98.37000274658203,96.94000244140625,97.73999786376953,1518800
2021-05-28,86.34510040283203,97.0199966430664,98.56999969482422,96.79000091552734,97.23999786376953,936300
2021-06-01,85.8111343383789,96.41999816894531,97.75,96.12999725341797,97.63999938964844,792100
2021-06-02,85.05464935302734,95.56999969482422,96.7300033569336,95.29000091552734,96.7300033569336,760100
2021-06-03,86.03886413574219,96.16000366210938,96.36000061035156,94.3499984741211,95.05999755859375,1332800
2021-06-04,86.19992065429688,96.33999633789062,96.54000091552734,95.58000183105469,95.81999969482422,971700
2021-06-07,88.17731475830078,98.55000305175781,98.73999786376953,96.88999938964844,98.58000183105469,1071400
2021-06-08,88.28467559814453,98.66999816894531,99.0999984741211,97.72000122070312,98.12999725341797,1035500
2021-06-09,88.57994842529297,99.0,99.31999969482422,98.2699966430664,99.11000061035156,1165200
2021-06-10,88.73204803466797,99.16999816894531,99.58999633789062,98.4000015258789,99.36000061035156,1106000
2021-06-11,89.47469329833984,100.0,100.06999969482422,99.16999816894531,99.30000305175781,760400
2021-06-14,88.32047271728516,98.70999908447266,100.22000122070312,98.41000366210938,100.1500015258789,897100
2021-06-15,88.74100494384766,99.18000030517578,99.37000274658203,97.87000274658203,98.68000030517578,742800
2021-06-16,86.31625366210938,96.47000122070312,99.37000274658203,96.36000061035156,99.37000274658203,986000
2021-06-17,85.01885986328125,95.0199966430664,96.69000244140625,94.5199966430664,96.4000015258789,990000
2021-06-18,83.11304473876953,92.88999938964844,94.38999938964844,92.02999877929688,93.94999694824219,1977500
2021-06-21,84.41938018798828,94.3499984741211,95.08000183105469,93.33999633789062,93.52999877929688,781100
2021-06-22,85.32305908203125,95.36000061035156,95.52999877929688,93.76000213623047,94.13999938964844,867900
2021-06-23,84.41938018798828,94.3499984741211,95.73999786376953,94.33000183105469,95.54000091552734,629600
2021-06-24,84.41938018798828,94.3499984741211,95.04000091552734,94.0199966430664,95.04000091552734,509600
2021-06-25,85.70780944824219,95.79000091552734,95.91999816894531,93.76000213623047,94.12000274658203,1018800
2021-06-28,84.34777069091797,94.2699966430664,95.98999786376953,94.11000061035156,95.98999786376953,711100
2021-06-29,84.5893783569336,94.54000091552734,94.9800033569336,93.5199966430664,94.29000091552734,704600
2021-06-30,83.81094360351562,93.66999816894531,94.4000015258789,93.1500015258789,94.20999908447266,2089200
2021-07-01,84.29409790039062,94.20999908447266,94.30999755859375,92.37000274658203,94.13999938964844,1300500
2021-07-02,83.90935516357422,93.77999877929688,94.6500015258789,93.54000091552734,94.25,758400
2021-07-06,83.05040740966797,92.81999969482422,93.61000061035156,91.93000030517578,93.61000061035156,948500
2021-07-07,83.51569366455078,93.33999633789062,93.80000305175781,92.36000061035156,92.7699966430664,847400
2021-07-08,82.10197448730469,91.76000213623047,92.69999694824219,91.41000366210938,92.5199966430664,782000
2021-07-09,83.36357879638672,93.16999816894531,93.37000274658203,92.36000061035156,92.66000366210938,829500
2021-07-12,82.97883605957031,92.73999786376953,93.56999969482422,92.41000366210938,93.16999816894531,686700
2021-07-13,82.87146759033203,92.62000274658203,92.98999786376953,92.0199966430664,92.0199966430664,1005900
2021-07-14,84.68781280517578,94.6500015258789,95.36000061035156,92.83000183105469,93.08999633789062,1332400
2021-07-15,84.05253601074219,93.94000244140625,95.5999984741211,93.81999969482422,94.20999908447266,905300
2021-07-16,83.47989654541016,93.30000305175781,94.20999908447266,93.26000213623047,94.11000061035156,1374800
2021-07-19,83.32777404785156,93.12999725341797,93.44999694824219,92.20999908447266,92.61000061035156,1135500
2021-07-20,83.30989074707031,93.11000061035156,94.41999816894531,92.86000061035156,93.37000274658203,1068800
2021-07-21,83.33673095703125,93.13999938964844,94.04000091552734,92.77999877929688,93.05000305175781,740200
2021-07-22,82.11092376708984,91.7699966430664,93.19999694824219,91.66999816894531,93.11000061035156,1043000
2021-07-23,83.1041030883789,92.87999725341797,92.94999694824219,91.23999786376953,92.2300033569336,707600
2021-07-26,82.76410675048828,92.5,93.81999969482422,92.36000061035156,92.61000061035156,865600
2021-07-27,81.70826721191406,91.31999969482422,92.29000091552734,91.13999938964844,91.88999938964844,2237400
2021-07-28,79.19404602050781,88.51000213623047,90.0,84.66999816894531,86.55999755859375,2734300
2021-07-29,79.83827209472656,89.2300033569336,89.95999908447266,88.81999969482422,89.1500015258789,1174100
2021-07-30,79.78459167480469,89.16999816894531,89.68000030517578,88.44999694824219,89.0,1566100
2021-08-02,80.21407318115234,89.6500015258789,90.27999877929688,88.91999816894531,89.27999877929688,1040900
2021-08-03,81.788818359375,91.41000366210938,91.91000366210938,89.41999816894531,89.8499984741211,1256700
2021-08-04,80.84932708740234,90.36000061035156,91.29000091552734,90.08999633789062,90.9800033569336,798000
2021-08-05,80.29458618164062,89.73999786376953,91.20999908447266,89.12999725341797,90.81999969482422,934400
2021-08-06,81.42196655273438,91.0,91.3499984741211,90.13999938964844,90.44999694824219,1045600
2021-08-09,80.17826843261719,89.61000061035156,90.72000122070312,89.52999877929688,90.70999908447266,546300
2021-08-10,79.99038696289062,89.4000015258789,90.11000061035156,89.3499984741211,89.87000274658203,604300
2021-08-11,81.26091766357422,90.81999969482422,91.23999786376953,89.48999786376953,89.94000244140625,692100
2021-08-12,81.62776184082031,91.2300033569336,91.68000030517578,90.43000030517578,90.9800033569336,634800
2021-08-13,82.22724151611328,91.9000015258789,92.44000244140625,91.11000061035156,91.26000213623047,656300
2021-08-16,82.60303497314453,92.31999969482422,92.97000122070312,91.5199966430664,91.69000244140625,726800
2021-08-17,81.83354949951172,91.45999908447266,91.83999633789062,90.47000122070312,91.7699966430664,680500
2021-08-18,79.42668151855469,88.7699966430664,91.61000061035156,88.69999694824219,91.11000061035156,1078700
2021-08-19,78.53194427490234,87.7699966430664,88.75,87.12000274658203,88.27999877929688,830600
2021-08-20,79.35511016845703,88.69000244140625,88.9000015258789,87.47000122070312,87.47000122070312,758100
2021-08-23,80.10668182373047,89.52999877929688,90.2300033569336,88.94999694824219,89.08999633789062,726600
2021-08-24,80.13353729248047,89.55999755859375,90.23999786376953,89.23999786376953,89.61000061035156,580600
2021-08-25,80.80459594726562,90.30999755859375,90.77999877929688,89.30999755859375,89.55999755859375,764200
2021-08-26,80.51828002929688,89.98999786376953,90.38999938964844,89.58999633789062,90.08000183105469,518200
2021-08-27,81.18933868408203,90.73999786376953,91.08000183105469,89.81999969482422,90.19000244140625,770200
2021-08-30,81.20724487304688,90.76000213623047,91.58999633789062,90.47000122070312,90.88999938964844,693100
2021-08-31,80.58090209960938,90.05999755859375,91.05000305175781,89.62000274658203,90.77999877929688,1727200
2021-09-01,79.77565002441406,89.16000366210938,90.06999969482422,87.55999755859375,90.06999969482422,1512000
2021-09-02,81.67442321777344,90.76000213623047,90.80999755859375,88.83000183105469,89.23999786376953,1198100
2021-09-03,81.07147979736328,90.08999633789062,91.13999938964844,89.97000122070312,90.55999755859375,759700
2021-09-07,79.63166046142578,88.48999786376953,90.30000305175781,88.41000366210938,90.30000305175781,900900
2021-09-08,80.18959045410156,89.11000061035156,89.38999938964844,87.87000274658203,88.33999633789062,882300
2021-09-09,78.54278564453125,87.27999877929688,89.26000213623047,86.80999755859375,88.83000183105469,1152800
2021-09-10,79.55067443847656,88.4000015258789,89.13999938964844,87.87000274658203,87.98999786376953,1158000
2021-09-13,80.20758819580078,89.12999725341797,90.79000091552734,88.94000244140625,89.68000030517578,1536500
2021-09-14,81.06249237060547,90.08000183105469,90.43000030517578,89.12000274658203,89.58999633789062,1132900
2021-09-15,81.5934066772461,90.66999816894531,91.3499984741211,89.9000015258789,90.36000061035156,1119400
2021-09-16,81.23345184326172,90.2699966430664,91.76000213623047,90.23999786376953,90.73999786376953,1043100
2021-09-17,78.686767578125,87.44000244140625,89.80000305175781,86.87000274658203,89.80000305175781,4927200
2021-09-20,78.12883758544922,86.81999969482422,87.5,86.06999969482422,86.86000061035156,1230100
2021-09-21,78.69575500488281,87.44999694824219,87.73999786376953,86.37999725341797,87.31999969482422,857000
2021-09-22,78.749755859375,87.51000213623047,88.08000183105469,87.2300033569336,87.7300033569336,806000
2021-09-23,79.60466766357422,88.45999908447266,88.68000030517578,87.75,87.83000183105469,752600
2021-09-24,79.649658203125,88.51000213623047,89.2699966430664,87.87999725341797,88.16999816894531,859000
2021-09-27,80.72952270507812,89.70999908447266,90.25,88.13999938964844,88.75,772000
2021-09-28,79.82063293457031,88.69999694824219,90.08999633789062,88.51000213623047,90.08999633789062,698000
2021-09-29,79.586669921875,88.44000244140625,88.94000244140625,87.68000030517578,88.83000183105469,699200
2021-09-30,78.29081726074219,87.0,89.0,86.41000366210938,88.58000183105469,1008400
2021-10-01,77.70587158203125,86.3499984741211,87.91000366210938,85.80000305175781,87.91000366210938,914200
2021-10-04,77.80487060546875,86.45999908447266,87.19999694824219,86.0999984741211,86.69000244140625,1038000
2021-10-05,78.6147689819336,87.36000061035156,87.87999725341797,86.04000091552734,86.69999694824219,678100
2021-10-06,79.83863067626953,88.72000122070312,88.83999633789062,86.5,86.5199966430664,739100
2021-10-07,80.66653442382812,89.63999938964844,90.20999908447266,89.05999755859375,89.1500015258789,704200
2021-10-08,81.58441925048828,90.66000366210938,90.81999969482422,89.47000122070312,89.66000366210938,740200
2021-10-11,82.1243667602539,91.26000213623047,92.4800033569336,90.91000366210938,92.41000366210938,772100
2021-10-12,81.7553939819336,90.8499984741211,91.95999908447266,90.5,91.16000366210938,712100
2021-10-13,82.33133697509766,91.48999786376953,92.16000366210938,89.81999969482422,90.77999877929688,718000
2021-10-14,84.53608703613281,93.94000244140625,93.97000122070312,91.91999816894531,91.91999816894531,886700
2021-10-15,85.15699768066406,94.62999725341797,96.4000015258789,94.56999969482422,94.98999786376953,1126000
2021-10-18,87.3167495727539,97.02999877929688,100.6500015258789,95.23999786376953,95.66000366210938,2401400
2021-10-19,87.79369354248047,97.55999755859375,97.80000305175781,96.47000122070312,97.7699966430664,711500
2021-10-20,88.50460815429688,98.3499984741211,98.38999938964844,97.4000015258789,97.7300033569336,594500
2021-10-21,88.9095687866211,98.80000305175781,99.22000122070312,97.98999786376953,98.80999755859375,600600
2021-10-22,89.71947479248047,99.69999694824219,99.97000122070312,98.80999755859375,99.0,639200
2021-10-25,88.36065673828125,98.19000244140625,99.8499984741211,97.86000061035156,99.69999694824219,1181400
2021-10-26,88.64861297607422,98.51000213623047,99.55000305175781,97.16999816894531,98.80999755859375,1758400
2021-10-27,87.86568450927734,97.63999938964844,98.48999786376953,94.12999725341797,98.48999786376953,2630300
2021-10-28,88.31564331054688,98.13999938964844,99.23999786376953,97.52999877929688,98.08000183105469,1211900
2021-10-29,87.28073120117188,96.98999786376953,98.4800033569336,96.33999633789062,97.2300033569336,1257300
2021-11-01,86.38986206054688,96.0,97.93000030517578,95.80999755859375,97.48999786376953,1210600
2021-11-02,85.10301971435547,94.56999969482422,96.26000213623047,94.05999755859375,96.0199966430664,1676500
2021-11-03,85.02202606201172,94.4800033569336,94.86000061035156,91.33999633789062,94.37999725341797,2267800
2021-11-04,86.43486785888672,96.05000305175781,96.87000274658203,94.76000213623047,95.06999969482422,966800
2021-11-05,84.42809295654297,93.81999969482422,96.94999694824219,93.5,96.68000030517578,944000
