ticker,yf_ticker,price_date,close,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_percent_b,bb_bandwidth,bb_squeeze_flag,bb_status,rsi_14,rsi_status,kdj_k,kdj_d,kdj_j,kdj_status,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_timing_score,technical_signal,technical_warning_label,option_data_status,put_call_ratio,iv_rank_proxy,gamma_squeeze_status,gamma_squeeze_risk_label,official_decision_impact,vix_date,vix_close,vix_regime
RDDT,RDDT,2026-05-22,141.48739624023438,156.465369,172.592154,140.338585,0.035618,0.206139,False,BB_LOWER_HALF,27.122231,RSI_OVERSOLD,1.892081,1.892081,1.892081,KDJ_OVERSOLD,0.874082,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R27F_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
TLN,TLN,2026-05-22,366.2513122558594,364.497566,410.53219,318.462942,0.519048,0.252592,False,BB_UPPER_HALF,44.780423,RSI_WEAK,53.010923,53.010923,53.010923,KDJ_NEUTRAL,0.96246,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R27F_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
