factor_pack_rank,ticker,factor_pack_score,latest_price_date,latest_close,ret_5d,ret_20d,ret_60d,ret_120d,volume_ratio_5_20,F006_SHORT_REV_5D,F007_PULLBACK_IN_UPTREND,F008_VOLUME_ABNORMAL_5_20,F009_VOLUME_PRICE_CONFIRM,F010_XSEC_COMPOSITE_RANK,F011_TS_MOMENTUM_60_120,F012_TS_PULLBACK_REVERSAL,volatility_penalty,overheat_penalty,shadow_side_hint
1,TLN,32.954825,2026-05-22,366.2513122558594,0.095773,0.005301,-0.061014,-0.071065,0.96246,26.05675,33.333333,30.830667,34.183667,32.954825,28.9307,33.333333,,,STAGED_R27F_RECOMPUTE
2,RDDT,28.642866,2026-05-22,141.48739624023438,-0.105473,-0.08653,-0.064546,-0.346388,0.874082,76.36825,33.333333,24.9388,20.727614,28.642866,19.635533,33.333333,,,STAGED_R27F_RECOMPUTE
