ticker,yf_ticker,price_date,close,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_percent_b,bb_bandwidth,bb_squeeze_flag,bb_status,rsi_14,rsi_status,kdj_k,kdj_d,kdj_j,kdj_status,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_timing_score,technical_signal,technical_warning_label,option_data_status,put_call_ratio,iv_rank_proxy,gamma_squeeze_status,gamma_squeeze_risk_label,official_decision_impact,vix_date,vix_close,vix_regime
INSM,INSM,2026-05-21,109.52999877929688,121.412,149.613187,93.210812,0.289335,0.464554,False,BB_LOWER_HALF,34.236748,RSI_WEAK,24.159089,24.159089,24.159089,KDJ_NEUTRAL,0.885793,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
NVAX,NVAX,2026-05-21,8.979999542236328,8.791,10.129699,7.452301,0.570591,0.304561,False,BB_UPPER_HALF,59.999988,RSI_NEUTRAL,39.795904,39.795904,39.795904,KDJ_NEUTRAL,0.747032,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
OKTA,OKTA,2026-05-21,90.19000244140625,80.293,89.622974,70.963026,1.030387,0.232398,False,BB_UPPER_HALF,74.750937,RSI_NEUTRAL,95.080941,95.080941,95.080941,KDJ_NEUTRAL,1.047657,0,0,10,30.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
OLMA,OLMA,2026-05-21,13.944999694824219,14.32475,15.737936,12.911564,0.36564,0.197307,False,BB_LOWER_HALF,46.02333,RSI_NEUTRAL,43.760384,43.760384,43.760384,KDJ_NEUTRAL,0.989121,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
OLPX,OLPX,2026-05-21,2.0299999713897705,2.0335,2.0445,2.0225,0.340909,0.010819,False,BB_LOWER_HALF,50.0,RSI_NEUTRAL,0.0,0.0,0.0,KDJ_OVERSOLD,1.12211,0,10,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
OPCH,OPCH,2026-05-21,21.559999465942383,21.9245,27.920927,15.928073,0.469607,0.547007,False,BB_LOWER_HALF,59.870965,RSI_NEUTRAL,76.28864,76.28864,76.28864,KDJ_NEUTRAL,0.730765,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PATH,PATH,2026-05-21,10.364999771118164,10.44475,11.171919,9.717581,0.445164,0.139241,False,BB_LOWER_HALF,46.424382,RSI_NEUTRAL,55.476179,55.476179,55.476179,KDJ_NEUTRAL,1.088476,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PCOR,PCOR,2026-05-21,45.7401008605957,52.030505,61.580422,42.480588,0.170657,0.367089,False,BB_LOWER_HALF,22.665143,RSI_OVERSOLD,4.198837,4.198837,4.198837,KDJ_OVERSOLD,0.66882,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PCT,PCT,2026-05-21,11.670000076293945,9.449,13.605142,5.292858,0.767195,0.8797,False,BB_UPPER_HALF,75.502005,RSI_NEUTRAL,73.000002,73.000002,73.000002,KDJ_NEUTRAL,0.990772,0,0,0,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PDD,PDD,2026-05-21,96.44000244140625,98.032,101.811129,94.252872,0.28937,0.0771,False,BB_LOWER_HALF,44.352618,RSI_WEAK,29.028735,29.028735,29.028735,KDJ_NEUTRAL,0.894204,0,10,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PFGC,PFGC,2026-05-21,94.55000305175781,92.196,98.690041,85.70196,0.681243,0.140875,False,BB_UPPER_HALF,68.312519,RSI_NEUTRAL,69.741886,69.741886,69.741886,KDJ_NEUTRAL,0.762197,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PGNY,PGNY,2026-05-21,24.809999465942383,21.238,26.619756,15.856243,0.831862,0.506804,False,BB_UPPER_HALF,75.767641,RSI_NEUTRAL,85.302544,85.302544,85.302544,KDJ_NEUTRAL,0.851269,0,0,0,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PI,PI,2026-05-21,142.6199951171875,140.719002,163.224101,118.213903,0.542235,0.319859,False,BB_UPPER_HALF,45.768016,RSI_NEUTRAL,45.548509,45.548509,45.548509,KDJ_NEUTRAL,0.734141,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PINS,PINS,2026-05-21,18.780000686645508,20.119,22.024559,18.213441,0.14866,0.189429,False,BB_LOWER_HALF,41.154799,RSI_WEAK,11.293959,11.293959,11.293959,KDJ_OVERSOLD,0.672729,0,10,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PLUG,PLUG,2026-05-21,3.765000104904175,3.36775,3.91253,2.82297,0.864597,0.323527,False,BB_UPPER_HALF,63.906583,RSI_NEUTRAL,67.452833,67.452833,67.452833,KDJ_NEUTRAL,0.811734,0,0,10,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PM,PM,2026-05-21,188.8300018310547,176.769002,199.38124,154.156764,0.766692,0.255839,False,BB_UPPER_HALF,83.943154,RSI_NEUTRAL,84.542122,84.542122,84.542122,KDJ_NEUTRAL,0.918667,0,0,0,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PSIX,PSIX,2026-05-21,38.619998931884766,58.346499,90.320027,26.372971,0.191518,1.095988,False,BB_LOWER_HALF,27.934664,RSI_OVERSOLD,6.101474,6.101474,6.101474,KDJ_OVERSOLD,0.7193,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PTGX,PTGX,2026-05-21,100.05000305175781,100.5795,104.776325,96.382675,0.436917,0.083453,False,BB_LOWER_HALF,52.355581,RSI_NEUTRAL,37.195412,37.195412,37.195412,KDJ_NEUTRAL,0.695265,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PTON,PTON,2026-05-21,5.074999809265137,5.30925,5.640011,4.978489,0.145892,0.124598,False,BB_LOWER_HALF,42.016803,RSI_WEAK,16.08695,16.08695,16.08695,KDJ_OVERSOLD,0.728443,0,10,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PUMP,PUMP,2026-05-21,16.94499969482422,16.88375,18.316289,15.451211,0.521378,0.169694,False,BB_UPPER_HALF,52.63157,RSI_NEUTRAL,56.06758,56.06758,56.06758,KDJ_NEUTRAL,0.866194,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
PYPL,PYPL,2026-05-21,44.1349983215332,46.90325,52.024967,41.781532,0.229754,0.218395,False,BB_LOWER_HALF,11.247667,RSI_OVERSOLD,14.821622,14.821622,14.821622,KDJ_OVERSOLD,0.747464,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
QS,QS,2026-05-21,7.989999771118164,7.609,8.656834,6.561166,0.681803,0.27542,False,BB_UPPER_HALF,57.620039,RSI_NEUTRAL,46.774196,46.774196,46.774196,KDJ_NEUTRAL,0.734616,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
QSR,QSR,2026-05-21,75.20500183105469,78.17975,81.996731,74.362769,0.110327,0.097646,False,BB_LOWER_HALF,33.857479,RSI_WEAK,5.325925,5.325925,5.325925,KDJ_OVERSOLD,0.539603,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RBLX,RBLX,2026-05-21,46.47999954223633,47.1765,58.201368,36.151632,0.468412,0.467388,False,BB_LOWER_HALF,52.972256,RSI_NEUTRAL,76.449263,76.449263,76.449263,KDJ_NEUTRAL,0.779116,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RERE,RERE,2026-05-21,5.005000114440918,4.60775,5.080132,4.135368,0.920476,0.205038,False,BB_UPPER_HALF,62.582077,RSI_NEUTRAL,78.333358,78.333358,78.333358,KDJ_NEUTRAL,2.04101,0,0,10,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RH,RH,2026-05-21,132.7100067138672,129.7325,139.32885,120.13615,0.655137,0.147941,False,BB_UPPER_HALF,52.773285,RSI_NEUTRAL,83.267993,83.267993,83.267993,KDJ_NEUTRAL,1.141668,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RIOT,RIOT,2026-05-21,24.6299991607666,21.65525,27.909538,15.400962,0.737817,0.577623,False,BB_UPPER_HALF,74.717739,RSI_NEUTRAL,84.025957,84.025957,84.025957,KDJ_NEUTRAL,0.684356,0,0,0,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RKT,RKT,2026-05-21,13.385000228881836,14.32175,15.972959,12.670541,0.216344,0.230588,False,BB_LOWER_HALF,42.543075,RSI_WEAK,28.879317,28.879317,28.879317,KDJ_NEUTRAL,1.023194,0,10,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RNG,RNG,2026-05-21,41.6349983215332,42.60875,48.034675,37.182824,0.410269,0.254686,False,BB_LOWER_HALF,41.196004,RSI_WEAK,34.14053,34.14053,34.14053,KDJ_NEUTRAL,0.785104,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ROKU,ROKU,2026-05-21,126.15499877929688,122.77725,133.475826,112.078674,0.65786,0.174276,False,BB_UPPER_HALF,54.783573,RSI_NEUTRAL,55.6356,55.6356,55.6356,KDJ_NEUTRAL,0.643946,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RSP,RSP,2026-05-21,203.22000122070312,202.801501,205.13532,200.467682,0.58966,0.023016,False,BB_UPPER_HALF,51.288633,RSI_NEUTRAL,52.173982,52.173982,52.173982,KDJ_NEUTRAL,1.19441,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RTX,RTX,2026-05-21,175.10000610351562,175.220499,179.223708,171.217291,0.48495,0.045693,False,BB_LOWER_HALF,52.405721,RSI_NEUTRAL,47.213226,47.213226,47.213226,KDJ_NEUTRAL,0.892395,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
RVMD,RVMD,2026-05-21,153.50999450683594,144.845,155.25141,134.43859,0.91633,0.14369,False,BB_UPPER_HALF,65.564673,RSI_NEUTRAL,96.613309,96.613309,96.613309,KDJ_NEUTRAL,0.747436,0,0,10,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SATS,SATS,2026-05-21,135.77000427246094,127.838,142.338765,113.337234,0.773503,0.226862,False,BB_UPPER_HALF,64.258215,RSI_NEUTRAL,62.618053,62.618053,62.618053,KDJ_NEUTRAL,1.070521,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SCCO,SCCO,2026-05-21,176.0,176.437208,192.014658,160.859757,0.485967,0.176578,False,BB_LOWER_HALF,54.6054,RSI_NEUTRAL,38.303546,38.303546,38.303546,KDJ_NEUTRAL,0.755867,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SCHW,SCHW,2026-05-21,89.91500091552734,90.614751,93.196443,88.033059,0.364478,0.056982,False,BB_LOWER_HALF,44.936112,RSI_WEAK,39.604818,39.604818,39.604818,KDJ_NEUTRAL,0.962176,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SE,SE,2026-05-21,87.62000274658203,87.3525,93.316607,81.388393,0.522426,0.136553,False,BB_UPPER_HALF,52.074821,RSI_NEUTRAL,31.875616,31.875616,31.875616,KDJ_NEUTRAL,0.717148,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SEI,SEI,2026-05-21,72.73500061035156,74.10875,78.803972,69.413528,0.353708,0.126712,False,BB_LOWER_HALF,50.834532,RSI_NEUTRAL,42.290572,42.290572,42.290572,KDJ_NEUTRAL,1.019215,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SFIX,SFIX,2026-05-21,3.2249999046325684,3.44475,4.005343,2.884157,0.304002,0.325477,False,BB_LOWER_HALF,24.66368,RSI_OVERSOLD,31.249988,31.249988,31.249988,KDJ_NEUTRAL,1.323302,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SFM,SFM,2026-05-21,84.61499786376953,81.58675,93.534582,69.638918,0.626728,0.292887,False,BB_UPPER_HALF,56.09105,RSI_NEUTRAL,39.877099,39.877099,39.877099,KDJ_NEUTRAL,0.920891,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SHOP,SHOP,2026-05-21,104.36000061035156,110.659501,132.15509,89.163911,0.35347,0.3885,False,BB_LOWER_HALF,29.866986,RSI_OVERSOLD,29.273808,29.273808,29.273808,KDJ_NEUTRAL,0.719563,0,0,0,60.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SHW,SHW,2026-05-21,303.8699951171875,314.621999,335.430065,293.813933,0.241639,0.132273,False,BB_LOWER_HALF,39.723642,RSI_WEAK,27.545407,27.545407,27.545407,KDJ_NEUTRAL,1.071038,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SITM,SITM,2026-05-21,702.885009765625,684.715753,930.220967,439.21054,0.537004,0.717101,False,BB_UPPER_HALF,62.882326,RSI_NEUTRAL,42.629765,42.629765,42.629765,KDJ_NEUTRAL,1.376442,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SMTC,SMTC,2026-05-21,148.1699981689453,122.178001,154.708194,89.647807,0.899506,0.532505,False,BB_UPPER_HALF,79.580768,RSI_NEUTRAL,96.907203,96.907203,96.907203,KDJ_NEUTRAL,0.941945,0,0,10,40.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SNPS,SNPS,2026-05-21,501.55499267578125,500.304752,520.502277,480.107226,0.53095,0.080741,False,BB_UPPER_HALF,60.580749,RSI_NEUTRAL,60.481027,60.481027,60.481027,KDJ_NEUTRAL,0.960193,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
SPOT,SPOT,2026-05-21,503.5199890136719,444.201001,498.89154,389.510462,1.042315,0.246242,False,BB_UPPER_HALF,70.364521,RSI_NEUTRAL,92.818333,92.818333,92.818333,KDJ_NEUTRAL,0.903186,0,0,10,30.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
STG,STG,2026-05-21,3.1600000858306885,3.19855,3.422901,2.974199,0.414086,0.140283,False,BB_LOWER_HALF,51.851851,RSI_NEUTRAL,26.388896,26.388896,26.388896,KDJ_NEUTRAL,2.044267,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
STM,STM,2026-05-21,64.6449966430664,57.93625,67.238402,48.634097,0.860602,0.321117,False,BB_UPPER_HALF,67.089335,RSI_NEUTRAL,93.785036,93.785036,93.785036,KDJ_NEUTRAL,0.837763,0,0,10,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
TEAM,TEAM,2026-05-21,83.10070037841797,83.167785,99.897926,66.437645,0.497995,0.402323,False,BB_LOWER_HALF,42.611352,RSI_WEAK,27.048804,27.048804,27.048804,KDJ_NEUTRAL,0.603599,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
TEVA,TEVA,2026-05-21,33.93000030517578,34.603,37.845512,31.360488,0.396222,0.187412,False,BB_LOWER_HALF,40.693426,RSI_WEAK,9.467444,9.467444,9.467444,KDJ_OVERSOLD,0.603964,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
