run_id,ticker,scan_status,local_price_available,factor_pack_available,technical_timing_available,full_history_ready,failure_reason,success_counted,source_notes
V18_23B_20260521_140930,AA,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AAL,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AAPL,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
V18_23B_20260521_140930,ABR,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,ACLS,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
V18_23B_20260521_140930,ACM,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
V18_23B_20260521_140930,ACMR,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
V18_23B_20260521_140930,ADBE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,ADMA,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,ADSK,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AEHR,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
V18_23B_20260521_140930,AEIS,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AEVA,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AFRM,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,AGX,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_20260521_140930,ALAB,SUCCESS_LOCAL_SCAN,TRUE,TRUE,TRUE,TRUE,,TRUE,local_price=available;factor_pack=available;technical_timing=available
