run_id,ticker,selection_reason,scan_status,local_price_available,factor_pack_available,technical_timing_available,full_history_ready,failure_reason,success_counted,source_notes
V18_23B_R2_20260521_143300,CNM,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,COF,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,COG,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,COGT,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CPAY,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CPNG,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CRCL,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CRH,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CRS,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CSGP,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,CVNA,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DAKT,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DAL,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DASH,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DB,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DBVT,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DIS,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DOCU,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,DUOL,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,EEM,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,ENPH,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
V18_23B_R2_20260521_143300,EQIX,BOOTSTRAP_NEVER_SUCCESS_NOT_FORCE_ELIGIBLE,SKIPPED_NO_LOCAL_DATA,FALSE,FALSE,FALSE,FALSE,LOCAL_PRICE_CACHE_MISSING_OR_EMPTY,FALSE,local_price=missing;factor_pack=missing;technical_timing=missing
