STATUS: OK_V18_23A_STABLE_SNAPSHOT_READY
MODE: SNAPSHOT_ONLY
SNAPSHOT_PATH: D:\us-tech-quant\archive\stable\V18_23A_stable_rolling_research_coverage_controller_20260521_140212
SNAPSHOT_MODIFIED: TRUE
COPIED_FILE_COUNT: 23
MISSING_CRITICAL_COUNT: 0
COPY_FAIL_COUNT: 0
VALIDATION_FAIL_COUNT: 0
PYTHON_COMPILE_RESULT: PASS
POWERSHELL_PARSE_RESULT: PASS
ROLLING_COVERAGE_CONTROLLER_READY: TRUE
RECONCILIATION_READY: TRUE
PLANNING_ONLY: TRUE
TARGET_COVERAGE_DAYS: 5
TOTAL_UNIVERSE_COUNT: 324
RECOMMENDED_DAILY_SCAN_COUNT: 65
PLANNED_SCAN_COUNT_TODAY: 65
PLANNED_BUCKET_INDEX: 3
ESTIMATED_FULL_CYCLE_COVERAGE_COUNT: 324
ESTIMATED_FULL_CYCLE_COVERAGE_RATIO: 1.000000
TRUE_5DAY_UNIQUE_COVERAGE_MET: FALSE
TRUE_5DAY_UNIQUE_COVERAGE_STATUS: UNPROVEN_PLANNING_ONLY;PARTIAL_LOCAL_SCAN_HISTORY
COVERAGE_TRUST_LEVEL: MEDIUM
V18_23A_CANONICAL_UNIVERSE_COUNT: 324
COUNT_DRIFT_DETECTED: FALSE
COUNT_DRIFT_EXPLAINED: TRUE
RECONCILIATION_RESULT: EXPLAINED_EXPECTED_324
V18_23A_STABLE_SNAPSHOT_ALLOWED: TRUE
OFFICIAL_DECISION_IMPACT: NONE
BUY_PERMISSION_MODIFIED: FALSE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
CURRENT_DAILY_MODIFIED: FALSE
STATE_MODIFIED: FALSE
PRICE_CACHE_MODIFIED: FALSE
PRICE_HISTORY_WRITTEN: FALSE
STAGED_PRICE_HISTORY_WRITTEN: FALSE
RANKING_MODIFIED: FALSE
SIGNAL_SNAPSHOT_MODIFIED: FALSE
EVENT_CALENDAR_MODIFIED: FALSE
SIMULATION_POSITION_MODIFIED: FALSE
FORWARD_TRACKER_MODIFIED: FALSE
PRICE_FACTOR_MODIFIED: FALSE
TECHNICAL_TIMING_MODIFIED: FALSE
PROMOTION_DEMOTION_MODIFIED: FALSE
MANUAL_STATE_MODIFIED: FALSE
BROKER_EXECUTION_MODIFIED: FALSE
EXTERNAL_DATA_FETCHED: FALSE
BACKTEST_EXECUTED: FALSE
BACKTEST_RESULTS_APPLIED: FALSE
FACTOR_EFFECT_CLAIM_ALLOWED: FALSE
WEIGHT_CHANGE_ALLOWED: FALSE
PRODUCTION_PROMOTION_ALLOWED: FALSE
STAGED_BACKFILL_APPLY_ALLOWED: FALSE
DAILY_COMMAND_CENTER_INTEGRATION_ALLOWED: FALSE
ROLLING_SCAN_EXECUTED: FALSE
ROLLING_SCAN_DATA_FETCHED: FALSE
ROLLING_SCAN_PLAN_MODIFIED: FALSE
STABLE_SNAPSHOT_MODIFIED: TRUE
RECOMMENDED_NEXT_ACTION: V18.23A planning and reconciliation are snapshotted; next step may be the next approved read-only layer or an explicitly approved rolling scan execution design, with all execution/fetch/trading gates still blocked.
MANIFEST_PATH: D:\us-tech-quant\archive\stable\V18_23A_stable_rolling_research_coverage_controller_20260521_140212\MANIFEST.csv
VALIDATION_PATH: D:\us-tech-quant\archive\stable\V18_23A_stable_rolling_research_coverage_controller_20260521_140212\VALIDATION.csv
README_PATH: D:\us-tech-quant\archive\stable\V18_23A_stable_rolling_research_coverage_controller_20260521_140212\README_V18_23A_STABLE_SNAPSHOT.md
RESTORE_SCRIPT_PATH: D:\us-tech-quant\archive\stable\V18_23A_stable_rolling_research_coverage_controller_20260521_140212\RESTORE_V18_23A.ps1
REPORT_PATH: D:\us-tech-quant\outputs\v18\ops\V18_23A_CURRENT_STABLE_SNAPSHOT_REPORT.md
