ticker,universe_tier,data_depth,selected_this_run,update_attempted,update_status,update_mode,used_yfinance,cache_file,cache_exists_before,cache_exists_after,local_source_used,local_source_path,target_history_days,available_history_days,latest_price_date,latest_close,row_count_before,row_count_after,rows_added,failed_reason,runtime_deferred,updated_at
LITE,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/LITE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/LITE.csv,540,1420,2026-05-15,977.6699829101562,1420,1420,0,,FALSE,2026-05-27T12:58:05
ICHR,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ICHR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ICHR.csv,540,1420,2026-05-15,72.83999633789062,1420,1420,0,,FALSE,2026-05-27T12:58:05
FORM,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FORM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FORM.csv,540,1420,2026-05-15,126.43499755859375,1420,1420,0,,FALSE,2026-05-27T12:58:05
CIEN,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CIEN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CIEN.csv,540,1420,2026-05-15,570.0599975585938,1420,1420,0,,FALSE,2026-05-27T12:58:05
FLEX,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FLEX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FLEX.csv,540,1420,2026-05-15,139.8300018310547,1420,1420,0,,FALSE,2026-05-27T12:58:05
GLW,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GLW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GLW.csv,540,1420,2026-05-15,196.875,1420,1420,0,,FALSE,2026-05-27T12:58:05
CIFR,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CIFR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CIFR.csv,540,1399,2026-05-15,20.584999084472656,1399,1399,0,,FALSE,2026-05-27T12:58:05
COHR,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/COHR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/COHR.csv,540,1420,2026-05-15,387.0899963378906,1420,1420,0,,FALSE,2026-05-27T12:58:05
CORZ,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CORZ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CORZ.csv,540,580,2026-05-15,23.815000534057617,580,580,0,,FALSE,2026-05-27T12:58:05
CRWD,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CRWD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CRWD.csv,540,1420,2026-05-15,585.030029296875,1420,1420,0,,FALSE,2026-05-27T12:58:05
CSCO,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CSCO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CSCO.csv,540,1420,2026-05-15,116.55999755859375,1420,1420,0,,FALSE,2026-05-27T12:58:05
DDOG,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/DDOG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/DDOG.csv,540,1420,2026-05-15,205.4499969482422,1420,1420,0,,FALSE,2026-05-27T12:58:05
FN,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/FN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/FN.csv,540,1420,2026-05-15,716.9299926757812,1420,1420,0,,FALSE,2026-05-27T12:58:05
GNRC,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GNRC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GNRC.csv,540,1420,2026-05-15,263.6700134277344,1420,1420,0,,FALSE,2026-05-27T12:58:05
GOOGL,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/GOOGL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/GOOGL.csv,540,1420,2026-05-15,396.04998779296875,1420,1420,0,,FALSE,2026-05-27T12:58:06
HPE,CORE_DAILY,FULL_FACTOR_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HPE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HPE.csv,540,1420,2026-05-15,33.05500030517578,1420,1420,0,,FALSE,2026-05-27T12:58:06
ANET,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ANET.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ANET.csv,270,1420,2026-05-15,144.90499877929688,1420,1420,0,,FALSE,2026-05-27T12:58:06
AMKR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/AMKR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/AMKR.csv,270,1420,2026-05-15,70.86000061035156,1420,1420,0,,FALSE,2026-05-27T12:58:06
AMZN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/AMZN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/AMZN.csv,270,1420,2026-05-15,262.1000061035156,1420,1420,0,,FALSE,2026-05-27T12:58:06
OLPX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/OLPX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/OLPX.csv,270,1165,2026-05-21,2.0299999713897705,1165,1165,0,,FALSE,2026-05-27T12:58:06
PLUG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PLUG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PLUG.csv,270,6680,2026-05-21,3.765000104904175,6680,6680,0,,FALSE,2026-05-27T12:58:06
PUMP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PUMP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PUMP.csv,270,2308,2026-05-21,16.94499969482422,2308,2308,0,,FALSE,2026-05-27T12:58:06
QSR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/QSR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/QSR.csv,270,2877,2026-05-21,75.20500183105469,2877,2877,0,,FALSE,2026-05-27T12:58:06
RVMD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RVMD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RVMD.csv,270,1576,2026-05-21,153.50999450683594,1576,1576,0,,FALSE,2026-05-27T12:58:06
SATS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SATS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SATS.csv,270,4626,2026-05-21,135.77000427246094,4626,4626,0,,FALSE,2026-05-27T12:58:06
SEI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SEI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SEI.csv,270,2269,2026-05-21,72.73500061035156,2269,2269,0,,FALSE,2026-05-27T12:58:06
SMTC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SMTC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SMTC.csv,270,11640,2026-05-21,148.1699981689453,11640,11640,0,,FALSE,2026-05-27T12:58:06
TTMI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TTMI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TTMI.csv,270,6452,2026-05-21,175.26499938964844,6452,6452,0,,FALSE,2026-05-27T12:58:06
TWLO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TWLO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TWLO.csv,270,2492,2026-05-21,183.88999938964844,2492,2492,0,,FALSE,2026-05-27T12:58:06
U,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/U.csv,TRUE,TRUE,TRUE,state/v18/price_cache/U.csv,270,1425,2026-05-21,25.799999237060547,1425,1425,0,,FALSE,2026-05-27T12:58:06
ALM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ALM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ALM.csv,270,1262,2026-05-20,17.639999389648438,1262,1262,0,,FALSE,2026-05-27T12:58:06
APLD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/APLD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/APLD.csv,270,1030,2026-05-21,48.02000045776367,1030,1030,0,,FALSE,2026-05-27T12:58:06
HTZ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/HTZ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/HTZ.csv,270,1228,2026-05-21,5.059999942779541,1228,1228,0,,FALSE,2026-05-27T12:58:06
MTZ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MTZ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MTZ.csv,270,1262,2026-05-20,384.2099914550781,1262,1262,0,,FALSE,2026-05-27T12:58:06
OC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/OC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/OC.csv,270,1262,2026-05-20,113.43000030517578,1262,1262,0,,FALSE,2026-05-27T12:58:06
RDDT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RDDT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RDDT.csv,270,545,2026-05-22,141.48739624023438,545,545,0,,FALSE,2026-05-27T12:58:06
TLN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/TLN.csv,TRUE,TRUE,TRUE,state/v18/price_cache/TLN.csv,270,746,2026-05-22,366.2513122558594,746,746,0,,FALSE,2026-05-27T12:58:06
WULF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/WULF.csv,TRUE,TRUE,TRUE,state/v18/price_cache/WULF.csv,270,8087,2026-05-21,22.920000076293945,8087,8087,0,,FALSE,2026-05-27T12:58:06
XYZ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/XYZ.csv,TRUE,TRUE,TRUE,state/v18/price_cache/XYZ.csv,270,2640,2026-05-21,68.6500015258789,2640,2640,0,,FALSE,2026-05-27T12:58:06
ACMR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ACMR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ACMR.csv,270,1420,2026-05-15,62.65999984741211,1420,1420,0,,FALSE,2026-05-27T12:58:06
CLH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/CLH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/CLH.csv,270,1262,2026-05-20,291.3999938964844,1262,1262,0,,FALSE,2026-05-27T12:58:06
MU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MU.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MU.csv,270,1420,2026-05-15,735.75,1420,1420,0,,FALSE,2026-05-27T12:58:06
KEYS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/KEYS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/KEYS.csv,270,1420,2026-05-15,351.75,1420,1420,0,,FALSE,2026-05-27T12:58:06
MOD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/MOD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/MOD.csv,270,1420,2026-05-15,275.79998779296875,1420,1420,0,,FALSE,2026-05-27T12:58:06
OKTA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/OKTA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/OKTA.csv,270,2293,2026-05-21,90.19000244140625,2293,2293,0,,FALSE,2026-05-27T12:58:06
OLMA,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/OLMA.csv,TRUE,TRUE,TRUE,state/v18/price_cache/OLMA.csv,270,1381,2026-05-21,13.944999694824219,1381,1381,0,,FALSE,2026-05-27T12:58:06
OPCH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/OPCH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/OPCH.csv,270,7489,2026-05-21,21.559999465942383,7489,7489,0,,FALSE,2026-05-27T12:58:06
PATH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PATH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PATH.csv,270,1278,2026-05-21,10.364999771118164,1278,1278,0,,FALSE,2026-05-27T12:58:06
PCOR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PCOR.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PCOR.csv,270,1257,2026-05-21,45.7401008605957,1257,1257,0,,FALSE,2026-05-27T12:58:06
PCT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PCT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PCT.csv,270,1472,2026-05-21,11.670000076293945,1472,1472,0,,FALSE,2026-05-27T12:58:06
PDD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PDD.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PDD.csv,270,1966,2026-05-21,96.44000244140625,1966,1966,0,,FALSE,2026-05-27T12:58:07
PFGC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PFGC.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PFGC.csv,270,2676,2026-05-21,94.55000305175781,2676,2676,0,,FALSE,2026-05-27T12:58:07
PGNY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PGNY.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PGNY.csv,270,1651,2026-05-21,24.809999465942383,1651,1651,0,,FALSE,2026-05-27T12:58:07
PI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PI.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PI.csv,270,2473,2026-05-21,142.6199951171875,2473,2473,0,,FALSE,2026-05-27T12:58:07
PINS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PINS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PINS.csv,270,1783,2026-05-21,18.780000686645508,1783,1783,0,,FALSE,2026-05-27T12:58:07
PM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PM.csv,270,4575,2026-05-21,188.8300018310547,4575,4575,0,,FALSE,2026-05-27T12:58:07
POWL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/POWL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/POWL.csv,270,1420,2026-05-15,289.2900085449219,1420,1420,0,,FALSE,2026-05-27T12:58:07
PSIX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PSIX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PSIX.csv,270,3545,2026-05-21,38.619998931884766,3545,3545,0,,FALSE,2026-05-27T12:58:07
PTGX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PTGX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PTGX.csv,270,2458,2026-05-21,100.05000305175781,2458,2458,0,,FALSE,2026-05-27T12:58:07
PTON,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PTON.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PTON.csv,270,1672,2026-05-21,5.074999809265137,1672,1672,0,,FALSE,2026-05-27T12:58:07
PYPL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/PYPL.csv,TRUE,TRUE,TRUE,state/v18/price_cache/PYPL.csv,270,2737,2026-05-21,44.1349983215332,2737,2737,0,,FALSE,2026-05-27T12:58:07
QS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/QS.csv,TRUE,TRUE,TRUE,state/v18/price_cache/QS.csv,270,1448,2026-05-21,7.989999771118164,1448,1448,0,,FALSE,2026-05-27T12:58:07
RBLX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RBLX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RBLX.csv,270,1307,2026-05-21,46.47999954223633,1307,1307,0,,FALSE,2026-05-27T12:58:07
RERE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RERE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RERE.csv,270,1237,2026-05-21,5.005000114440918,1237,1237,0,,FALSE,2026-05-27T12:58:07
RH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RH.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RH.csv,270,3407,2026-05-21,132.7100067138672,3407,3407,0,,FALSE,2026-05-27T12:58:07
RIOT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RIOT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RIOT.csv,270,2551,2026-05-21,24.6299991607666,2551,2551,0,,FALSE,2026-05-27T12:58:07
RKT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RKT.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RKT.csv,270,1455,2026-05-21,13.385000228881836,1455,1455,0,,FALSE,2026-05-27T12:58:07
RNG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RNG.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RNG.csv,270,3181,2026-05-21,41.6349983215332,3181,3181,0,,FALSE,2026-05-27T12:58:07
ROKU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/ROKU.csv,TRUE,TRUE,TRUE,state/v18/price_cache/ROKU.csv,270,2173,2026-05-21,126.15499877929688,2173,2173,0,,FALSE,2026-05-27T12:58:07
RSP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RSP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RSP.csv,270,5802,2026-05-21,203.22000122070312,5802,5802,0,,FALSE,2026-05-27T12:58:07
RTX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/RTX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/RTX.csv,270,16142,2026-05-21,175.10000610351562,16142,16142,0,,FALSE,2026-05-27T12:58:07
SCCO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SCCO.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SCCO.csv,270,7644,2026-05-21,176.0,7644,7644,0,,FALSE,2026-05-27T12:58:07
SCHW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SCHW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SCHW.csv,270,9740,2026-05-21,89.91500091552734,9740,9740,0,,FALSE,2026-05-27T12:58:07
SE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SE.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SE.csv,270,2157,2026-05-21,87.62000274658203,2157,2157,0,,FALSE,2026-05-27T12:58:07
SFIX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SFIX.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SFIX.csv,270,2137,2026-05-21,3.2249999046325684,2137,2137,0,,FALSE,2026-05-27T12:58:07
SFM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SFM.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SFM.csv,270,3221,2026-05-21,84.61499786376953,3221,3221,0,,FALSE,2026-05-27T12:58:07
SHOP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SHOP.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SHOP.csv,270,2768,2026-05-21,104.36000061035156,2768,2768,0,,FALSE,2026-05-27T12:58:07
SHW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,CACHE_ONLY,LOCAL_CACHE_ONLY_SAFE_MODE,FALSE,state/v18/price_cache/SHW.csv,TRUE,TRUE,TRUE,state/v18/price_cache/SHW.csv,270,11640,2026-05-21,303.8699951171875,11640,11640,0,,FALSE,2026-05-27T12:58:07
