source_path,exists,readable,row_count,detected_ticker_column,detected_date_column,detected_close_column,detected_volume_column,detected_technical_columns,matched_scan_plan_ticker_count,usable_for_price_cache,source_quality_status,source_notes
state/v18/price_cache/TXN.csv,TRUE,TRUE,1420,,date,close,volume,,0,FALSE,UNUSABLE,OK
state/v18/price_cache/VRT.csv,TRUE,TRUE,1420,,date,close,volume,,0,FALSE,UNUSABLE,OK
state/v18/price_cache/VST.csv,TRUE,TRUE,1420,,date,close,volume,,0,FALSE,UNUSABLE,OK
state/v18/price_cache/WDC.csv,TRUE,TRUE,1420,,date,close,volume,,0,FALSE,UNUSABLE,OK
state/v18/price_cache/ZS.csv,TRUE,TRUE,1420,,date,close,volume,,0,FALSE,UNUSABLE,OK
state/v18/raw105_universe_for_factor_lab.csv,TRUE,TRUE,105,ticker,,,,,103,FALSE,UNUSABLE,OK
state/v18/sell_timing/V18_CURRENT_EXIT_SIGNAL_FORWARD_TRACKER.csv,TRUE,TRUE,1,ticker,signal_snapshot_date,,,,0,FALSE,UNUSABLE,OK
state/v18/simulation/V18_CURRENT_PAPER_POSITIONS.csv,TRUE,TRUE,0,ticker,updated_at,,,,0,FALSE,UNUSABLE,OK
state/v18/simulation/V18_CURRENT_PAPER_TRADE_LOG.csv,TRUE,TRUE,4,ticker,timestamp,,,,0,FALSE,UNUSABLE,OK
state/v18/simulation/V18_CURRENT_SIM_ACCOUNT.csv,TRUE,TRUE,1,,updated_at,,,,0,FALSE,UNUSABLE,OK
state/v18/simulation/V18_CURRENT_SIM_CANDIDATE_TRACKER.csv,TRUE,TRUE,93,ticker,timestamp,,,,31,FALSE,UNUSABLE,OK
state/v18/universe/V18_MANUAL_UNIVERSE_ADDITIONS.csv,TRUE,TRUE,275,ticker,,,,,57,FALSE,UNUSABLE,OK
state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,TRUE,TRUE,325,ticker,latest_price_date,last_close,,ret_5d;ret_20d;ret_60d;ret_120d;above_ma20;above_ma60;above_ma120,105,TRUE,LATEST_PRICE_ONLY,OK
state/v18/V18_4F_CURRENT_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_192113.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_234124.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_235646.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_020450.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_024221.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_134942.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_142055.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_143719.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_153259.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_154025.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_155238.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_215621.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_220328.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_221754.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_130834.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_131302.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_164805.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_212528.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_213906.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260519_105624.csv,TRUE,TRUE,105,ticker,snapshot_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_010850.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_011753.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_020525.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_024302.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_135023.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260516_155316.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260517_215704.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260517_220411.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260517_221840.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260518_131343.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260518_164846.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260518_212608.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260518_213948.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.before_V18_6C_R1_20260519_105708.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_CURRENT_TECHNICAL_TIMING_FORWARD_TRACKER.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_010850.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_011753.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_020525.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_024302.csv,TRUE,TRUE,104,ticker,snapshot_price_date,,,,102,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_135023.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_155316.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260517_215704.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260517_220411.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260517_221840.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260518_131343.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260518_164846.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260518_212608.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_R1_TECHNICAL_TIMING_FORWARD_TRACKER_20260518_213948.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
state/v18/V18_6C_TECHNICAL_TIMING_FORWARD_TRACKER_20260516_010127.csv,TRUE,TRUE,105,ticker,snapshot_price_date,,,,103,FALSE,UNUSABLE,OK
