score_date,ticker,F006_SHORT_REV_5D,F006_SHORT_REV_5D_rank_pct,F007_PULLBACK_IN_UPTREND,F007_PULLBACK_IN_UPTREND_rank_pct,F008_VOLUME_ABNORMAL_5_20,F008_VOLUME_ABNORMAL_5_20_rank_pct,F009_VOLUME_PRICE_CONFIRM,F009_VOLUME_PRICE_CONFIRM_rank_pct,F011_TS_MOMENTUM_60_120,F011_TS_MOMENTUM_60_120_rank_pct,F010_XSEC_COMPOSITE_RANK,F010_XSEC_COMPOSITE_RANK_rank_pct
2026-05-14,AAPL,-0.03927763639400972,0.5,0.02405852521403982,0.21153846153846154,-0.7037545484347614,0.3076923076923077,0.03973555450731639,0.38461538461538464,0.12171763442634487,0.23076923076923078,0.3269230769230769,0.11538461538461539
2026-05-14,ACLS,-0.03624101769369359,0.5192307692307693,0.4154181359481539,0.9230769230769231,-0.8094110983923924,0.0673076923076923,0.07687773779847772,0.5576923076923077,1.0583187112540293,0.7884615384615384,0.5711538461538461,0.7019230769230769
2026-05-14,ACM,0.12360377493483132,0.9807692307692307,0.002365237462065177,0.1346153846153846,-0.6530138117377919,0.4423076923076923,-0.057662176046481176,0.038461538461538464,-0.30626543911576115,0.009615384615384616,0.3211538461538462,0.09615384615384616
2026-05-14,ACMR,-0.08699320345964678,0.22115384615384615,-0.04115222936904232,0.0673076923076923,-0.3310392397489491,0.8942307692307693,0.22992469495960177,0.9038461538461539,0.5194164582609389,0.5192307692307693,0.5211538461538462,0.5240384615384616
2026-05-14,AEHR,-0.18858205875101808,0.057692307692307696,0.9999108901484424,1.0,-0.5999944433750146,0.5480769230769231,0.13665002821449063,0.7884615384615384,3.6003937645841444,1.0,0.6788461538461539,0.9086538461538461
2026-05-14,ALAB,-0.1331459435952782,0.11538461538461539,0.17962497918535114,0.6538461538461539,-0.6606363317047187,0.40384615384615385,0.10110776370974092,0.6538461538461539,0.6360349169645515,0.6538461538461539,0.49615384615384617,0.4519230769230769
2026-05-14,AMAT,-0.0838325213446165,0.25961538461538464,0.038558850900915466,0.25961538461538464,-0.32068368729980123,0.9038461538461539,0.09611308228119768,0.625,0.5527917859570445,0.5576923076923077,0.5211538461538462,0.5240384615384616
2026-05-14,AMD,-0.09776966751708338,0.19230769230769232,0.46560220139059694,0.9519230769230769,-0.6720394179557043,0.38461538461538464,0.20052312535775887,0.8846153846153846,1.123211716184509,0.8269230769230769,0.648076923076923,0.8557692307692307
2026-05-14,AMKR,-0.03141005089113591,0.5480769230769231,0.24788536610758266,0.7980769230769231,-0.6275241245822819,0.5,0.06892875766842713,0.4807692307692308,0.9894599630817186,0.7788461538461539,0.6211538461538462,0.8221153846153846
2026-05-14,AMZN,0.011173797356853976,0.7884615384615384,0.14409136652814625,0.5480769230769231,-0.7195880501643562,0.27884615384615385,0.020708055192276798,0.25961538461538464,0.256718411344831,0.3173076923076923,0.4384615384615385,0.32211538461538464
