snapshot_date,ticker,base_date,base_date_source,official_decision_impact,auto_weight_change,auto_promotion,auto_trade,yf_history_status,calendar_status,calendar_method,days_to_month_end,month_end_window_status,month_end_rebalance_factor,days_to_quarter_end,quarter_end_window_status,quarter_end_rebalance_factor,opex_date,options_expiry_pressure_status,options_expiry_pressure_method,options_expiry_pressure_factor,opex_relief_status,opex_relief_method,opex_relief_factor,realized_volatility_status,realized_volatility_factor,realized_volatility_10d,realized_volatility_20d,vwap_proxy_status,vwap_method,vwap_proxy_value,vwap_position_factor,vwap_deviation_factor,vwap_reclaim_support_factor
2026-05-17,D,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.214475,0.180627,0.214475,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,62.602409,0.000000,-0.013936,0.000000
2026-05-17,ENTG,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.598547,0.642679,0.598547,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,146.464391,0.000000,-0.091451,0.000000
2026-05-17,ETR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.274240,0.265859,0.274240,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,113.157093,0.000000,-0.036472,0.000000
2026-05-17,FLR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.695077,0.852140,0.695077,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,47.989719,0.000000,-0.075635,0.000000
2026-05-17,AMKR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.628585,0.711656,0.628585,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,72.709960,0.000000,-0.032457,0.000000
2026-05-17,CRDO,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.934447,0.956531,0.934447,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,185.337159,0.000000,-0.071044,0.000000
2026-05-17,CRWV,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.902017,0.994435,0.902017,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,117.059204,0.000000,-0.083370,0.000000
2026-05-17,ETN,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.414899,0.479462,0.414899,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,412.940000,0.000000,-0.032692,0.000000
2026-05-17,AEHR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.981241,1.083925,0.981241,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,93.195227,1.000000,0.067651,0.000000
2026-05-17,JBL,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.530821,0.732552,0.530821,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,345.892766,0.000000,-0.017557,0.000000
2026-05-17,AVGO,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.434866,0.478152,0.434866,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,417.351066,1.000000,0.018783,0.000000
2026-05-17,ICHR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.618708,0.685357,0.618708,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,68.770413,1.000000,0.065429,1.000000
2026-05-17,KLAC,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.508932,0.539834,0.508932,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,1807.256926,0.000000,-0.001625,0.000000
2026-05-17,ZS,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.596479,0.615672,0.596479,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,143.592248,1.000000,0.121579,0.000000
2026-05-17,DDOG,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,1.142391,1.557858,1.142391,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,165.258043,1.000000,0.258517,0.000000
2026-05-17,FLEX,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,1.450080,2.025616,1.450080,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,118.042129,1.000000,0.167888,0.000000
2026-05-17,NTAP,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.304531,0.321092,0.304531,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,113.312513,1.000000,0.058400,0.000000
2026-05-17,CSCO,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.523452,0.675845,0.523452,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,98.355038,1.000000,0.201870,0.000000
2026-05-17,AAPL,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.230353,0.183882,0.230353,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,281.612585,1.000000,0.066110,0.000000
2026-05-17,PANW,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.433452,0.412913,0.433452,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,197.619634,1.000000,0.228775,0.000000
2026-05-17,CRWD,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.422849,0.399341,0.422849,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,491.062848,1.000000,0.209784,0.000000
2026-05-18,APH,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.445000,0.546258,0.445000,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,137.369541,0.000000,-0.090046,0.000000
2026-05-18,ECL,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.218924,0.211982,0.218924,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,259.570587,0.000000,-0.046040,0.000000
2026-05-18,HUBB,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.291540,0.145524,0.291540,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,514.387974,0.000000,-0.066911,0.000000
2026-05-18,PLTR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.486249,0.479042,0.486249,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,139.775833,0.000000,-0.041394,0.000000
2026-05-18,VST,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.429931,0.407738,0.429931,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,154.076289,0.000000,-0.093436,0.000000
2026-05-18,ACM,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.477988,0.611969,0.477988,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,78.930128,0.000000,-0.096543,0.000000
2026-05-18,CAMT,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.855501,1.056739,0.855501,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,186.542143,0.000000,-0.097523,0.000000
2026-05-18,CEG,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.544802,0.455598,0.544802,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,297.503906,0.000000,-0.101860,0.000000
2026-05-18,ANET,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.672539,0.827284,0.672539,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,154.676006,0.000000,-0.082146,0.000000
2026-05-18,CRM,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.491583,0.422391,0.491583,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,179.690877,0.000000,-0.034397,0.000000
2026-05-18,D,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.214475,0.180627,0.214475,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,62.602409,0.000000,-0.013936,0.000000
2026-05-18,ENTG,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.598547,0.642679,0.598547,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,146.464391,0.000000,-0.091451,0.000000
2026-05-18,ETR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.274240,0.265859,0.274240,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,113.157093,0.000000,-0.036472,0.000000
2026-05-18,FLR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.695077,0.852140,0.695077,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,47.989719,0.000000,-0.075635,0.000000
2026-05-18,AMKR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.628585,0.711656,0.628585,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,72.709960,0.000000,-0.032457,0.000000
2026-05-18,CRDO,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.934447,0.956531,0.934447,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,185.337159,0.000000,-0.071044,0.000000
2026-05-18,CRWV,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.902017,0.994435,0.902017,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,117.059204,0.000000,-0.083370,0.000000
2026-05-18,ETN,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.414899,0.479462,0.414899,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,412.940000,0.000000,-0.032692,0.000000
2026-05-18,AEHR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.981241,1.083925,0.981241,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,93.195227,1.000000,0.067651,0.000000
2026-05-18,JBL,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.530821,0.732552,0.530821,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,345.892766,0.000000,-0.017557,0.000000
2026-05-18,AVGO,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.434866,0.478152,0.434866,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,417.351066,1.000000,0.018783,0.000000
2026-05-18,ICHR,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.618708,0.685357,0.618708,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,68.770413,1.000000,0.065429,1.000000
2026-05-18,KLAC,2026-05-15,source_row_text.price_date,NONE,DISABLED,DISABLED,DISABLED,YFINANCE_OK,COMPUTABLE_NOW,WEEKDAY_TRADING_DAY_APPROX,10,OUT_OF_WINDOW,0.0,32,OUT_OF_WINDOW,0.0,2026-05-15,MONTHLY_OPEX_FRIDAY,CALENDAR_PROXY_ONLY,1.0,OUT_OF_WINDOW,CALENDAR_PROXY_ONLY,0.0,COMPUTABLE_NOW,0.508932,0.539834,0.508932,PROXY_ONLY_DAILY_OHLCV,PROXY_ONLY_DAILY_OHLCV,1807.256926,0.000000,-0.001625,0.000000
