"factor_code","factor_name","output_column_status","output_value_status","top_rank_output_status","forward_tracking_status","matched_column_count","output_non_null_value_count","output_numeric_value_count","scanned_sample_rows","column_hit_file_count","text_hit_file_count","forward_hit_file_count","top_rank_hit_file_count","column_hit_files","forward_hit_files","top_rank_hit_files","column_hit_details","official_decision_impact"
"F006","SHORT_REV_5D","OUTPUT_COLUMN_FOUND","HAS_NON_NULL_VALUES","FOUND_IN_TOP_OR_RANK_OUTPUTS","FOUND_IN_FORWARD_TRACKING_OR_OUTCOME_FILES","37","4258","4258","3943","34","51","30","16","D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_STAGED.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\state\v18\V18_4F_CURRENT_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_192113.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_234124.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_235646.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_020450.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_024221.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_134942.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_142055.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_143719.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_153259.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_154025.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_155238.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_215621.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_220328.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_221754.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_130834.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_131302.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_164805.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_212528.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_213906.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260519_105624.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174158.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174840.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_213848.csv","D:\us-tech-quant\outputs\v18\daily_integrated\V18_CURRENT_FINAL_DAILY_PROMOTION_MERGE.md; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_REPORT.md; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_PROMOTION_CLUSTER.csv; D:\us-tech-quant\outputs\v18\promotion_merge\V18_CURRENT_BACKTEST_FORWARD_PROMOTION.md; D:\us-tech-quant\state\v18\V18_4F_CURRENT_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_192113.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_234124.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_235646.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_020450.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_024221.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_134942.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_142055.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_143719.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_153259.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_154025.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_155238.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_215621.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_220328.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_221754.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_130834.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_131302.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_164805.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_212528.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_213906.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260519_105624.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174158.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174840.csv; D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_213848.csv","D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_SCHEMA_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_STAGED.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R14_CURRENT_FACTOR_PACK_SCHEMA_MERGE_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R1_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv","D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_STAGED.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKING.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv => short_rev_raw|F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_VALUES.csv => short_rev_raw|F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv => F006_SHORT_REV_5D || D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv => short_rev_raw|F006_SHORT_REV_5D || D:\us-tech-quant\state\v18\V18_4F_CURRENT_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_184107.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_192113.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_234124.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260515_235646.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_020450.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_024221.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_134942.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_142055.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_143719.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_153259.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_154025.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260516_155238.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_215621.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_220328.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260517_221754.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_130834.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_131302.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_164805.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_212528.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260518_213906.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260519_105624.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174158.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_174840.csv => F006_value || D:\us-tech-quant\state\v18\V18_4F_WORLDQUANT_FACTOR_FORWARD_SNAPSHOT_20260527_213848.csv => F006_value","NONE"
