"factor_code","factor_name","family","expected_role","expected_formula","installed_status","runtime_status","script_hit_count","output_hit_count","runtime_script_hit_count","official_decision_impact","promotion_status","script_hit_files","output_hit_files"
"F001","BASE_OR_LEGACY_FACTOR","legacy","existing_shadow_or_legacy_factor","Existing pre-V18.3D factor; audit by source hit.","FOUND","NOT_IN_RUNTIME_GRAPH","4","33","0","UNKNOWN","UNKNOWN","D:\us-tech-quant\scripts\v18\run_v18_4D_factor_pack_audit.ps1; D:\us-tech-quant\scripts\v18\v18_36C_factor_implementation_audit.py; D:\us-tech-quant\scripts\v18\v18_36C_R1_strict_evidence_classification_patch.py; D:\us-tech-quant\scripts\v18\v18_37A_lean_inspired_strategy_motif_lab.py","D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.md; D:\us-tech-quant\outputs\v18\factor_lab\V18_1B_FACTOR_VALUES_CURRENT.csv; D:\us-tech-quant\outputs\v18\factor_lab\V18_1B_FACTOR_VALUES_CURRENT.md; D:\us-tech-quant\outputs\v18\factor_validation\V18_2A_FACTOR_VALIDATION_DETAIL.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2A_FACTOR_VALIDATION_SUMMARY.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_CORRELATION_PEARSON.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_CORRELATION_SPEARMAN.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_PROMOTION_REVIEW.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_REDUNDANCY_FLAGS.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_TOP20_SECTOR_EXPOSURE.csv; D:\us-tech-quant\outputs\v18\ops\V18_20A_CURRENT_DEEP_CLEANUP_CANDIDATES.csv; D:\us-tech-quant\outputs\v18\ops\V18_36C_FACTOR_IMPLEMENTATION_AUDIT.csv; D:\us-tech-quant\outputs\v18\ops\V18_36C_R1_STRICT_FACTOR_IMPLEMENTATION_AUDIT.csv; D:\us-tech-quant\outputs\v18\ops\V18_37A_SHADOW_STRATEGY_CANDIDATES.csv; D:\us-tech-quant\outputs\v18\ops\V18_37A_STRATEGY_MOTIF_REGISTRY.csv; D:\us-tech-quant\outputs\v18\ops\V18_37A_STRATEGY_MOTIF_TO_FACTOR_MAP.csv; D:\us-tech-quant\outputs\v18\read_center\V18_36C_FACTOR_IMPLEMENTATION_AUDIT_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_36C_R1_STRICT_FACTOR_IMPLEMENTATION_AUDIT_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_37A_LEAN_INSPIRED_STRATEGY_MOTIF_LAB_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_FACTOR_IMPLEMENTATION_AUDIT.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_LEAN_INSPIRED_STRATEGY_LAB.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_STRICT_FACTOR_IMPLEMENTATION_AUDIT.md"
"F002","SELECTED_CURRENT_FACTOR","current_selected","currently selected factor in recent daily output","Selected factor according to V18.3C/V18.3D output.","FOUND","NOT_IN_RUNTIME_GRAPH","4","60","0","SELECTED_FACTOR_BUT_OFFICIAL_IMPACT_DEPENDS_ON_PROMOTION_RULES","WAIT_FORWARD_OUTCOME","D:\us-tech-quant\scripts\v18\run_v18_4D_factor_pack_audit.ps1; D:\us-tech-quant\scripts\v18\run_v18_4G_R2_stable_snapshot.ps1; D:\us-tech-quant\scripts\v18\v18_36C_factor_implementation_audit.py; D:\us-tech-quant\scripts\v18\v18_36C_R1_strict_evidence_classification_patch.py","D:\us-tech-quant\outputs\v18\cockpit\V18_3E_CURRENT_DAILY_COCKPIT.md; D:\us-tech-quant\outputs\v18\cockpit\V18_3E_CURRENT_DAILY_COCKPIT.txt; D:\us-tech-quant\outputs\v18\cockpit\V18_3E_R2_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\cockpit\V18_CURRENT_DAILY_COCKPIT.md; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4A_R1_CURRENT_DAILY_INTEGRATED.md; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4A_R1_CURRENT_DAILY_INTEGRATED.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4A_R1_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4B_R1_CURRENT_FINAL_DAILY.md; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4B_R1_CURRENT_FINAL_DAILY.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4B_R1_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_4G_R1_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_CURRENT_DAILY_INTEGRATED.md; D:\us-tech-quant\outputs\v18\daily_integrated\V18_CURRENT_FINAL_DAILY.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_CURRENT_FACTOR_OUTPUT_FORWARD_AUDIT.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174136.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174806.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_213810.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220017.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220325.md; D:\us-tech-quant\outputs\v18\factor_lab\V18_1B_FACTOR_VALUES_CURRENT.csv; D:\us-tech-quant\outputs\v18\factor_lab\V18_1B_FACTOR_VALUES_CURRENT.md; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3A_FACTOR_SHADOW_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3A_FACTOR_SHADOW_DAILY_CURRENT.csv; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3A_FACTOR_SHADOW_DAILY_REPORT.md; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3A_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3B_R2_SHADOW_OFFICIAL_COMPARE_CURRENT.csv; D:\us-tech-quant\outputs\v18\factor_shadow\V18_3B_SHADOW_OFFICIAL_COMPARE_CURRENT.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2A_FACTOR_VALIDATION_DETAIL.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2A_FACTOR_VALIDATION_SUMMARY.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_CORRELATION_PEARSON.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_CORRELATION_SPEARMAN.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_PROMOTION_REVIEW.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_REDUNDANCY_FLAGS.csv; D:\us-tech-quant\outputs\v18\factor_validation\V18_2B_FACTOR_TOP20_SECTOR_EXPOSURE.csv; D:\us-tech-quant\outputs\v18\forward_outcome\V18_4A_CURRENT_FACTOR_SNAPSHOT.csv; D:\us-tech-quant\outputs\v18\forward_outcome\V18_4A_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\ops\V18_20A_CURRENT_DEEP_CLEANUP_CANDIDATES.csv; D:\us-tech-quant\outputs\v18\ops\V18_36C_FACTOR_IMPLEMENTATION_AUDIT.csv; D:\us-tech-quant\outputs\v18\ops\V18_36C_R1_STRICT_FACTOR_IMPLEMENTATION_AUDIT.csv; D:\us-tech-quant\outputs\v18\outcome_summary\V18_4B_CURRENT_PROMOTION_RULES.md; D:\us-tech-quant\outputs\v18\outcome_summary\V18_4B_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\outcome_summary\V18_CURRENT_FACTOR_OUTCOME_PROMOTION.md; D:\us-tech-quant\outputs\v18\read_center\V18_36C_FACTOR_IMPLEMENTATION_AUDIT_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_36C_R1_STRICT_FACTOR_IMPLEMENTATION_AUDIT_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_4J_CURRENT_READ_CENTER.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_FACTOR_IMPLEMENTATION_AUDIT.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_READ_FIRST.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_STRICT_FACTOR_IMPLEMENTATION_AUDIT.md"
"F006","SHORT_REV_5D","worldquant_style","shadow_factor_pack","- rank(5-day return), short-term reversal style.","FOUND","IN_RUNTIME_GRAPH","19","96","2","NONE_SHADOW_ONLY_UNLESS_PROMOTED","WAIT_FORWARD_OUTCOME","D:\us-tech-quant\scripts\v18\run_v18_4D_factor_pack_audit.ps1; D:\us-tech-quant\scripts\v18\run_v18_4E_factor_output_forward_tracking_audit.ps1; D:\us-tech-quant\scripts\v18\run_v18_4F_forward_tracker_factor_coverage_repair.ps1; D:\us-tech-quant\scripts\v18\run_v18_4G_R1_final_daily_factor_audit_wrapper.ps1; D:\us-tech-quant\scripts\v18\run_v18_4I_R1_final_daily_promotion_merge_wrapper.ps1; D:\us-tech-quant\scripts\v18\run_v18_4J_read_center_cleanup.ps1; D:\us-tech-quant\scripts\v18\run_v18_7C_factor_output_forward_tracking_audit_fast.ps1; D:\us-tech-quant\scripts\v18\v18_25A_R13_targeted_factor_pack_refresh_staged.py; D:\us-tech-quant\scripts\v18\v18_25A_R25B_build_staged_factor_technical_rows.py; D:\us-tech-quant\scripts\v18\v18_25A_R27F_build_staged_factor_technical_rows_tln_rddt.py; D:\us-tech-quant\scripts\v18\v18_25A_R27G_validate_staged_factor_technical_merge_plan.py; D:\us-tech-quant\scripts\v18\v18_35D_full_universe_factor_technical_recompute.py; D:\us-tech-quant\scripts\v18\v18_37A_lean_inspired_strategy_motif_lab.py; D:\us-tech-quant\scripts\v18\v18_3D_factor_pack_shadow_extension.py; D:\us-tech-quant\scripts\v18\v18_3D_R1_official_overlap_fix.py; D:\us-tech-quant\scripts\v18\v18_4H_factor_rolling_backtest.py; D:\us-tech-quant\scripts\v18\v18_4H_R1_factor_robustness_audit.py; D:\us-tech-quant\scripts\v18\v18_4H_R1A_factor_robustness_interpretation_patch.py; D:\us-tech-quant\scripts\v18\v18_4I_backtest_forward_promotion_merge.py","D:\us-tech-quant\outputs\v18\daily_integrated\V18_4G_R1_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\daily_integrated\V18_CURRENT_FINAL_DAILY_PROMOTION_MERGE.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_CURRENT_FACTOR_PACK_AUDIT.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174057.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_174729.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_213709.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_215943.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4D_FACTOR_PACK_AUDIT_20260527_220252.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_CURRENT_FACTOR_OUTPUT_FORWARD_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_CURRENT_FACTOR_OUTPUT_FORWARD_AUDIT.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174136.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174136.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174806.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_174806.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_213810.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_213810.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220017.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220017.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220325.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260527_220325.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_CURRENT_FORWARD_FACTOR_COVERAGE.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_CURRENT_FORWARD_FACTOR_COVERAGE.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_130834.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_130834.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_131302.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_131302.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_164805.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_164805.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_212528.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_212528.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_213906.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260518_213906.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260519_105624.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260519_105624.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_174158.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_174158.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_174840.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_174840.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_213848.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_213848.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_220045.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_220045.md; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_220351.csv; D:\us-tech-quant\outputs\v18\factor_audit\V18_4F_FORWARD_FACTOR_COVERAGE_20260527_220351.md; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_CURRENT_FACTOR_BACKTEST_DAILY_RETURNS.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_CURRENT_FACTOR_BACKTEST_HOLDINGS.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_CURRENT_FACTOR_BACKTEST_REPORT.md; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_CURRENT_FACTOR_BACKTEST_SUMMARY.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_CURRENT_FACTOR_LATEST_SCORES.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_R1_CURRENT_FACTOR_ROBUSTNESS_REPORT.md; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_R1_CURRENT_FACTOR_ROBUSTNESS_SUMMARY.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_R1_CURRENT_ROBUSTNESS_MATRIX.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_R1A_CURRENT_FACTOR_ROBUSTNESS_INTERPRETATION.csv; D:\us-tech-quant\outputs\v18\factor_backtest\V18_4H_R1A_CURRENT_FACTOR_ROBUSTNESS_INTERPRETATION.md; D:\us-tech-quant\outputs\v18\factor_backtest\V18_CURRENT_FACTOR_ROBUSTNESS.md; D:\us-tech-quant\outputs\v18\factor_backtest\V18_CURRENT_FACTOR_ROBUSTNESS_INTERPRETATION.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_SCHEMA_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R13_TARGETED_FACTOR_PACK_STAGED.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_25A_R14_CURRENT_FACTOR_PACK_SCHEMA_MERGE_AUDIT.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35D_FULL_UNIVERSE_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_35E_RECOMPUTED_AFTER_ONLINE_BACKFILL_FACTOR_PACK.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R1_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_FACTOR_PACK_TOP30.md; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv; D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv; D:\us-tech-quant\outputs\v18\ops\V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD_TRACKER_INPUT_AUDIT.csv; D:\us-tech-quant\outputs\v18\ops\V18_14D_CURRENT_RANKED_CANDIDATE_FORWARD_PRICE_FILLER_INPUT_AUDIT.csv; D:\us-tech-quant\outputs\v18\ops\V18_20A_CURRENT_DEEP_CLEANUP_CANDIDATES.csv; D:\us-tech-quant\outputs\v18\ops\V18_20A_CURRENT_DEEP_CLEANUP_PROTECTED_FILES.csv; D:\us-tech-quant\outputs\v18\ops\V18_37A_SHADOW_STRATEGY_CANDIDATES.csv; D:\us-tech-quant\outputs\v18\ops\V18_37A_STRATEGY_MOTIF_REGISTRY.csv; D:\us-tech-quant\outputs\v18\ops\V18_7C_INSPECT_V18_4E_SCRIPT.txt; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_MERGE.csv; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_BACKTEST_FORWARD_PROMOTION_REPORT.md; D:\us-tech-quant\outputs\v18\promotion_merge\V18_4I_CURRENT_PROMOTION_CLUSTER.csv; D:\us-tech-quant\outputs\v18\promotion_merge\V18_CURRENT_BACKTEST_FORWARD_PROMOTION.md; D:\us-tech-quant\outputs\v18\read_center\V18_37A_LEAN_INSPIRED_STRATEGY_MOTIF_LAB_REPORT.md; D:\us-tech-quant\outputs\v18\read_center\V18_4J_CURRENT_READ_CENTER.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_LEAN_INSPIRED_STRATEGY_LAB.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_READ_FIRST.md; D:\us-tech-quant\outputs\v18\staged_factor_technical\V18_25A_R25B_CURRENT_STAGED_FACTOR_ROWS.csv; D:\us-tech-quant\outputs\v18\staged_factor_technical\V18_25A_R27F_CURRENT_STAGED_FACTOR_ROWS.csv; D:\us-tech-quant\outputs\v18\tier_migration\V18_24A_CURRENT_SOURCE_AUDIT.csv"
