snapshot_date,generated_at,ticker,candidate_rank,system_tier,manual_decision,event_confirmation_status,restriction,trend_score,momentum_score,relative_strength_score,pullback_score,pullback_status,overheat_penalty,overheat_status,volatility_penalty,event_risk_score,event_risk_band,event_risk_status,official_action,budget_action,buy_permission,global_mode,price_anchor_date,price_anchor_close,price_anchor_source,close_t_plus_5d,ret_5d,qqq_ret_5d,rel_qqq_ret_5d,return_fill_status_5d,close_t_plus_10d,ret_10d,qqq_ret_10d,rel_qqq_ret_10d,return_fill_status_10d,close_t_plus_20d,ret_20d,qqq_ret_20d,rel_qqq_ret_20d,return_fill_status_20d,close_t_plus_60d,ret_60d,qqq_ret_60d,rel_qqq_ret_60d,return_fill_status_60d,source_files,notes
2026-05-11,2026-05-11 14:00:17,ACM,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,0.00,15.71,0.05,70.00,DEEP_PULLBACK,0.00,OK,25.78,90.58,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,80.589996,yfinance_latest_close_v17_1_1,72.980003,-0.094429,-0.000323,-0.094105,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=-0.0359; r60=-0.2011; r120=-0.3977; dd60=-0.1905
2026-05-11,2026-05-11 14:00:17,ANET,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,33.33,49.53,0.00,20.00,TREND_DAMAGE_RISK,0.00,OK,63.80,75,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,141.770004,yfinance_latest_close_v17_1_1,145.419998,0.025746,-0.000323,0.026069,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=-0.0379; r60=0.0079; r120=0.0880; dd60=-0.2023
2026-05-11,2026-05-11 14:00:17,ARM,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,100.00,100.00,100.00,70.00,DEEP_PULLBACK,40.00,EXTENDED,100.00,75.3,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,213.270004,yfinance_latest_close_v17_1_1,212.729996,-0.002532,-0.000323,-0.002209,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.4320; r60=0.7023; r120=0.5200; dd60=-0.1013
2026-05-11,2026-05-11 14:00:17,BE,,D_BLOCKED_OR_EXCLUDED,BLOCK,,FREEZE_NEW_BUYS,100.00,100.00,100.00,70.00,DEEP_PULLBACK,40.00,EXTENDED,100.00,100,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,261.029999,yfinance_latest_close_v17_1_1,284.010010,0.088036,-0.000323,0.088359,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.5659; r60=0.6782; r120=1.5208; dd60=-0.1159
2026-05-11,2026-05-11 14:00:17,CRWV,,D_BLOCKED_OR_EXCLUDED,BLOCK,,FREEZE_NEW_BUYS,66.67,96.56,38.80,70.00,DEEP_PULLBACK,0.00,OK,91.10,100,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,114.150002,yfinance_latest_close_v17_1_1,108.099998,-0.053000,-0.000323,-0.052677,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.1191; r60=0.1997; r120=0.4571; dd60=-0.1727
2026-05-11,2026-05-11 14:00:17,FLR,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,0.00,29.90,0.00,20.00,TREND_DAMAGE_RISK,0.00,OK,68.49,78.5,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,43.310001,yfinance_latest_close_v17_1_1,45.049999,0.040175,-0.000323,0.040499,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=-0.1199; r60=-0.0851; r120=0.0063; dd60=-0.2009
2026-05-11,2026-05-11 14:00:17,MDB,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,66.67,70.68,90.37,70.00,DEEP_PULLBACK,25.08,EXTENDED,56.09,75.3,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,299.470001,yfinance_latest_close_v17_1_1,311.540009,0.040305,-0.000323,0.040628,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.3254; r60=-0.1783; r120=-0.1471; dd60=-0.1871
2026-05-11,2026-05-11 14:00:17,NET,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,0.00,70.16,52.65,20.00,TREND_DAMAGE_RISK,0.00,OK,100.00,75,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,196.130005,yfinance_latest_close_v17_1_1,198.899994,0.014123,-0.000323,0.014447,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.1745; r60=0.0355; r120=-0.0815; dd60=-0.2362
2026-05-11,2026-05-11 14:00:17,SNOW,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,33.33,54.46,73.72,70.00,DEEP_PULLBACK,11.75,MILD_EXTENSION,68.86,75.3,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,152.449997,yfinance_latest_close_v17_1_1,156.330002,0.025451,-0.000323,0.025774,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.2588; r60=-0.1475; r120=-0.4066; dd60=-0.1662
2026-05-11,2026-05-11 14:00:17,ZS,,C_WATCH_ONLY_EVENT_LOCKED,WATCH,,HOLD_REVIEW_ONLY,66.67,56.64,81.20,70.00,DEEP_PULLBACK,17.74,MILD_EXTENSION,59.69,75.3,EXTREME_NO_NEW_BUYS,EXTREME_NO_NEW_BUYS,NO_TRADE_EVENT_RISK_EXTREME,NO_BUY_EVENT_LOCKED,NO_NEW_BUYS_NOW,LOCKED_EXTREME_WAIT_EVENT_CLEAR,2026-05-08,152.130005,yfinance_latest_close_v17_1_1,157.445007,0.034937,-0.000323,0.035261,FILLED,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,,,,,WAIT_NOT_ENOUGH_TRADING_DAYS,outputs\v16\manual_review\v16_20_3_manual_review_helper.csv | outputs\v16\manual_review\v16_20_manual_review_tasks.csv | outputs\v16\manual_review\v16_21_manual_review_decision_updater_report.csv | state\v16\full_candidate_event_confirmation_to_fill.csv | state\v16_21_manual_review_update_template.csv | state\v16_manual_review_decisions.csv,V17.1.1 computed price factors; r20=0.2887; r60=-0.1104; r120=-0.5070; dd60=-0.1440
