date,close,open,high,low,volume,adj_close
2019-05-14,4.051000118255615,4.00124979019165,4.08650016784668,3.962249994277954,524880000,4.021218776702881
2019-05-15,3.989500045776367,3.994999885559082,4.026249885559082,3.9352500438690186,502320000,3.9601705074310303
2019-05-16,4.004749774932861,3.9839999675750732,4.047749996185303,3.9412500858306885,781088000,3.9753074645996094
2019-05-17,3.913249969482422,3.9625000953674316,4.092750072479248,3.873500108718872,1022068000,3.8844809532165527
2019-05-20,3.793750047683716,3.8137500286102295,3.8692500591278076,3.768749952316284,572064000,3.765859842300415
2019-05-21,3.876499891281128,3.8550000190734863,3.8924999237060547,3.815999984741211,361848000,3.848001003265381
2019-05-22,3.805000066757202,3.8375000953674316,3.8637499809265137,3.7939999103546143,325868000,3.777026653289795
2019-05-23,3.683000087738037,3.7422499656677246,3.7422499656677246,3.6227500438690186,591844000,3.6559243202209473
2019-05-24,3.6287500858306885,3.7019999027252197,3.737499952316284,3.621999979019165,357584000,3.6020727157592773
2019-05-28,3.583250045776367,3.6465001106262207,3.679500102996826,3.581249952316284,428356000,3.5569067001342773
2019-05-29,3.508500099182129,3.535249948501587,3.570499897003174,3.4735000133514404,559800000,3.4827072620391846
2019-05-30,3.477750062942505,3.5077500343322754,3.543750047683716,3.4392499923706055,394300000,3.456122875213623
2019-05-31,3.3864998817443848,3.428499937057495,3.4962499141693115,3.3847498893737793,389720000,3.365440607070923
2019-06-03,3.3445000648498535,3.397749900817871,3.4367499351501465,3.315000057220459,478644000,3.323701858520508
2019-06-04,3.575000047683716,3.4089999198913574,3.5802500247955322,3.3867499828338623,641836000,3.5527684688568115
2019-06-05,3.5320000648498535,3.649250030517578,3.654750108718872,3.495500087738037,511616000,3.5100362300872803
2019-06-06,3.5945000648498535,3.536250114440918,3.6192500591278076,3.533750057220459,408140000,3.5721468925476074
2019-06-07,3.637500047683716,3.6005001068115234,3.671999931335449,3.581249952316284,348856000,3.6148793697357178
2019-06-10,3.710750102996826,3.694000005722046,3.779750108718872,3.694000005722046,402780000,3.687673807144165
2019-06-11,3.768749952316284,3.7709999084472656,3.809000015258789,3.7290000915527344,383872000,3.7453131675720215
2019-06-12,3.6549999713897705,3.7249999046325684,3.731250047683716,3.6397500038146973,358892000,3.6322708129882812
2019-06-13,3.7065000534057617,3.6772499084472656,3.7249999046325684,3.6594998836517334,308080000,3.6834499835968018
2019-06-14,3.615999937057495,3.6127500534057617,3.6372499465942383,3.571000099182129,394428000,3.593513250350952
2019-06-17,3.6257500648498535,3.6142499446868896,3.6630001068115234,3.591249942779541,276040000,3.6032028198242188
2019-06-18,3.822000026702881,3.6875,3.8777499198913574,3.676500082015991,581920000,3.798232316970825
2019-06-19,3.828000068664551,3.8575000762939453,3.86899995803833,3.8017499446868896,331644000,3.8041951656341553
2019-06-20,3.8524999618530273,3.919250011444092,3.9332499504089355,3.8380000591278076,350168000,3.8285422325134277
2019-06-21,3.7939999103546143,3.8375000953674316,3.88700008392334,3.7874999046325684,434428000,3.770406723022461
2019-06-24,3.816499948501587,3.815500020980835,3.846250057220459,3.7679998874664307,282948000,3.792766809463501
