date,close,open,high,low,volume,adj_close
2019-05-14,27.31999969482422,26.530000686645508,27.479999542236328,26.149999618530273,82980400,27.31999969482422
2019-05-15,27.579999923706055,26.8700008392334,27.790000915527344,26.729999542236328,55689900,27.579999923706055
2019-05-16,28.010000228881836,27.3700008392334,28.3700008392334,27.270000457763672,67330100,28.010000228881836
2019-05-17,27.5,27.690000534057617,28.459999084472656,27.399999618530273,65385400,27.5
2019-05-20,26.68000030517578,26.979999542236328,27.239999771118164,26.489999771118164,69757400,26.68000030517578
2019-05-21,27.350000381469727,27.18000030517578,27.3700008392334,26.93000030517578,46079200,27.350000381469727
2019-05-22,27.40999984741211,27.1200008392334,27.59000015258789,27.06999969482422,40035300,27.40999984741211
2019-05-23,26.360000610351562,26.989999771118164,27.100000381469727,26.030000686645508,67809200,26.360000610351562
2019-05-24,26.440000534057617,26.610000610351562,26.93000030517578,26.399999618530273,39835800,26.440000534057617
2019-05-28,29.049999237060547,27.270000457763672,29.670000076293945,27.059999465942383,146949600,29.049999237060547
2019-05-29,28.09000015258789,29.0,29.31999969482422,27.729999542236328,99969600,28.09000015258789
2019-05-30,28.030000686645508,28.399999618530273,28.559999465942383,27.600000381469727,65289100,28.030000686645508
2019-05-31,27.40999984741211,27.56999969482422,28.360000610351562,27.399999618530273,68667800,27.40999984741211
2019-06-03,27.579999923706055,28.75,29.6200008392334,27.290000915527344,147532200,27.579999923706055
2019-06-04,29.56999969482422,28.389999389648438,29.59000015258789,27.90999984741211,107549500,29.56999969482422
2019-06-05,29.5,29.93000030517578,29.989999771118164,29.030000686645508,79481500,29.5
2019-06-06,31.81999969482422,29.8700008392334,31.979999542236328,29.84000015258789,131267800,31.81999969482422
2019-06-07,32.40999984741211,31.940000534057617,32.599998474121094,31.56999969482422,86841100,32.40999984741211
2019-06-10,33.22999954223633,33.529998779296875,34.29999923706055,33.08000183105469,97668800,33.22999954223633
2019-06-11,32.40999984741211,33.43000030517578,33.4900016784668,31.81999969482422,82834900,32.40999984741211
2019-06-12,32.18000030517578,32.0,32.56999969482422,31.920000076293945,56298700,32.18000030517578
2019-06-13,31.389999389648438,32.38999938964844,32.5,31.059999465942383,63556000,31.389999389648438
2019-06-14,30.360000610351562,30.700000762939453,30.959999084472656,30.020000457763672,70373000,30.360000610351562
2019-06-17,29.200000762939453,30.25,30.450000762939453,29.18000030517578,70865700,29.200000762939453
2019-06-18,30.450000762939453,29.760000228881836,30.969999313354492,29.579999923706055,86444500,30.450000762939453
2019-06-19,30.5,30.670000076293945,30.790000915527344,30.059999465942383,63233900,30.5
2019-06-20,30.010000228881836,31.239999771118164,31.360000610351562,29.84000015258789,72418200,30.010000228881836
2019-06-21,29.100000381469727,29.649999618530273,30.350000381469727,28.969999313354492,81861300,29.100000381469727
2019-06-24,29.260000228881836,29.31999969482422,29.399999618530273,28.670000076293945,55724800,29.260000228881836
2019-06-25,28.860000610351562,29.260000228881836,29.719999313354492,28.799999237060547,53680900,28.860000610351562
2019-06-26,29.920000076293945,29.979999542236328,30.479999542236328,29.780000686645508,65064200,29.920000076293945
2019-06-27,30.739999771118164,30.40999984741211,30.959999084472656,30.209999084472656,55623300,30.739999771118164
2019-06-28,30.3700008392334,31.079999923706055,31.110000610351562,30.329999923706055,50090900,30.3700008392334
2019-07-01,31.200000762939453,31.790000915527344,32.040000915527344,30.8700008392334,60275900,31.200000762939453
