date,close,open,high,low,volume,adj_close
2019-05-14,57.349998474121094,56.38999938964844,57.81999969482422,55.76900100708008,1489600,57.349998474121094
2019-05-15,56.75,56.130001068115234,57.83000183105469,55.64500045776367,1277300,56.75
2019-05-16,50.20000076293945,53.97999954223633,54.029998779296875,50.13999938964844,4949800,50.20000076293945
2019-05-17,46.31999969482422,49.27000045776367,49.529998779296875,46.04999923706055,4165300,46.31999969482422
2019-05-20,44.41999816894531,44.4900016784668,46.25,44.0,3910000,44.41999816894531
2019-05-21,46.15999984741211,47.099998474121094,48.619998931884766,45.880001068115234,3484500,46.15999984741211
2019-05-22,45.27000045776367,45.90999984741211,46.83000183105469,45.209999084472656,1794000,45.27000045776367
2019-05-23,44.150001525878906,44.400001525878906,45.56999969482422,44.040000915527344,1636000,44.150001525878906
2019-05-24,44.40999984741211,44.720001220703125,45.29999923706055,44.20000076293945,833200,44.40999984741211
2019-05-28,42.90999984741211,44.45000076293945,44.630001068115234,41.959999084472656,1901200,42.90999984741211
2019-05-29,42.04999923706055,42.15999984741211,42.81999969482422,41.68000030517578,1593000,42.04999923706055
2019-05-30,42.130001068115234,42.380001068115234,43.540000915527344,41.810001373291016,1261000,42.130001068115234
2019-05-31,40.470001220703125,41.06999969482422,41.5,40.279998779296875,1336300,40.470001220703125
2019-06-03,41.2599983215332,40.34000015258789,41.86000061035156,40.290000915527344,1557300,41.2599983215332
2019-06-04,43.869998931884766,42.08000183105469,43.97999954223633,42.007999420166016,1940600,43.869998931884766
2019-06-05,43.060001373291016,44.310001373291016,44.599998474121094,41.7599983215332,1154800,43.060001373291016
2019-06-06,44.439998626708984,44.18000030517578,44.810001373291016,43.5099983215332,1748600,44.439998626708984
2019-06-07,44.9900016784668,44.790000915527344,45.599998474121094,44.16999816894531,1162600,44.9900016784668
2019-06-10,46.20000076293945,45.720001220703125,47.150001525878906,45.619998931884766,1523100,46.20000076293945
2019-06-11,46.63999938964844,47.0,47.599998474121094,46.5,1447200,46.63999938964844
2019-06-12,46.220001220703125,46.52000045776367,46.54999923706055,44.88999938964844,1166800,46.220001220703125
2019-06-13,46.959999084472656,46.81999969482422,47.138999938964844,45.90399932861328,915200,46.959999084472656
2019-06-14,46.130001068115234,46.150001525878906,46.52000045776367,45.369998931884766,758000,46.130001068115234
2019-06-17,47.77000045776367,46.279998779296875,48.31999969482422,46.27000045776367,1280300,47.77000045776367
2019-06-18,49.41999816894531,48.459999084472656,50.470001220703125,48.41999816894531,1560300,49.41999816894531
2019-06-19,49.70000076293945,49.54999923706055,49.97600173950195,48.88999938964844,802300,49.70000076293945
2019-06-20,49.59000015258789,50.59000015258789,50.650001525878906,49.279998779296875,990000,49.59000015258789
2019-06-21,49.369998931884766,48.849998474121094,49.547000885009766,47.93000030517578,1479200,49.369998931884766
2019-06-24,50.779998779296875,49.75,50.810001373291016,49.41999816894531,1103100,50.779998779296875
2019-06-25,48.29999923706055,50.849998474121094,51.09000015258789,47.75,1968700,48.29999923706055
2019-06-26,50.86000061035156,49.38999938964844,51.29999923706055,49.13999938964844,1364700,50.86000061035156
