date,close,open,high,low,volume,adj_close
2019-05-14,7.067500114440918,6.952499866485596,7.197500228881836,6.878749847412109,140192000,6.7479329109191895
2019-05-15,7.361249923706055,6.932499885559082,7.423749923706055,6.923749923706055,176160000,7.028400897979736
2019-05-16,7.591249942779541,7.375,7.727499961853027,7.351250171661377,174026400,7.248001575469971
2019-05-17,7.355000019073486,7.361249923706055,7.667500019073486,7.333749771118164,182510400,7.022434234619141
2019-05-20,6.986249923706055,7.047500133514404,7.128749847412109,6.90625,184368800,6.670356750488281
2019-05-21,7.196249961853027,7.158750057220459,7.255000114440918,7.091249942779541,114487200,6.870862007141113
2019-05-22,7.102499961853027,7.072500228881836,7.222499847412109,7.070000171661377,128912800,6.781351566314697
2019-05-23,6.767499923706055,6.857500076293945,6.860000133514404,6.638750076293945,207680800,6.461498737335205
2019-05-24,6.757500171661377,6.883749961853027,6.949999809265137,6.735000133514404,137225600,6.451951026916504
2019-05-28,6.684999942779541,6.817500114440918,6.926249980926514,6.678750038146973,116903200,6.3827290534973145
2019-05-29,6.517499923706055,6.56125020980835,6.625,6.40749979019165,177921600,6.222803115844727
2019-05-30,6.59499979019165,6.566249847412109,6.647500038146973,6.480000019073486,136428000,6.2967987060546875
2019-05-31,6.277500152587891,6.358749866485596,6.426249980926514,6.267499923706055,140600800,5.993653774261475
2019-06-03,5.87624979019165,6.227499961853027,6.275000095367432,5.766250133514404,241812800,5.61054801940918
2019-06-04,6.352499961853027,6.050000190734863,6.360000133514404,5.988749980926514,163869600,6.065263748168945
2019-06-05,6.492499828338623,6.536250114440918,6.539999961853027,6.296249866485596,152316800,6.198932647705078
2019-06-06,6.642499923706055,6.525000095367432,6.693749904632568,6.43874979019165,100302400,6.3421502113342285
2019-06-07,7.021249771118164,6.75,7.114999771118164,6.727499961853027,151548000,6.703774929046631
2019-06-10,7.277500152587891,7.170000076293945,7.477499961853027,7.170000076293945,183272000,6.94843864440918
2019-06-11,7.304999828338623,7.507500171661377,7.546249866485596,7.231249809265137,137447200,6.97469425201416
2019-06-12,7.181250095367432,7.241250038146973,7.287499904632568,7.137499809265137,110176000,6.856540679931641
2019-06-13,7.298749923706055,7.266250133514404,7.353750228881836,7.222499847412109,98559200,6.968728065490723
2019-06-14,7.203750133514404,7.183750152587891,7.262499809265137,7.12375020980835,77144800,6.878024578094482
2019-06-17,7.335000038146973,7.24875020980835,7.396249771118164,7.230000019073486,75050400,7.003338813781738
2019-06-18,7.652500152587891,7.59375,7.81125020980835,7.538750171661377,141829600,7.306483268737793
2019-06-19,7.742499828338623,7.691249847412109,7.795000076293945,7.550000190734863,136979200,7.3924126625061035
2019-06-20,7.954999923706055,8.061249732971191,8.06624984741211,7.778749942779541,119355200,7.595304489135742
2019-06-21,7.918749809265137,7.913750171661377,8.067500114440918,7.868750095367432,104646400,7.560693264007568
2019-06-24,7.916250228881836,7.961249828338623,7.986249923706055,7.901249885559082,68938400,7.558307647705078
2019-06-25,7.511250019073486,7.897500038146973,7.909999847412109,7.472499847412109,139623200,7.171619892120361
2019-06-26,7.606249809265137,7.652500152587891,7.797500133514404,7.574999809265137,94115200,7.26232385635376
2019-06-27,7.68874979019165,7.68874979019165,7.74875020980835,7.631249904632568,75270400,7.341092586517334
2019-06-28,7.721250057220459,7.747499942779541,7.773749828338623,7.638750076293945,98932800,7.372123718261719
2019-07-01,8.0287504196167,8.162500381469727,8.193750381469727,7.923749923706055,144820800,7.6657209396362305
2019-07-02,8.126250267028809,8.020000457763672,8.126250267028809,7.954999923706055,81248800,7.75881290435791
2019-07-03,8.306249618530273,8.177499771118164,8.306249618530273,8.157500267028809,67127200,7.930672645568848
2019-07-05,8.2524995803833,8.136249542236328,8.298749923706055,8.038749694824219,116844800,7.879353046417236
2019-07-08,8.078749656677246,8.098750114440918,8.100000381469727,7.977499961853027,105787200,7.713459014892578
2019-07-09,8.199999809265137,7.958749771118164,8.227499961853027,7.941249847412109,88595200,7.829226016998291
2019-07-10,8.442500114440918,8.350000381469727,8.511249542236328,8.300000190734863,154109600,8.060762405395508
2019-07-11,8.420000076293945,8.483750343322754,8.537500381469727,8.338749885559082,127849600,8.039278984069824
2019-07-12,8.561249732971191,8.443750381469727,8.563750267028809,8.422499656677246,89192800,8.174140930175781
2019-07-15,8.633749961853027,8.619999885559082,8.648750305175781,8.551250457763672,73394400,8.243365287780762
2019-07-16,8.511249542236328,8.606249809265137,8.635000228881836,8.430000305175781,111992000,8.126401901245117
2019-07-17,8.385000228881836,8.515000343322754,8.553750038146973,8.380000114440918,92508000,8.005860328674316
2019-07-18,8.421250343322754,8.261249542236328,8.457500457763672,8.178750038146973,135568000,8.040473937988281
2019-07-19,8.217499732971191,8.587499618530273,8.587499618530273,8.196249961853027,140779200,7.8459343910217285
2019-07-22,8.411250114440918,8.279999732971191,8.4662504196167,8.27750015258789,95506400,8.030924797058105
2019-07-23,8.573749542236328,8.551250457763672,8.577500343322754,8.380000114440918,116049600,8.186077117919922
2019-07-24,8.756250381469727,8.479999542236328,8.756250381469727,8.475000381469727,109244800,8.360323905944824
2019-07-25,8.506250381469727,8.667499542236328,8.668749809265137,8.454999923706055,150075200,8.12162971496582
2019-07-26,8.758749961853027,8.662500381469727,8.798749923706055,8.65250015258789,111478400,8.362709999084473
2019-07-29,8.677499771118164,8.744999885559082,8.744999885559082,8.508749961853027,113275200,8.285135269165039
2019-07-30,8.561249732971191,8.477499961853027,8.65999984741211,8.457500457763672,111504000,8.174140930175781
2019-07-31,8.199999809265137,8.62874984741211,8.643750190734863,7.962500095367432,196340800,7.829226016998291
2019-08-01,8.085000038146973,8.244999885559082,8.699999809265137,7.954999923706055,298384800,7.719426155090332
