date,close,open,high,low,volume,adj_close
2019-05-14,283.3999938964844,281.989990234375,285.1000061035156,281.8500061035156,77003200,255.29669189453125
2019-05-15,285.05999755859375,281.5899963378906,285.7699890136719,281.3599853515625,73956400,256.79193115234375
2019-05-16,287.70001220703125,285.8399963378906,289.2099914550781,285.760009765625,76749600,259.17022705078125
2019-05-17,285.8399963378906,285.1400146484375,288.6000061035156,285.1199951171875,100353000,257.49468994140625
2019-05-20,283.95001220703125,284.05999755859375,285.9599914550781,283.1199951171875,62877600,255.79212951660156
2019-05-21,286.510009765625,285.8299865722656,286.92999267578125,285.54998779296875,46847100,258.09820556640625
2019-05-22,285.6300048828125,285.45001220703125,286.69000244140625,285.1000061035156,49482500,257.30548095703125
2019-05-23,282.1400146484375,283.1600036621094,283.2099914550781,280.57000732421875,98733800,254.1615447998047
2019-05-24,282.7799987792969,283.739990234375,284.20001220703125,282.0899963378906,55268100,254.73812866210938
2019-05-28,280.1499938964844,283.0899963378906,284.1499938964844,280.1300048828125,70029400,252.3689422607422
2019-05-29,278.2699890136719,278.9100036621094,279.3599853515625,276.7099914550781,104972900,250.6753387451172
2019-05-30,279.0299987792969,279.1099853515625,280.0400085449219,277.80999755859375,62523800,251.3599395751953
2019-05-31,275.2699890136719,276.20001220703125,277.1199951171875,275.239990234375,86862800,247.97274780273438
2019-06-03,274.57000732421875,275.30999755859375,276.54998779296875,273.0899963378906,96428000,247.3422393798828
2019-06-04,280.5299987792969,277.1199951171875,280.67999267578125,276.6199951171875,77231900,252.71119689941406
2019-06-05,282.9599914550781,282.3299865722656,282.989990234375,280.32000732421875,71169700,254.90023803710938
2019-06-06,284.79998779296875,283.2900085449219,285.54998779296875,282.57000732421875,69430400,256.5577392578125
2019-06-07,287.6499938964844,285.92999267578125,288.8500061035156,285.739990234375,74272200,259.1250915527344
2019-06-10,288.9700012207031,289.3699951171875,290.82000732421875,288.8699951171875,60799100,260.3143615722656
2019-06-11,288.8999938964844,290.989990234375,291.3999938964844,288.17999267578125,58641300,260.2512512207031
2019-06-12,288.3900146484375,288.6400146484375,289.260009765625,287.82000732421875,47096300,259.7917785644531
2019-06-13,289.5799865722656,289.3999938964844,289.9800109863281,288.6199951171875,48945200,260.8637390136719
2019-06-14,289.260009765625,289.260009765625,289.92999267578125,288.4100036621094,52324700,260.5755615234375
2019-06-17,289.3699951171875,289.5199890136719,290.2200012207031,289.17999267578125,39205700,260.6745910644531
2019-06-18,292.3999938964844,291.3900146484375,293.57000732421875,290.989990234375,85434800,263.404052734375
2019-06-19,293.05999755859375,292.54998779296875,293.6499938964844,291.4700012207031,78674400,263.99859619140625
2019-06-20,295.8599853515625,296.0400085449219,296.30999755859375,293.1300048828125,116570000,266.5210266113281
2019-06-21,294.0,294.1300048828125,295.5199890136719,293.760009765625,83309500,266.1336364746094
2019-06-24,293.6400146484375,294.2300109863281,294.5799865722656,293.4700012207031,47582700,265.8078308105469
2019-06-25,290.760009765625,293.70001220703125,293.7300109863281,290.6400146484375,82028700,263.2007141113281
2019-06-26,290.4700012207031,291.75,292.30999755859375,290.3500061035156,51584900,262.93817138671875
2019-06-27,291.5,291.30999755859375,292.05999755859375,290.8900146484375,40355200,263.87054443359375
2019-06-28,293.0,292.5799865722656,293.54998779296875,292.010009765625,59350900,265.2283630371094
2019-07-01,295.6600036621094,296.67999267578125,296.9200134277344,294.3299865722656,78705600,267.6362609863281
2019-07-02,296.42999267578125,295.6099853515625,296.489990234375,294.67999267578125,61504500,268.3331604003906
2019-07-03,298.79998779296875,297.17999267578125,298.82000732421875,297.0199890136719,40898900,270.4786682128906
2019-07-05,298.4599914550781,297.44000244140625,298.6400146484375,296.010009765625,51677300,270.17083740234375
2019-07-08,296.82000732421875,297.010009765625,298.260009765625,296.2200012207031,45841800,268.6862487792969
2019-07-09,297.19000244140625,295.5400085449219,297.5199890136719,295.4800109863281,41101300,269.0211181640625
2019-07-10,298.6099853515625,298.3699951171875,299.6600036621094,297.7799987792969,58448500,270.306640625
2019-07-11,299.30999755859375,299.32000732421875,299.5799865722656,298.20001220703125,50826100,270.9403076171875
2019-07-12,300.6499938964844,299.8500061035156,300.7300109863281,299.510009765625,40326000,272.1533508300781
2019-07-15,300.75,301.1300048828125,301.1300048828125,300.19000244140625,33900000,272.2437438964844
2019-07-16,299.7799987792969,300.6499938964844,300.8800048828125,299.44000244140625,36650100,271.36572265625
2019-07-17,297.739990234375,299.75,299.92999267578125,297.739990234375,36036300,269.5190734863281
2019-07-18,298.8299865722656,297.19000244140625,299.25,296.70001220703125,51392600,270.50579833984375
2019-07-19,297.1700134277344,300.0400085449219,300.07000732421875,296.9800109863281,58678600,269.0031433105469
2019-07-22,297.8999938964844,297.6099853515625,298.5,297.0400085449219,43638100,269.66400146484375
2019-07-23,300.0299987792969,299.1400146484375,300.0299987792969,298.2200012207031,44564500,271.5920715332031
2019-07-24,301.44000244140625,299.19000244140625,301.44000244140625,299.0899963378906,47213200,272.86846923828125
2019-07-25,300.0,300.94000244140625,301.0,299.1099853515625,55394100,271.5648498535156
2019-07-26,302.010009765625,300.760009765625,302.2300109863281,300.6199951171875,45084100,273.38433837890625
2019-07-29,301.4599914550781,301.8800048828125,302.010009765625,300.8500061035156,38126500,272.886474609375
2019-07-30,300.7200012207031,299.9100036621094,301.1700134277344,299.489990234375,45849000,272.21661376953125
2019-07-31,297.42999267578125,300.989990234375,301.20001220703125,295.20001220703125,104245200,269.2384338378906
2019-08-01,294.8399963378906,297.6000061035156,300.8699951171875,293.9599914550781,142646600,266.89398193359375
2019-08-02,292.6199951171875,293.8500061035156,294.1199951171875,290.8999938964844,116749700,264.8843688964844
2019-08-05,283.82000732421875,288.0899963378906,288.2099914550781,281.7200012207031,178745400,256.9184875488281
2019-08-06,287.79998779296875,285.9100036621094,288.0400085449219,284.2799987792969,120711700,260.5213317871094
2019-08-07,287.9700012207031,284.3999938964844,288.82000732421875,282.0400085449219,140572300,260.67510986328125
2019-08-08,293.6199951171875,289.6199951171875,293.6199951171875,289.010009765625,87713900,265.7896423339844
2019-08-09,291.6199951171875,292.5799865722656,293.239990234375,289.6499938964844,93730000,263.9791564941406
2019-08-12,288.07000732421875,289.9599914550781,291.6099853515625,287.0199890136719,65527600,260.76568603515625
2019-08-13,292.54998779296875,287.739990234375,294.1499938964844,287.3599853515625,94299800,264.8210144042969
2019-08-14,283.8999938964844,288.07000732421875,288.739990234375,283.760009765625,135622100,256.9909362792969
2019-08-15,284.6499938964844,284.8800048828125,285.6400146484375,282.3900146484375,99556600,257.6697998046875
2019-08-16,288.8500061035156,286.4800109863281,289.3299865722656,284.7099914550781,83018300,261.47174072265625
2019-08-19,292.3299865722656,292.19000244140625,293.0799865722656,291.44000244140625,53571800,264.6219177246094
2019-08-20,290.0899963378906,291.7699890136719,292.3599853515625,289.95001220703125,51596400,262.5942077636719
2019-08-21,292.45001220703125,292.4800109863281,292.8599853515625,291.7200012207031,49524700,264.7305603027344
2019-08-22,292.3599853515625,293.2300109863281,293.92999267578125,290.3999938964844,51666400,264.64898681640625
2019-08-23,284.8500061035156,290.9200134277344,292.760009765625,283.4700012207031,149161500,257.8509826660156
2019-08-26,288.0,287.2699890136719,288.0,285.5799865722656,72423800,260.7022399902344
2019-08-27,286.8699951171875,289.5400085449219,289.95001220703125,286.0299987792969,66668900,259.6794128417969
2019-08-28,288.8900146484375,286.1400146484375,289.07000732421875,285.25,59696700,261.50787353515625
2019-08-29,292.5799865722656,291.7200012207031,293.1600036621094,290.6099853515625,57899400,264.84820556640625
2019-08-30,292.45001220703125,294.2200012207031,294.239990234375,291.4200134277344,62901200,264.7305603027344
2019-09-03,290.739990234375,290.57000732421875,291.5799865722656,289.2699890136719,69101400,263.18255615234375
2019-09-04,294.0400085449219,293.1400146484375,294.05999755859375,292.30999755859375,46887300,266.16973876953125
2019-09-05,297.82000732421875,296.7900085449219,298.8299865722656,294.0,83258100,269.5914306640625
2019-09-06,298.04998779296875,298.1700134277344,298.760009765625,297.4200134277344,49584300,269.7997131347656
2019-09-09,298.20001220703125,299.1400146484375,299.239990234375,297.1600036621094,51260300,269.9354248046875
2019-09-10,298.1300048828125,297.3599853515625,298.20001220703125,295.9700012207031,57947100,269.8721008300781
2019-09-11,300.25,298.4700012207031,300.3399963378906,297.75,68821100,271.7911376953125
2019-09-12,301.2900085449219,301.25,302.4599914550781,300.4100036621094,72908700,272.7326354980469
2019-09-13,301.0899963378906,301.7799987792969,302.1700134277344,300.67999267578125,62104800,272.5516052246094
2019-09-16,300.1600036621094,299.8399963378906,301.1400146484375,299.45001220703125,58191200,271.7097473144531
2019-09-17,300.9200134277344,299.94000244140625,301.0199890136719,299.75,41475500,272.397705078125
2019-09-18,301.1000061035156,300.489990234375,301.2200012207031,298.239990234375,73375800,272.5605773925781
2019-09-19,301.0799865722656,301.5299987792969,302.6300048828125,300.7099914550781,76560500,272.54254150390625
2019-09-20,298.2799987792969,300.3599853515625,300.6700134277344,297.4100036621094,89565000,271.2548828125
2019-09-23,298.2099914550781,297.54998779296875,299.0,297.2699890136719,43476800,271.19122314453125
2019-09-24,295.8699951171875,299.4100036621094,299.8399963378906,294.80999755859375,94869400,269.06317138671875
2019-09-25,297.6199951171875,295.9599914550781,298.1099853515625,294.3299865722656,71854000,270.65460205078125
2019-09-26,297.0,297.6300048828125,297.8599853515625,295.45001220703125,56179700,270.0908203125
2019-09-27,295.3999938964844,297.8299865722656,297.95001220703125,293.69000244140625,84746600,268.63568115234375
2019-09-30,296.7699890136719,295.9700012207031,297.54998779296875,295.9200134277344,51662400,269.8816223144531
2019-10-01,293.239990234375,297.739990234375,298.4599914550781,293.0,88242400,266.6714782714844
2019-10-02,288.05999755859375,291.5,291.510009765625,286.6400146484375,122539500,261.9607238769531
2019-10-03,290.4200134277344,287.80999755859375,290.45001220703125,284.82000732421875,85278800,264.10693359375
2019-10-04,294.3500061035156,291.1400146484375,294.6300048828125,291.0799865722656,65091200,267.6809387207031
2019-10-07,293.0799865722656,293.4700012207031,295.260009765625,292.7699890136719,59610500,266.52593994140625
2019-10-08,288.5299987792969,291.0400085449219,291.8500061035156,288.489990234375,95708100,262.38824462890625
2019-10-09,291.2699890136719,290.75,292.29998779296875,290.05999755859375,62359400,264.87994384765625
2019-10-10,293.239990234375,291.17999267578125,294.2099914550781,291.0,55296300,266.6714782714844
2019-10-11,296.2799987792969,296.2699890136719,298.739990234375,296.1400146484375,98720400,269.43597412109375
2019-10-14,295.95001220703125,295.92999267578125,296.6700134277344,295.57000732421875,40394800,269.1359558105469
2019-10-15,298.8800048828125,297.1000061035156,299.70001220703125,296.9700012207031,46754500,271.80047607421875
2019-10-16,298.3999938964844,298.3699951171875,299.1600036621094,297.9200134277344,48928200,271.3638610839844
2019-10-17,299.2799987792969,299.67999267578125,300.239990234375,298.5199890136719,45736600,272.16424560546875
2019-10-18,297.9700012207031,298.69000244140625,299.3999938964844,297.0299987792969,64304000,270.9730224609375
