run_id,signal_date,ticker,frozen_rank,frozen_score,rank_bucket,score_bucket,entry_date,entry_close,forward_1d_date,forward_1d_close,forward_1d_return,forward_3d_date,forward_3d_close,forward_3d_return,forward_5d_date,forward_5d_close,forward_5d_return,forward_10d_date,forward_10d_close,forward_10d_return,forward_20d_date,forward_20d_close,forward_20d_return,fillability_status,data_warning
V18_25A_R21_20260522_191703,2026-05-22,WLK,29,35.644882,TOP_30,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PTON,30,34.719287,TOP_30,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PCT,31,34.600968,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,UPST,32,34.519048,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,CVNA,33,34.321612,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,BLTE,34,34.247077,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,BYND,35,33.941802,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RNG,36,33.774110,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PTGX,37,33.581955,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,USFD,38,33.542380,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SFIX,39,33.536378,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WAB,40,33.445361,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SNPS,41,32.881778,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,VMC,42,32.809491,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PYPL,43,32.785338,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SHW,44,32.689895,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TEVA,45,32.389117,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SFM,46,32.322369,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WWD,47,32.304956,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ECL,48,32.264952,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,UBER,49,32.166154,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PINS,50,32.146805,TOP_50,score_quantile_1_highest,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,VEEV,51,31.947966,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,COGT,52,31.722303,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PCOR,53,31.292054,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,QS,54,31.180681,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PI,55,30.652828,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,NVAX,56,30.438120,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TTD,57,30.316083,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,YPF,58,30.133517,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PDD,59,30.086842,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PFGC,60,30.020483,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ZG,61,30.005827,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RSP,62,29.841267,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,Z,63,29.761568,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,FCNCA,64,29.737042,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,AMC,65,29.608772,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,V,66,29.501591,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TIGR,67,29.475559,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,XLF,68,29.281688,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SCCO,69,29.162130,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,INSM,70,28.991239,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TTWO,71,28.820733,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SCHW,72,28.545088,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SHOP,73,28.523376,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,HUBB,74,28.077904,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RTX,75,28.051253,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TEAM,76,27.925391,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PM,77,27.646466,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WVE,78,27.544222,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RKT,79,27.347766,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WHR,80,27.321762,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,UAL,81,27.184506,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PSIX,82,26.917594,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PATH,83,26.690265,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,HOOD,84,26.689519,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PGNY,85,26.025378,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WDAY,86,25.641569,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SE,87,25.111539,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,OKTA,88,24.779580,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RERE,89,24.683748,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RH,90,24.578681,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,WING,91,22.868124,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,OPCH,92,22.641466,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,STG,93,22.577206,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,RBLX,94,22.031738,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SPOT,95,21.079522,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,OLMA,96,20.556595,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,VST,97,17.980000,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ETR,98,17.294857,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,APH,99,12.645714,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,META,100,7.007619,TOP_100,score_quantile_2,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ACM,101,6.876190,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,BALL,102,6.216308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,SPY,103,5.284000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,NU,104,4.244307,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,MSFT,105,3.381714,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,MCK,106,1.508616,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ETN,107,1.485143,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TSLA,108,-2.714095,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,MKSI,109,-5.000953,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ARGT,110,-5.767693,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,APG,111,-6.092308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,QQQ,112,-6.522095,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ASML,113,-7.094285,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,BAC,114,-7.552308,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,NI,115,-7.986154,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,LYFT,116,-9.893230,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,CEG,117,-10.646667,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,MPLX,118,-11.152000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,IGV,119,-12.571619,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,ENTG,120,-12.608000,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,XLK,121,-13.323429,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,BKNG,122,-13.400923,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,CRM,123,-13.456762,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,PLTR,124,-14.980761,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,LPLA,125,-15.801231,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,IYW,126,-15.858286,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,CURRENT_METADATA_ETF_OR_MACRO_FLAG;NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,OC,127,-17.245846,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,TSM,128,-20.429334,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,AMAT,129,-20.705143,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,D,130,-23.014285,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,CARR,131,-23.093524,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,KEYS,132,-24.638857,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
V18_25A_R21_20260522_191703,2026-05-22,AMZN,133,-24.999048,REST,score_quantile_3,,,,,,,,,,,,,,,,,,UNFILLED,NO_ENTRY_PRICE_ON_OR_AFTER_SIGNAL_DATE;NO_FORWARD_RETURN_FILLABLE
