snapshot_price_date,ticker,yf_ticker,baseline_close,technical_timing_score,technical_signal,bb_status,rsi_status,kdj_status,bb_percent_b,bb_bandwidth,signal_bb_squeeze,rsi_14,kdj_k,kdj_d,kdj_j,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_warning_label,vix_date,vix_close,vix_regime,signal_watch_positive,signal_pullback_watch,signal_overheat_old,signal_breakout_continuation,signal_exhaustion_risk,signal_overheat_unclassified,official_decision_impact,tracker_added_at,obs_price_date_1,obs_close_1,ret_fwd_1,completed_1,obs_price_date_3,obs_close_3,ret_fwd_3,completed_3,obs_price_date_5,obs_close_5,ret_fwd_5,completed_5,obs_price_date_10,obs_close_10,ret_fwd_10,completed_10,obs_price_date_20,obs_close_20,ret_fwd_20,completed_20
2026-05-15,CLS,CLS,359.89,58.0,TECH_TIMING_NEUTRAL,BB_NEAR_LOWER,RSI_NEUTRAL,KDJ_NEUTRAL,0.0829,0.2072,False,45.5748,21.4506,33.957,-3.5623,0.6867,0,8,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,COHR,COHR,386.5599,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.846,0.3441,False,64.3764,81.832,78.2663,88.9633,0.9586,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,COHU,COHU,46.97,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.4849,0.1772,False,57.1441,46.9489,61.5794,17.688,0.649,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CORZ,CORZ,23.63,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7777,0.3019,False,62.0489,73.2353,71.1891,77.3279,0.7291,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CRDO,CRDO,175.55,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.2533,0.223,True,51.3924,36.8043,54.2756,1.8617,0.9571,0,8,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CRM,CRM,173.78,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.2775,0.1499,False,44.9671,26.3919,31.1373,16.9013,0.8197,0,14,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CRWD,CRWD,586.0,10.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_NEAR_UPPER,RSI_EXTREME_OVERHEAT,KDJ_EXTREME_OVERHEAT,0.988,0.4088,False,81.7422,95.6653,93.3143,100.3674,0.9842,40,0,0,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,2026-05-15,18.37,VIX_CAUTION,False,False,True,False,True,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CRWV,CRWV,108.41,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.2429,0.279,True,47.8594,30.1104,39.3193,11.6926,0.865,0,8,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CSCO,CSCO,116.465,19.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_ABOVE_UPPER,RSI_EXTREME_OVERHEAT,KDJ_OVERHEAT,1.1521,0.3544,False,87.8377,90.6843,90.1373,91.7783,1.6637,35,0,4,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,2026-05-15,18.37,VIX_CAUTION,False,False,True,False,False,True,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,D,D,62.22,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.4148,0.0541,True,47.6953,43.3385,39.1274,51.7605,0.9272,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,DDOG,DDOG,205.56,20.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_HALF,RSI_EXTREME_OVERHEAT,KDJ_EXTREME_OVERHEAT,0.8632,0.8283,False,82.7978,95.8016,93.5733,100.2582,0.7426,30,0,0,RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,2026-05-15,18.37,VIX_CAUTION,False,False,True,False,True,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,DELL,DELL,240.51,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7358,0.3106,False,62.0942,65.8487,70.1106,57.3248,1.0566,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ECL,ECL,247.975,72.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_OVERSOLD,0.142,0.1316,False,33.2255,9.3544,12.6542,2.7546,1.0164,0,22,0,NONE,2026-05-15,18.37,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ENTG,ENTG,133.16,64.0,TECH_TIMING_PULLBACK_WATCH,BB_BELOW_LOWER,RSI_WEAK,KDJ_NEUTRAL,-0.0791,0.1605,True,42.51,30.0636,44.3137,1.5632,0.7889,0,14,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ETN,ETN,397.86,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.1028,0.0945,True,47.2675,37.0683,42.8027,25.5995,0.8698,0,8,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ETR,ETR,110.27,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.1192,0.0751,False,42.3005,18.5713,27.5107,0.6925,0.7308,0,14,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FIX,FIX,1965.78,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.683,0.2829,False,63.0512,71.5165,82.7697,49.01,0.7251,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FLEX,FLEX,138.67,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_HALF,RSI_EXTREME_OVERHEAT,KDJ_HIGH_DEAD_CROSS,0.7813,0.9402,False,76.9188,90.4594,92.3592,86.6596,0.9886,25,0,0,RSI_EXTREME_OVERHEAT;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.37,VIX_CAUTION,False,False,True,False,True,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FLR,FLR,44.575,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.2032,0.2944,False,39.627,22.5595,31.5632,4.552,1.0582,0,14,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FN,FN,715.5,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.7536,0.2065,False,57.4519,66.6459,52.6374,94.6628,0.9896,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FORM,FORM,126.01,68.0,TECH_TIMING_WATCH_POSITIVE,BB_NEAR_LOWER,RSI_WEAK,KDJ_NEUTRAL,0.064,0.2368,False,44.8445,27.3902,38.0608,6.049,1.2477,0,14,4,NONE,2026-05-15,18.37,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GEV,GEV,1051.2999,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_DEAD_CROSS,0.3493,0.1613,False,52.0098,36.3908,37.2834,34.6054,0.6956,0,8,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GLW,GLW,195.58,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.76,0.4166,False,61.1806,79.9301,77.4472,84.8958,1.1505,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GNRC,GNRC,262.91,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.6535,0.3847,False,63.2296,66.9527,81.4309,37.9961,0.6664,0,0,0,NONE,2026-05-15,18.37,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:01:27,,,,False,,,,False,,,,False,,,,False,,,,False
