snapshot_price_date,ticker,yf_ticker,baseline_close,technical_timing_score,technical_signal,bb_status,rsi_status,kdj_status,bb_percent_b,bb_bandwidth,signal_bb_squeeze,rsi_14,kdj_k,kdj_d,kdj_j,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_warning_label,vix_date,vix_close,vix_regime,signal_watch_positive,signal_pullback_watch,signal_overheat_old,signal_breakout_continuation,signal_exhaustion_risk,signal_overheat_unclassified,official_decision_impact,tracker_added_at,obs_price_date_1,obs_close_1,ret_fwd_1,completed_1,obs_price_date_3,obs_close_3,ret_fwd_3,completed_3,obs_price_date_5,obs_close_5,ret_fwd_5,completed_5,obs_price_date_10,obs_close_10,ret_fwd_10,completed_10,obs_price_date_20,obs_close_20,ret_fwd_20,completed_20
2026-05-15,AAPL,AAPL,301.18,15.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_NEAR_UPPER,RSI_EXTREME_OVERHEAT,KDJ_OVERHEAT,0.9184,0.1662,False,76.1919,91.8153,89.2083,97.0292,0.8491,35,0,0,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,2026-05-15,18.54,VIX_CAUTION,False,False,True,False,False,True,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ACLS,ACLS,154.705,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.638,0.3518,False,62.0055,65.2088,71.305,53.0163,0.6227,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ACM,ACM,72.185,68.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_OVERSOLD,KDJ_NEUTRAL,0.1061,0.256,False,28.9519,20.9059,24.4654,13.7868,1.495,0,14,4,NONE,2026-05-15,18.54,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ACMR,ACMR,62.9,54.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.8218,0.39,False,65.601,75.1084,74.4778,76.3697,1.4935,0,0,4,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AEHR,AEHR,100.99,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7534,0.287,True,61.2689,75.2785,73.1914,79.4527,0.866,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ALAB,ALAB,229.29,40.0,TECH_TIMING_NEUTRAL,BB_NEAR_UPPER,RSI_STRONG,KDJ_NEUTRAL,0.9613,0.2768,False,69.114,73.3488,65.0117,90.0231,0.8619,10,0,0,BB_UPPER_CHASE_RISK,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AMAT,AMAT,438.21,54.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.8194,0.2034,False,62.4665,80.7268,77.7018,86.7767,1.3443,0,0,4,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AMD,AMD,433.21,30.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_OVERHEAT,KDJ_OVERHEAT,0.7468,0.6647,False,70.3646,81.0884,85.3841,72.497,0.6803,20,0,0,RSI_OVERHEAT;KDJ_OVERHEAT,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AMKR,AMKR,70.85,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.2944,0.1523,True,53.8705,42.5252,55.5326,16.5105,0.644,0,8,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AMZN,AMZN,262.0915,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.4243,0.1165,False,55.9839,33.656,50.9433,-0.9186,0.7398,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ANET,ANET,144.56,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.2389,0.3742,False,43.9984,20.5862,21.2628,19.233,1.107,0,14,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,APH,APH,125.415,76.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_OVERSOLD,0.1503,0.2919,False,38.4108,18.7938,16.1755,24.0306,1.3157,0,22,4,NONE,2026-05-15,18.54,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ARM,ARM,212.51,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_DEAD_CROSS,0.5531,0.3025,False,56.2314,46.4541,49.125,41.1124,0.7153,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ASML,ASML,1518.67,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_HIGH_DEAD_CROSS,0.6435,0.1855,False,53.8838,75.3077,78.0005,69.922,0.9874,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,AVGO,AVGO,427.22,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.7033,0.1009,True,59.574,64.5157,63.978,65.5911,0.8562,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,BE,BE,280.185,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.6359,0.4399,False,60.2854,66.7361,69.384,61.4403,0.8196,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,BTDR,BTDR,13.25,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_HIGH_DEAD_CROSS,0.6347,0.3537,False,55.3589,56.8405,59.856,50.8094,1.1624,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CAMT,CAMT,170.92,68.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.1199,0.2449,False,43.9213,25.0153,37.53,-0.014,1.6737,0,14,4,NONE,2026-05-15,18.54,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CARR,CARR,64.51,50.0,TECH_TIMING_NEUTRAL,BB_MID,RSI_NEUTRAL,KDJ_NEUTRAL,0.5145,0.1591,False,52.3263,37.7983,50.6157,12.1636,0.5948,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CEG,CEG,268.55,68.0,TECH_TIMING_WATCH_POSITIVE,BB_NEAR_LOWER,RSI_WEAK,KDJ_NEUTRAL,0.0395,0.2239,False,35.638,15.1429,30.0209,-14.6131,1.3883,0,14,4,NONE,2026-05-15,18.54,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CIEN,CIEN,567.42,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.7262,0.2654,False,60.8302,76.3792,79.082,70.9736,0.7437,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CIFR,CIFR,20.45,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.6495,0.3578,False,56.3072,65.0782,64.1666,66.9015,0.9243,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,CLS,CLS,361.5491,58.0,TECH_TIMING_NEUTRAL,BB_NEAR_LOWER,RSI_NEUTRAL,KDJ_NEUTRAL,0.0994,0.2057,False,46.0227,22.1647,34.1951,-1.8961,0.6887,0,8,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,COHR,COHR,388.01,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.8563,0.3452,False,64.8796,82.2931,78.42,90.0392,0.9598,0,0,0,NONE,2026-05-15,18.54,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:08:50,,,,False,,,,False,,,,False,,,,False,,,,False
