snapshot_price_date,ticker,yf_ticker,baseline_close,technical_timing_score,technical_signal,bb_status,rsi_status,kdj_status,bb_percent_b,bb_bandwidth,signal_bb_squeeze,rsi_14,kdj_k,kdj_d,kdj_j,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_warning_label,vix_date,vix_close,vix_regime,signal_watch_positive,signal_pullback_watch,signal_overheat_old,signal_breakout_continuation,signal_exhaustion_risk,signal_overheat_unclassified,official_decision_impact,tracker_added_at,obs_price_date_1,obs_close_1,ret_fwd_1,completed_1,obs_price_date_3,obs_close_3,ret_fwd_3,completed_3,obs_price_date_5,obs_close_5,ret_fwd_5,completed_5,obs_price_date_10,obs_close_10,ret_fwd_10,completed_10,obs_price_date_20,obs_close_20,ret_fwd_20,completed_20
2026-05-15,DELL,DELL,240.37,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.734,0.3105,False,62.0125,65.7607,70.0813,57.1196,1.0581,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ECL,ECL,248.6,72.0,TECH_TIMING_WATCH_POSITIVE,BB_LOWER_HALF,RSI_WEAK,KDJ_OVERSOLD,0.1575,0.1308,False,33.7503,10.4071,13.0051,5.211,1.0264,0,22,0,NONE,2026-05-15,18.35,VIX_CAUTION,True,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ENTG,ENTG,133.08,64.0,TECH_TIMING_PULLBACK_WATCH,BB_BELOW_LOWER,RSI_WEAK,KDJ_NEUTRAL,-0.0813,0.1608,True,42.4517,29.9544,44.2774,1.3085,0.7905,0,14,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ETN,ETN,398.33,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.1127,0.0941,True,47.4562,37.507,42.9489,26.6232,0.8713,0,8,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,ETR,ETR,110.34,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.126,0.0749,False,42.4707,19.4448,27.8019,2.7307,0.7354,0,14,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FIX,FIX,1963.87,40.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_HIGH_DEAD_CROSS,0.6796,0.2828,False,62.8521,71.1461,82.6463,48.1458,0.7283,10,0,0,KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FLEX,FLEX,138.92,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_HALF,RSI_EXTREME_OVERHEAT,KDJ_HIGH_DEAD_CROSS,0.7835,0.9407,False,77.2369,90.6117,92.41,87.015,0.9923,25,0,0,RSI_EXTREME_OVERHEAT;KDJ_HIGH_DEAD_CROSS,2026-05-15,18.35,VIX_CAUTION,False,False,True,False,True,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FLR,FLR,44.385,64.0,TECH_TIMING_PULLBACK_WATCH,BB_LOWER_HALF,RSI_WEAK,KDJ_NEUTRAL,0.1917,0.2955,False,39.2129,22.033,31.3877,3.3236,1.0615,0,14,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,True,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FN,FN,724.67,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_NEUTRAL,KDJ_NEUTRAL,0.8108,0.2096,False,58.8112,68.7709,53.3458,99.6212,0.9925,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,FORM,FORM,126.715,62.0,TECH_TIMING_NEUTRAL,BB_NEAR_LOWER,RSI_NEUTRAL,KDJ_NEUTRAL,0.0809,0.2349,False,45.3292,28.0033,38.2652,7.4795,1.2512,0,8,4,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GEV,GEV,1052.03,58.0,TECH_TIMING_NEUTRAL,BB_LOWER_HALF,RSI_NEUTRAL,KDJ_DEAD_CROSS,0.3533,0.1612,False,52.1224,36.6489,37.3695,35.2077,0.6979,0,8,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GLW,GLW,195.27,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7562,0.4162,False,60.9859,79.7293,77.3803,84.4274,1.1544,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GNRC,GNRC,263.32,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.6575,0.3849,False,63.5761,67.6982,81.6795,39.7358,0.6705,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
2026-05-15,GOOGL,GOOGL,395.815,50.0,TECH_TIMING_NEUTRAL,BB_UPPER_HALF,RSI_STRONG,KDJ_NEUTRAL,0.7202,0.2798,False,69.4068,78.2603,83.877,67.027,0.8476,0,0,0,NONE,2026-05-15,18.35,VIX_CAUTION,False,False,False,False,False,False,NONE,2026-05-16 01:17:53,,,,False,,,,False,,,,False,,,,False,,,,False
