source_path,column_name,inferred_factor_family,numeric_like,non_null_count,matched_ranked_candidate_count,verification_status
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260518_213854.csv,top_rank_hit_files,UNKNOWN_SCORE_FIELD,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,output_value_status,VALUATION,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,top_rank_output_status,UNKNOWN_SCORE_FIELD,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,output_non_null_value_count,VALUATION,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,output_numeric_value_count,VALUATION,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,top_rank_hit_file_count,UNKNOWN_SCORE_FIELD,TRUE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_audit/V18_4E_FACTOR_OUTPUT_FORWARD_AUDIT_20260519_105611.csv,top_rank_hit_files,UNKNOWN_SCORE_FIELD,FALSE,6,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/factor_pack/V18_3D_R1_SHADOW_TOP30_OFFICIAL_OVERLAP.csv,shadow_rank,UNKNOWN_SCORE_FIELD,TRUE,39,8,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ma20,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ma60,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ann_volatility_20d,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,trend_ok_60_120,TREND,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ts_momentum_raw,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,pullback_uptrend_raw,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ts_pullback_reversal_raw,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK_RAW,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_R2_CURRENT_SHADOW_TOP30_OFFICIAL_OVERLAP.csv,shadow_rank,UNKNOWN_SCORE_FIELD,TRUE,39,8,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_RANKING.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ma20,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ma60,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ann_volatility_20d,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,trend_ok_60_120,TREND,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ts_momentum_raw,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,pullback_uptrend_raw,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,ts_pullback_reversal_raw,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK_RAW,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_3D_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_5d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_20d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_60d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ret_120d,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ma20,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ma60,TREND,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ann_volatility_20d,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,trend_ok_60_120,TREND,FALSE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ts_momentum_raw,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,pullback_uptrend_raw,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,ts_pullback_reversal_raw,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F007_PULLBACK_IN_UPTREND,TREND,TRUE,77,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F011_TS_MOMENTUM_60_120,MOMENTUM,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F012_TS_PULLBACK_REVERSAL,PULLBACK,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,volatility_penalty,VOLATILITY,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,overheat_penalty,OVERHEAT,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK_RAW,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,F010_XSEC_COMPOSITE_RANK,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_score,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_VALUES.csv,factor_pack_rank,UNKNOWN_SCORE_FIELD,TRUE,105,20,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/factor_pack/V18_CURRENT_SHADOW_TOP30_OFFICIAL_OVERLAP.csv,shadow_rank,UNKNOWN_SCORE_FIELD,TRUE,39,8,PRESENT_IN_UPSTREAM_FILE_MATCHED_BY_TICKER
outputs/v18/ops/V18_10D_CURRENT_OFFICIAL_DAILY_WITH_FACTOR_WEIGHT_RESEARCH_PROFILE.csv,value,VALUATION,FALSE,13,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14A_CURRENT_FULL_DAILY_MODE_VALIDATION.csv,value,VALUATION,FALSE,22,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14A_CURRENT_FULL_DAILY_MODE_VALIDATION_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,5,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14B_CURRENT_DAILY_COMMAND_CENTER_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,5,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14B_CURRENT_DAILY_COMMAND_CENTER_SUMMARY.csv,value,VALUATION,FALSE,25,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14C_CURRENT_RANKED_CANDIDATE_FORWARD_TRACKER_SUMMARY.csv,rank_source,UNKNOWN_SCORE_FIELD,FALSE,1,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14E_CURRENT_DAILY_WITH_FORWARD_TRACKER_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,3,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_14E_CURRENT_DAILY_WITH_FORWARD_TRACKER_SUMMARY.csv,value,VALUATION,FALSE,27,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15B_CURRENT_DAILY_WITH_MANUAL_FEEDBACK_INPUT_AUDIT.csv,status_value,VALUATION,FALSE,4,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15B_CURRENT_DAILY_WITH_MANUAL_FEEDBACK_SUMMARY.csv,value,VALUATION,FALSE,24,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,current_ranked_candidate_source_file,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,ranking_source_status,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,score_columns_present,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,all_ranked_candidates_have_scores,UNKNOWN_SCORE_FIELD,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,ranking_appears_score_based_or_file_order,RELATIVE_STRENGTH,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_RANKING_FACTOR_LINEAGE_AUDIT.csv,fast_mode_prior_score_read_risk,RISK,FALSE,28,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_15C_CURRENT_SCRIPT_INVENTORY.csv,appears_obsolete_duplicate_or_orphaned,RELATIVE_STRENGTH,FALSE,216,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_SUMMARY.csv,value,VALUATION,TRUE,50,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_5A_R1_CURRENT_RUNTIME_DECOUPLING_PLAN.csv,Risk,RISK,FALSE,1328,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_5B_CURRENT_DELETE_CANDIDATE_RUNTIME_AUDIT.csv,Risk,RISK,FALSE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
outputs/v18/ops/V18_5B_R1_CURRENT_VALIDATION_AWARE_DELETE_AUDIT.csv,Risk,RISK,FALSE,12,0,PRESENT_UPSTREAM_BUT_NOT_LINKED
