factor_pack_rank,ticker,factor_pack_score,latest_price_date,latest_close,ret_5d,ret_20d,ret_60d,ret_120d,volume_ratio_5_20,F006_SHORT_REV_5D,F007_PULLBACK_IN_UPTREND,F008_VOLUME_ABNORMAL_5_20,F009_VOLUME_PRICE_CONFIRM,F010_XSEC_COMPOSITE_RANK,F011_TS_MOMENTUM_60_120,F012_TS_PULLBACK_REVERSAL,volatility_penalty,overheat_penalty,shadow_side_hint
207,BYND,32.354505,2026-05-21,0.7889999747276306,-0.018657,-0.169474,-0.010038,-0.226471,0.462202,54.66425,33.333333,0.0,20.27813,32.354505,25.4497,33.333333,,,STAGED_R25B_RECOMPUTE
208,KKR,32.31503,2026-05-20,94.33999633789062,-0.031715,-0.109328,-0.014417,-0.219104,1.003147,57.92875,33.333333,33.543133,15.054657,32.31503,25.5493,33.333333,,,V18_35D_RECOMPUTE
209,TEAM,32.313478,2026-05-21,83.10070037841797,0.027711,0.228937,0.135411,-0.438623,0.603599,43.07225,24.096333,6.9066,56.364357,32.313478,23.226267,24.096333,,,STAGED_R25B_RECOMPUTE
210,RERE,31.709369,2026-05-21,5.005000114440918,0.112222,0.071734,-0.180851,0.119687,2.04101,21.9445,33.333333,100.0,57.734969,31.709369,31.294533,33.333333,,,STAGED_R25B_RECOMPUTE
211,FN,31.43,2026-05-18,700.26001,0.078103,0.000357,0.282222,0.793423,1.101327,8.571429,25.974026,78.095238,92.380952,31.428571,63.809524,17.142857,73.333333,50.47619,VOLUME_UP_CONFIRM
212,USFD,31.355949,2026-05-21,81.23999786376953,-0.032396,-0.124852,-0.152691,0.032406,1.117523,58.099,33.333333,41.1682,10.07917,31.355949,29.323833,33.333333,,,STAGED_R25B_RECOMPUTE
213,SFIX,31.340945,2026-05-21,3.2249999046325684,0.040323,-0.149077,-0.034431,-0.237589,1.323302,39.91925,33.333333,54.8868,0.454351,31.340945,24.266,33.333333,,,STAGED_R25B_RECOMPUTE
214,JHX,31.05878,2026-05-20,20.59000015258789,0.028986,-0.077509,-0.180334,0.075758,1.516827,42.7535,33.333333,67.788467,13.738709,31.05878,29.847467,33.333333,,,V18_35D_RECOMPUTE
215,DOCU,30.957447,2026-05-20,49.72999954223633,0.103395,0.046507,0.160560,-0.268246,1.067954,24.15125,0.0,37.8636,41.611223,30.957447,29.7438,0.0,,,V18_35D_RECOMPUTE
216,NRG,30.77,2026-05-20,133.979996,0.022124,-0.104412,-0.271967,-0.182101,1.042425,32.692308,,71.153846,71.153846,30.769231,11.538462,36.27451,67.307692,9.615385,NEUTRAL_SHADOW
217,CNM,30.763356,2026-05-20,47.119998931884766,-0.005488,-0.037582,-0.156312,0.001701,0.873969,51.372,33.333333,24.931267,27.859083,30.763356,28.179633,33.333333,,,V18_35D_RECOMPUTE
218,ON,30.48,2026-05-18,109.43,0.020422,0.278986,0.583418,1.343255,0.953715,20.0,29.87013,47.619048,82.857143,30.47619,82.857143,17.142857,63.809524,75.238095,VOLUME_UP_CONFIRM
219,UAL,30.461266,2026-05-21,96.70999908447266,0.007186,0.059836,-0.143174,-0.048036,1.017243,48.2035,33.333333,34.482867,43.477959,30.461266,26.959667,33.333333,,,STAGED_R25B_RECOMPUTE
220,PDD,30.217106,2026-05-21,96.44000244140625,0.008998,-0.013603,-0.097848,-0.167185,0.894204,47.7505,33.333333,26.280267,31.306024,30.217106,24.4989,33.333333,,,STAGED_R25B_RECOMPUTE
221,SPOT,30.198806,2026-05-21,503.5199890136719,0.1641,-0.024073,0.086859,-0.15045,0.903186,8.975,0.0,26.879067,29.709601,30.198806,31.213633,0.0,,,STAGED_R25B_RECOMPUTE
222,ISRG,29.582638,2026-05-20,449.0299987792969,0.038772,-0.071523,-0.091069,-0.224299,0.991126,40.307,33.333333,32.741733,21.518616,29.582638,22.821067,33.333333,,,V18_35D_RECOMPUTE
223,VMC,29.523727,2026-05-21,262.0799865722656,-0.047294,-0.104643,-0.142212,-0.111834,0.978116,61.8235,33.333333,31.8744,16.274501,29.523727,24.865133,33.333333,,,STAGED_R25B_RECOMPUTE
224,FLR,29.52,2026-05-18,44.349998,0.015106,-0.077963,-0.173962,0.107366,1.050798,21.904762,,69.52381,79.047619,29.52381,11.428571,17.142857,64.761905,4.761905,VOLUME_UP_CONFIRM
225,INFY,29.500425,2026-05-20,12.770000457763672,0.076729,-0.052671,-0.077312,-0.260995,1.256675,30.81775,33.333333,50.445,22.301612,29.500425,22.056433,33.333333,,,V18_35D_RECOMPUTE
226,PYPL,29.463345,2026-05-21,44.1349983215332,-0.020093,-0.112864,-0.067308,-0.286188,0.747464,55.02325,33.333333,16.4976,19.273037,29.463345,21.550133,33.333333,,,STAGED_R25B_RECOMPUTE
227,DUOL,29.353806,2026-05-20,106.81999969482422,0.017527,0.012320,-0.023851,-0.392239,0.776619,45.61825,33.333333,18.441267,34.927991,29.353806,19.463667,33.333333,,,V18_35D_RECOMPUTE
228,PATH,29.225662,2026-05-21,10.364999771118164,0.071872,0.027255,0.042757,-0.237307,1.088476,32.032,9.376,39.231733,38.277736,29.225662,26.848333,9.376,,,STAGED_R25B_RECOMPUTE
229,SHW,29.224737,2026-05-21,303.8699951171875,-0.017174,-0.100071,-0.149419,-0.115088,1.071038,54.2935,33.333333,38.0692,15.470026,29.224737,24.516433,33.333333,,,STAGED_R25B_RECOMPUTE
230,HOOD,29.223797,2026-05-21,75.91999816894531,-0.059232,-0.091214,-0.020766,-0.4078,0.739224,64.808,33.333333,15.948267,22.095404,29.223797,19.0478,33.333333,,,STAGED_R25B_RECOMPUTE
231,STUB,28.998619,2026-05-22,9.979999542236328,0.131519,0.395804,0.051633,-0.149190,1.343548,17.12025,0.0,56.236533,100.0,28.998619,30.081433,0.0,,,V18_35D_RECOMPUTE
232,AFRM,28.85,2026-05-20,67.120003,0.056509,0.008111,0.402131,-0.024844,0.842414,17.307692,,23.076923,82.692308,28.846154,76.923077,36.27451,55.769231,88.461538,VOLUME_UP_CONFIRM
233,KLAR,28.73963,2026-05-22,16.56999969482422,0.092287,0.177683,0.171853,-0.473467,0.974211,26.92825,2.571,31.614067,62.183456,28.73963,23.279533,2.571,,,V18_35D_RECOMPUTE
234,RDDT,28.642866,2026-05-22,141.48739624023438,-0.105473,-0.08653,-0.064546,-0.346388,0.874082,76.36825,33.333333,24.9388,20.727614,28.642866,19.635533,33.333333,,,STAGED_R27F_RECOMPUTE
235,PSTG,28.57,2026-05-18,77.07,-0.117586,0.133382,0.042473,-0.016713,0.996236,81.904762,,56.190476,16.190476,28.571429,16.190476,39.047619,49.52381,47.619048,NEUTRAL_SHADOW
236,CRH,28.223045,2026-05-20,101.44999694824219,-0.067126,-0.126109,-0.172917,-0.127462,1.195328,66.7815,33.333333,46.3552,8.20973,28.223045,23.3207,33.333333,,,V18_35D_RECOMPUTE
237,KWEB,27.836413,2026-05-20,28.1200008392334,-0.080745,-0.037975,-0.128062,-0.254902,1.266734,70.18625,33.333333,51.1156,25.315963,27.836413,20.567867,33.333333,,,V18_35D_RECOMPUTE
238,CRM,27.62,2026-05-18,179.479996,0.011212,-0.036453,-0.028252,-0.206467,0.957129,24.761905,,48.571429,77.142857,27.619048,8.571429,17.142857,32.380952,9.52381,VOLUME_UP_CONFIRM
239,JBS,27.496412,2026-05-22,13.210000038146973,-0.020030,-0.205175,-0.205652,-0.100749,1.311942,55.0075,33.333333,54.129467,0.0,27.496412,23.119967,33.333333,,,V18_35D_RECOMPUTE
240,VEEV,27.369914,2026-05-21,158.27000427246094,0.012928,0.013577,-0.103083,-0.342378,0.508689,46.768,33.333333,0.579267,34.484412,27.369914,18.484633,33.333333,,,STAGED_R25B_RECOMPUTE
241,FLS,27.206292,2026-05-20,68.27999877929688,0.027385,-0.174665,-0.245692,-0.028734,0.741159,43.15375,33.333333,16.077267,11.757577,27.206292,24.1858,33.333333,,,V18_35D_RECOMPUTE
242,NTRA,26.92,2026-05-20,204.919998,0.04915,-0.013765,-0.022002,-0.133494,1.018595,21.153846,,59.615385,86.538462,26.923077,32.692308,36.27451,80.769231,38.461538,VOLUME_UP_CONFIRM
243,COGT,26.805757,2026-05-21,32.58000183105469,-0.04709,-0.098506,-0.184889,-0.193365,1.309424,61.7725,33.333333,53.9616,11.835647,26.805757,20.724867,33.333333,,,STAGED_R25B_RECOMPUTE
244,DAKT,26.705345,2026-05-20,19.559999465942383,-0.022489,0.015049,-0.284565,0.026772,1.134325,55.62225,33.333333,42.288333,36.178409,26.705345,24.740233,33.333333,,,V18_35D_RECOMPUTE
245,AVGO,26.67,2026-05-18,420.709991,-0.018019,0.052749,0.267376,0.24162,0.936056,36.190476,24.675325,42.857143,63.809524,26.666667,35.238095,43.809524,20.0,48.571429,NEUTRAL_SHADOW
246,WDAY,26.603923,2026-05-21,121.8499984741211,0.026105,0.062614,-0.084867,-0.434151,1.228737,43.47375,33.333333,48.582467,46.156023,26.603923,16.032733,33.333333,,,STAGED_R25B_RECOMPUTE
247,SHOP,26.308441,2026-05-21,104.36000061035156,0.071238,-0.159945,-0.132574,-0.345048,0.719563,32.1905,33.333333,14.637533,14.151583,26.308441,17.4126,33.333333,,,STAGED_R25B_RECOMPUTE
248,GRAB,25.785924,2026-05-20,3.509999990463257,-0.033058,-0.135468,-0.154217,-0.330153,0.895755,58.2645,33.333333,26.383667,13.108977,25.785924,17.187667,33.333333,,,V18_35D_RECOMPUTE
249,PCOR,25.730134,2026-05-21,45.7401008605957,-0.017398,-0.143444,-0.13371,-0.380467,0.66882,54.3495,33.333333,11.254667,17.343631,25.730134,16.1941,33.333333,,,STAGED_R25B_RECOMPUTE
250,SPY,25.71,2026-05-18,738.650024,-0.000879,0.042231,0.074318,0.127196,1.019506,27.619048,11.688312,60.0,73.333333,25.714286,20.952381,34.285714,0.952381,19.047619,NEUTRAL_SHADOW
251,KVYO,25.684303,2026-05-20,15.109999656677246,0.061095,-0.261847,-0.095751,-0.469825,0.868931,34.72625,33.333333,24.5954,0.0,25.684303,14.4808,33.333333,,,V18_35D_RECOMPUTE
252,SE,25.278848,2026-05-21,87.62000274658203,-0.008038,0.05123,-0.16129,-0.347386,0.717148,52.0095,33.333333,14.476533,39.456582,25.278848,16.377467,33.333333,,,STAGED_R25B_RECOMPUTE
253,GEHC,25.010002,2026-05-20,64.26000213623047,0.038294,-0.099748,-0.235455,-0.196348,0.819349,40.4265,33.333333,21.289933,19.711929,25.010002,18.9399,33.333333,,,V18_35D_RECOMPUTE
254,CMG,25.0,2026-05-20,32.959999,0.026471,-0.061236,-0.096739,-0.013174,0.76647,28.846154,,9.615385,67.307692,25.0,36.538462,36.27451,26.923077,23.076923,NEUTRAL_SHADOW
255,HUBS,24.914915,2026-05-20,203.38999938964844,0.136257,-0.126144,-0.125580,-0.452532,1.069361,15.93575,33.333333,37.9574,10.851088,24.914915,14.062933,33.333333,,,V18_35D_RECOMPUTE
256,CHYM,24.839899,2026-05-22,17.799999237060547,0.006218,-0.210293,-0.257405,-0.157596,0.728845,48.4455,33.333333,15.256333,7.788166,24.839899,19.499967,33.333333,,,V18_35D_RECOMPUTE
257,NVDA,24.76,2026-05-18,222.320007,0.013124,0.100267,0.171278,0.242981,1.053489,22.857143,23.376623,71.428571,78.095238,24.761905,30.47619,17.142857,25.714286,36.190476,VOLUME_UP_CONFIRM
258,MNTN,24.321461,2026-05-22,8.380000114440918,0.077121,-0.161161,-0.171937,-0.386081,0.851603,30.71975,33.333333,23.4402,10.459135,24.321461,14.732733,33.333333,,,V18_35D_RECOMPUTE
259,CPNG,23.963145,2026-05-20,15.619999885559082,-0.021303,-0.241748,-0.159763,-0.437320,0.975796,55.32575,33.333333,31.719733,0.0,23.963145,13.430567,33.333333,,,V18_35D_RECOMPUTE
260,RH,23.946703,2026-05-21,132.7100067138672,0.037851,-0.03896,-0.278789,-0.167649,1.141668,40.53725,33.333333,42.777867,25.920102,23.946703,18.452067,33.333333,,,STAGED_R25B_RECOMPUTE
261,PLTR,23.81,2026-05-18,135.139999,-0.012784,-0.073686,-0.000739,-0.127285,0.882689,33.333333,,34.285714,69.52381,23.809524,9.52381,17.142857,30.47619,11.428571,NEUTRAL_SHADOW
262,CAI,23.56078,2026-05-22,15.550000190734863,0.068729,-0.230198,-0.191788,-0.390913,0.936105,32.81775,33.333333,29.073667,0.0,23.56078,13.909967,33.333333,,,V18_35D_RECOMPUTE
263,RKT,23.369415,2026-05-21,13.385000228881836,-0.062675,-0.124018,-0.22764,-0.321935,1.023194,65.66875,33.333333,34.8796,12.184254,23.369415,15.014167,33.333333,,,STAGED_R25B_RECOMPUTE
264,TTD,23.290208,2026-05-21,20.950000762939453,0.026458,-0.073828,-0.167329,-0.464331,0.862178,43.3855,33.333333,24.1452,22.72452,23.290208,12.278,33.333333,,,STAGED_R25B_RECOMPUTE
265,AEVA,23.08,2026-05-20,21.110001,0.041955,0.293505,0.616386,1.022031,1.022443,23.076923,25.0,61.538462,78.846154,23.076923,96.153846,36.27451,100.0,96.153846,VOLUME_UP_CONFIRM
266,CSCO,22.86,2026-05-18,118.879997,0.204214,0.355376,0.509144,0.579024,1.683251,0.952381,4.545455,98.095238,100.0,22.857143,64.761905,17.142857,38.095238,81.904762,VOLUME_UP_CONFIRM
267,GEMI,22.591753,2026-05-22,5.159999847412109,-0.075269,0.175399,-0.158238,-0.530909,0.872395,68.81725,33.333333,24.826333,58.836202,22.591753,10.361767,33.333333,,,V18_35D_RECOMPUTE
268,ZG,22.514567,2026-05-21,37.25,-0.016112,-0.162921,-0.180057,-0.486349,1.108273,54.028,33.333333,40.551533,3.239842,22.514567,11.1198,33.333333,,,STAGED_R25B_RECOMPUTE
269,FLUT,22.118006,2026-05-20,96.75,0.018314,-0.092487,-0.182786,-0.506201,0.777717,45.4215,33.333333,18.514467,21.345215,22.118006,10.3671,33.333333,,,V18_35D_RECOMPUTE
270,Z,21.903921,2026-05-21,36.75,-0.016591,-0.174157,-0.188921,-0.506314,1.220886,54.14775,33.333333,48.059067,0.0,21.903921,10.158833,33.333333,,,STAGED_R25B_RECOMPUTE
271,META,21.9,2026-05-18,611.210022,0.020623,-0.088984,-0.066996,0.03026,0.796013,19.047619,,17.142857,80.952381,21.904762,12.380952,17.142857,13.333333,7.619048,VOLUME_UP_CONFIRM
272,TIGR,21.188898,2026-05-21,5.764999866485596,-0.11034,-0.126515,-0.288272,-0.327305,1.276576,77.585,33.333333,51.771733,6.415665,21.188898,12.8141,33.333333,,,STAGED_R25B_RECOMPUTE
273,ABR,21.15,2026-05-20,5.78,-0.017007,-0.290797,-0.207133,-0.351291,1.003088,63.461538,,57.692308,40.384615,21.153846,7.692308,,90.384615,11.538462,NEUTRAL_SHADOW
274,ORCL,20.95,2026-05-18,186.610001,-0.037299,0.05085,0.264599,-0.055359,0.739157,43.809524,,8.571429,60.0,20.952381,21.904762,44.761905,39.047619,46.666667,NEUTRAL_SHADOW
275,D,20.0,2026-05-18,67.559998,0.079923,0.085824,0.035173,0.123325,1.784145,7.619048,4.545455,100.0,96.190476,20.0,19.047619,17.142857,14.285714,31.428571,VOLUME_UP_CONFIRM
276,INSM,19.978097,2026-05-21,109.52999877929688,-0.052673,-0.238476,-0.26297,-0.464427,0.885793,63.16825,33.333333,25.719533,0.0,19.978097,9.086767,33.333333,,,STAGED_R25B_RECOMPUTE
277,APP,19.23,2026-05-20,482.279999,0.063392,-0.002956,0.226489,-0.132637,0.941697,11.538462,,40.384615,90.384615,19.230769,61.538462,36.27451,76.923077,78.846154,VOLUME_UP_CONFIRM
278,OPCH,19.103666,2026-05-21,21.559999465942383,0.080702,-0.244569,-0.358333,-0.304965,0.730765,29.8245,33.333333,15.384333,3.546256,19.103666,11.2234,33.333333,,,STAGED_R25B_RECOMPUTE
279,AMZN,19.05,2026-05-18,264.859985,-0.015354,0.066779,0.260578,0.200145,0.800901,35.238095,20.779221,18.095238,66.666667,19.047619,33.333333,40.952381,2.857143,44.761905,NEUTRAL_SHADOW
280,STG,18.943015,2026-05-21,3.1600000858306885,0.003175,-0.107345,-0.305495,-0.435714,2.044267,49.20625,33.333333,100.0,0.0,18.943015,8.626367,33.333333,,,STAGED_R25B_RECOMPUTE
281,GT,18.374445,2026-05-20,5.579999923706055,-0.039587,-0.212976,-0.365188,-0.337292,0.919674,59.89675,33.333333,27.978267,0.688585,18.374445,9.917333,33.333333,,,V18_35D_RECOMPUTE
282,NTAP,18.1,2026-05-18,120.599998,0.024378,0.129319,0.182843,0.135221,1.278467,16.190476,4.545455,89.52381,87.619048,18.095238,27.619048,17.142857,10.47619,42.857143,VOLUME_UP_CONFIRM
283,PONY,17.989521,2026-05-22,8.920000076293945,0.075995,-0.165575,-0.371831,-0.347476,1.127738,31.00125,33.333333,41.8492,2.212463,17.989521,9.356433,33.333333,,,V18_35D_RECOMPUTE
284,CSGP,17.747014,2026-05-20,34.0099983215332,0.063810,-0.122775,-0.308037,-0.508526,1.510529,34.0475,33.333333,67.3686,2.424134,17.747014,6.114567,33.333333,,,V18_35D_RECOMPUTE
285,RBLX,17.579346,2026-05-21,46.47999954223633,0.063129,-0.161767,-0.317174,-0.49876,0.779116,34.21775,33.333333,18.607733,12.327457,17.579346,6.135533,33.333333,,,STAGED_R25B_RECOMPUTE
286,CLSK,17.31,2026-05-20,15.4,0.157895,0.261261,0.487923,0.302876,1.180206,1.923077,12.5,88.461538,100.0,17.307692,86.538462,36.27451,94.230769,94.230769,VOLUME_UP_CONFIRM
287,PANW,17.14,2026-05-18,247.550003,0.158616,0.459955,0.664761,0.353472,1.289977,2.857143,4.545455,91.428571,98.095238,17.142857,58.095238,17.142857,20.952381,89.52381,VOLUME_UP_CONFIRM
288,WVE,16.360556,2026-05-21,6.420000076293945,-0.069565,-0.121751,-0.558459,-0.162973,1.176804,67.39125,33.333333,45.120267,9.453823,16.360556,9.2856,33.333333,,,STAGED_R25B_RECOMPUTE
289,MDB,16.19,2026-05-18,330.0,0.119973,0.249479,-0.042257,0.027461,1.188228,5.714286,,83.809524,95.238095,16.190476,14.285714,17.142857,48.571429,69.52381,VOLUME_UP_CONFIRM
290,WHR,15.804406,2026-05-21,43.209999084472656,0.015989,-0.202768,-0.389344,-0.451232,0.918027,46.00275,33.333333,27.868467,2.308917,15.804406,5.314133,33.333333,,,STAGED_R25B_RECOMPUTE
291,NUVB,15.38,2026-05-20,4.51,-0.056485,-0.119141,-0.200355,-0.427665,1.040438,80.769231,,69.230769,19.230769,15.384615,5.769231,36.27451,84.615385,13.461538,NEUTRAL_SHADOW
292,IRDM,15.24,2026-05-18,43.400002,0.005794,0.03977,0.905037,1.742428,0.881308,26.666667,9.090909,31.428571,74.285714,15.238095,91.428571,17.142857,47.619048,88.571429,MOMENTUM_STRONG_NOT_PULLBACK
293,PSIX,14.793986,2026-05-21,38.619998931884766,-0.064891,-0.506328,-0.595644,-0.265919,0.7193,66.22275,33.333333,14.62,0.0,14.793986,4.614567,33.333333,,,STAGED_R25B_RECOMPUTE
294,CARR,14.29,2026-05-18,64.510002,-0.020795,0.050118,0.009351,0.240555,0.676308,38.095238,27.272727,2.857143,65.714286,14.285714,25.714286,40.0,21.904762,21.904762,NEUTRAL_SHADOW
295,OLMA,13.891487,2026-05-21,13.944999694824219,0.009045,-0.091531,-0.421369,-0.50409,0.989121,47.73875,33.333333,32.608067,18.244128,13.891487,2.4847,33.333333,,,STAGED_R25B_RECOMPUTE
296,LSCC,13.46,2026-05-20,138.740005,0.104178,0.200277,0.410533,1.041195,0.976893,5.769231,12.5,50.0,96.153846,13.461538,94.230769,36.27451,78.846154,92.307692,VOLUME_UP_CONFIRM
297,NOW,13.33,2026-05-18,103.419998,0.130397,0.037104,-0.008152,-0.364297,1.037699,4.761905,,64.761905,94.285714,13.333333,2.857143,17.142857,75.238095,18.095238,VOLUME_UP_CONFIRM
298,LCID,12.718605,2026-05-20,5.679999828338623,-0.111111,-0.178003,-0.427419,-0.567403,0.73741,77.77775,33.333333,15.827333,11.456468,12.718605,0.1726,33.333333,,,V18_35D_RECOMPUTE
299,ALAB,12.38,2026-05-18,215.580002,0.039691,0.22628,0.6624,0.52031,0.941363,11.428571,28.571429,43.809524,88.571429,12.380952,68.571429,17.142857,77.142857,80.0,VOLUME_UP_CONFIRM
300,WING,12.170311,2026-05-21,132.64999389648438,0.115081,-0.289654,-0.478167,-0.487996,0.927769,21.22975,33.333333,28.517933,0.0,12.170311,1.1279,33.333333,,,STAGED_R25B_RECOMPUTE
301,BSX,11.54,2026-05-20,56.669998,0.068036,-0.126407,-0.245908,-0.440904,0.897032,9.615385,,28.846154,92.307692,11.538462,3.846154,36.27451,44.230769,3.846154,VOLUME_UP_CONFIRM
302,SNOW,11.43,2026-05-18,164.240005,0.084092,0.091731,-0.047884,-0.29821,1.018951,6.666667,,59.047619,91.428571,11.428571,3.809524,17.142857,46.666667,34.285714,VOLUME_UP_CONFIRM
303,CRWD,10.48,2026-05-18,618.830017,0.141205,0.428674,0.59246,0.261194,1.213103,3.809524,4.545455,86.666667,97.142857,10.47619,48.571429,17.142857,19.047619,86.666667,VOLUME_UP_CONFIRM
304,MELI,9.62,2026-05-20,1651.199951,0.057106,-0.112726,-0.141145,-0.196496,0.87392,15.384615,,25.0,84.615385,9.615385,17.307692,36.27451,69.230769,19.230769,VOLUME_UP_CONFIRM
305,NXPI,9.52,2026-05-18,291.679993,-0.046766,0.317792,0.262297,0.539081,0.782044,46.666667,36.363636,16.190476,56.190476,9.52381,45.714286,53.333333,82.857143,79.047619,NEUTRAL_SHADOW
306,ZS,8.57,2026-05-18,174.690002,0.17344,0.29592,0.093521,-0.364787,1.456876,1.904762,,95.238095,99.047619,8.571429,5.714286,17.142857,54.285714,77.142857,VOLUME_UP_CONFIRM
307,NAMS,7.69,2026-05-20,35.75,-0.05298,0.119286,-0.00722,-0.115974,0.958451,78.846154,,42.307692,21.153846,7.692308,34.615385,36.27451,92.307692,80.769231,NEUTRAL_SHADOW
308,NET,7.62,2026-05-18,201.75,0.042528,-0.014941,0.13893,0.082466,0.879721,10.47619,,29.52381,89.52381,7.619048,22.857143,17.142857,85.714286,24.761905,VOLUME_UP_CONFIRM
309,ARM,6.67,2026-05-18,215.119995,0.011615,0.228555,0.713012,0.635023,0.748832,23.809524,35.064935,12.380952,76.190476,6.666667,73.333333,17.142857,91.428571,82.857143,VOLUME_UP_CONFIRM
310,CLF,5.77,2026-05-20,10.34,-0.059145,0.088421,-0.023607,-0.162753,0.786071,84.615385,,13.461538,23.076923,5.769231,30.769231,36.27451,82.692308,71.153846,NEUTRAL_SHADOW
311,AAPL,5.71,2026-05-18,297.839996,0.01763,0.091794,0.126746,0.099095,0.923382,20.952381,10.38961,40.0,80.0,5.714286,23.809524,17.142857,4.761905,35.238095,VOLUME_UP_CONFIRM
312,SMCI,4.76,2026-05-18,30.85,-0.079654,0.070809,-0.048427,-0.041628,0.756711,64.761905,,14.285714,42.857143,4.761905,10.47619,17.142857,90.47619,26.666667,NEUTRAL_SHADOW
313,AXON,3.85,2026-05-20,398.440002,0.057375,-0.011683,-0.099591,-0.246649,0.800027,13.461538,,19.230769,80.769231,3.846154,15.384615,36.27451,63.461538,36.538462,VOLUME_UP_CONFIRM
314,GOOGL,3.81,2026-05-18,396.940002,0.021356,0.176397,0.261094,0.326434,0.866916,18.095238,12.987013,24.761905,81.904762,3.809524,39.047619,17.142857,17.142857,57.142857,VOLUME_UP_CONFIRM
315,TXN,2.86,2026-05-18,300.600006,0.009538,0.2928,0.374994,0.907776,0.727781,25.714286,14.285714,6.666667,75.238095,2.857143,71.428571,17.142857,70.47619,76.190476,VOLUME_UP_CONFIRM
316,ADMA,1.92,2026-05-20,8.56,0.007059,-0.218265,-0.448454,-0.554399,0.507878,46.153846,,1.923077,48.076923,1.923077,1.923077,36.27451,88.461538,1.923077,NEUTRAL_SHADOW
317,CORZ,1.9,2026-05-18,23.57,0.027015,0.18621,0.362428,0.600136,0.748345,14.285714,22.077922,10.47619,83.809524,1.904762,51.428571,17.142857,62.857143,59.047619,VOLUME_UP_CONFIRM
318,DDOG,0.95,2026-05-18,208.820007,0.032127,0.609527,0.805464,0.325421,0.74858,13.333333,4.545455,11.428571,84.761905,0.952381,66.666667,17.142857,96.190476,97.142857,VOLUME_UP_CONFIRM
