ticker,current_factor_scope_class,current_score_scope,current_score_ready,current_mapping_status,current_local_price_status,required_history_days_for_full_score,minimum_history_days_for_light_score,required_start_date,required_end_date,backfill_required_for_20d_return,backfill_required_for_60d_return,backfill_required_for_200dma,backfill_required_for_52w_high,backfill_required_for_volume_surge,backfill_requirement_status,notes
CDNS,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CDTX,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CFLT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CHPT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CHRW,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CHYM,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CLF,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CLH,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CLSK,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CMG,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CNM,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
COF,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
COG,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
COGT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CPAY,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CPNG,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CRCL,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CRH,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CRS,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CSGP,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
CVNA,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DAKT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DAL,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DASH,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DB,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DBVT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DIS,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DOCU,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
DUOL,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
EEM,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
ENPH,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
EQIX,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
EQT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
ET,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
EWY,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
EWZ,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
FCNCA,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
FIGR,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
FLS,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
FLUT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
FWONK,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GEHC,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GEMI,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GOOG,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GRAB,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GS,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GSG,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
GT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
HIVE,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
HLT,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
HOOD,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
HTZ,NO_LOCAL_PRICE_DATA,NOT_SCORE_READY,FALSE,NO_CANDIDATE_SOURCE_FOUND,NO_LOCAL_PRICE_DATA,252,60,2020-05-21,2026-05-20,TRUE,TRUE,TRUE,TRUE,TRUE,NEED_FULL_HISTORY_BACKFILL,Advisory requirement only; no history fetched or written.
