"display_group","ticker","candidate_tier","full_buy_decision","latest_price_date","latest_close","latest_volume","semantic_layer","is_current_main_compute","is_current_second_stage","decision_reason_cn"
"ACTIONABLE_BUY_CANDIDATE","CAMT","A_SECOND_STAGE_TOP10","BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION","2026-05-29","171.66000366210938","302900.0","SECOND_STAGE_CANDIDATE","True","True","进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买"
"ACTIONABLE_BUY_CANDIDATE","CARR","A_SECOND_STAGE_TOP10","BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION","2026-05-29","63.869998931884766","10392700.0","SECOND_STAGE_CANDIDATE","True","True","进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买"
"ACTIONABLE_BUY_CANDIDATE","CEG","A_SECOND_STAGE_TOP10","BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION","2026-05-29","287.75","2491200.0","SECOND_STAGE_CANDIDATE","True","True","进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买"
"MAIN_COMPUTE_WATCH","CIEN","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","580.22998046875","3862900.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CIFR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","23.649999618530277","17080500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CLS","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","385.3900146484375","3148300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","COHR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","361.4700012207031","11073100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","COHU","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","52.75","2088300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CORZ","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","26.850000381469727","15295100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CRDO","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","236.02999877929688","7569000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CRM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","191.1000061035156","33957300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CRWD","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","731.0","4814200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CRWV","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","109.52999877929688","28054800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","CSCO","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","120.41999816894533","42166300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","D","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","66.94000244140625","15741500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","DDOG","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","247.3500061035156","9416200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","DELL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","420.9100036621094","41733800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ECL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","256.0","2939800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ENTG","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","138.7899932861328","2732700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ETN","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","400.6000061035156","3321300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ETR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","109.0500030517578","4983900.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","FIX","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","1828.2099609375","875300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","FLEX","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","150.77999877929688","11420200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","FLR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","45.7599983215332","2827000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","FN","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","654.1599731445312","3473200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","FORM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","124.58999633789062","1583000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","GEV","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","968.3200073242188","5276800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","GLW","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","181.16000366210935","16931900.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","GNRC","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","277.9100036621094","810300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","GOOGL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","380.3399963378906","44355000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","HPE","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","43.040000915527344","85797800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","HUBB","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","473.6099853515625","774052.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","ICHR","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","71.5199966430664","1208700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","IGV","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","101.66000366210938","37660400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","INTC","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","114.68000030517578","191152000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","IRDM","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","51.77999877929688","2716800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","IREN","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","63.540000915527344","50220100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","IYW","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","252.9199981689453","873200.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","JBL","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","364.55999755859375","1968100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","KEYS","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","338.3299865722656","3022000.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","KLAC","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","1921.7099609375","1145700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","KLIC","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","101.88999938964844","1275300.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","LITE","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","854.9600219726562","6350800.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","LRCX","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","318.17999267578125","10858600.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MCHP","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","94.6500015258789","11366400.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MDB","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","335.54998779296875","10594700.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","META","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","632.510009765625","19773100.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
"MAIN_COMPUTE_WATCH","MKSI","B_MAIN_COMPUTE_NOT_TOP10","WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE","2026-05-29","324.260009765625","1204500.0","MAIN_COMPUTE_UNIVERSE","True","False","进入 main compute，但未进入 second stage；观察，不是今日买入候选"
