ticker,run_time,semantic_layer,in_raw_universe,in_classified_universe,in_main_compute_universe,in_second_stage_candidate,raw_price_ok,price_status,latest_price_date,latest_close,special_tag,inferred_exclusion_reason,raw105_refresh_status,raw105_latest_price_date,raw105_latest_close,raw105_latest_volume,raw105_freshness_status,freshness_acceptance_status,freshness_max_latest_price_date,is_current_main_compute,is_current_second_stage,is_top_candidate_file,is_watchlist_file,candidate_tier,full_buy_decision,decision_reason_cn,tier_order
ANET,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,141.97000122070312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,159.47000122070312,15385900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
APH,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,125.0,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,148.75999450683594,13697400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
ARM,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,209.16000366210932,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,353.2900085449219,10413200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
ASML,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1501.81005859375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,1612.760009765625,1069400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
AVGO,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,425.1900024414063,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,446.7699890136719,41718900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
BE,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,275.95001220703125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,285.0,16881100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
BTDR,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,13.350000381469728,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,17.489999771118164,11410900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
CAMT,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,168.35000610351562,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,171.66000366210938,302900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
CARR,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,64.66999816894531,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,63.869998931884766,10392700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
CEG,2026-05-30 22:36:07,SECOND_STAGE_CANDIDATE,True,True,True,True,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,267.20001220703125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,287.75,2491200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,True,True,False,A_SECOND_STAGE_TOP10,BUY_CANDIDATE_REQUIRES_MANUAL_CONFIRMATION,进入 second stage，且门控未锁；需要人工复核触发价、仓位、事件风险后才可买,1
CIEN,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,554.4600219726562,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,580.22998046875,3862900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CIFR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,20.32999992370605,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,23.649999618530277,17080500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CLS,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,358.54998779296875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,385.3900146484375,3148300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
COHR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,382.4500122070313,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,361.4700012207031,11073100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
COHU,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,47.13999938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,52.75,2088300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CORZ,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,24.209999084472656,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,26.850000381469727,15295100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CRDO,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,172.1699981689453,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,236.02999877929688,7569000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CRM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,173.50999450683594,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,191.1000061035156,33957300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CRWD,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,594.0800170898438,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,731.0,4814200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CRWV,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,107.3000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,109.52999877929688,28054800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
CSCO,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,118.20999908447266,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,120.41999816894533,42166300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
D,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,61.72999954223633,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,66.94000244140625,15741500.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
DDOG,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,207.97999572753903,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,247.3500061035156,9416200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
DELL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,241.9900054931641,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,420.9100036621094,41733800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ECL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,247.6199951171875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,256.0,2939800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ENTG,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,133.07000732421875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,138.7899932861328,2732700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ETN,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,399.4400024414063,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,400.6000061035156,3321300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ETR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,109.02999877929688,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,109.0500030517578,4983900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
FIX,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1992.739990234375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,1828.2099609375,875300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
FLEX,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,137.86000061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,150.77999877929688,11420200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
FLR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,44.36000061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,45.7599983215332,2827000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
FN,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,722.0399780273438,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,654.1599731445312,3473200.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
FORM,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,126.2699966430664,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,124.58999633789062,1583000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
GEV,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1049.22998046875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,968.3200073242188,5276800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
GLW,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,191.8099975585937,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,181.16000366210935,16931900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
GNRC,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,263.67999267578125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,277.9100036621094,810300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
GOOGL,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,396.7799987792969,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,380.3399963378906,44355000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
HPE,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,33.099998474121094,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,43.040000915527344,85797800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
HUBB,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,479.9700012207031,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,473.6099853515625,774052.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ICHR,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,73.2699966430664,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,71.5199966430664,1208700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
IGV,2026-05-30 22:36:07,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,91.77999877929688,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-29,101.66000366210938,37660400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-29,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
