signal_date,strategy_id,strategy_name,strategy_family,strategy_status,ticker,rank,composite_candidate_score,factor_score,technical_score,latest_price_date,source_authoritative_ok,current_top20_rank_match_ok,simulation_action_from_v18_50A,real_position_action_from_v18_50A,event_risk_level_if_available,options_risk_level_if_available,entry_candidate_flag,entry_block_reason,research_only,trading_allowed,notes
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,POWL,11,49.46505,86.162626,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,UNKNOWN_REVIEW,MEDIUM,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,ACLS,12,48.727715,84.319288,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,AMKR,13,48.306825,75.767063,60.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,UNKNOWN_REVIEW,MEDIUM,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,MTZ,14,48.293852,68.23463,70.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,VECO,15,46.907178,79.767944,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,PUMP,16,46.334602,63.336506,70.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,ICHR,17,46.293189,78.232973,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,UNKNOWN_REVIEW,HIGH,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,VRT,18,46.267654,70.669134,60.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,UNKNOWN_REVIEW,MEDIUM,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,COHR,19,46.189931,77.974827,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
2026-05-29,BASELINE_TOP20,Baseline current Top20 research cohort,BASELINE,RESEARCH_ONLY,TTMI,20,45.941409,77.353523,50.0,2026-05-29,TRUE,TRUE,PAPER_SKIP_POLICY_LIMIT,REAL_POSITION_DATA_MISSING,,,TRUE,NONE,TRUE,FALSE,Research baseline only; not a buy signal and does not override V18.50A actions.
