Date,Adj Close
2020-01-02,57.82877731323242
2020-01-03,57.25151062011719
2020-01-06,57.60469436645508
2020-01-07,57.626609802246094
2020-01-08,58.20143508911133
2020-01-09,58.86395263671875
2020-01-10,58.76652526855469
2020-01-13,59.563011169433594
2020-01-14,59.21226119995117
2020-01-15,59.21957015991211
2020-01-16,59.960025787353516
2020-01-17,60.34000015258789
2020-01-21,60.29859161376953
2020-01-22,60.50562286376953
2020-01-23,60.77599334716797
2020-01-24,60.444740295410156
2020-01-27,59.01253890991211
2020-01-28,60.09398651123047
2020-01-29,60.276668548583984
2020-01-30,60.52268600463867
2020-01-31,58.99547576904297
2020-02-03,59.85285568237305
2020-02-04,61.229042053222656
2020-02-05,61.49939727783203
2020-02-06,62.16679382324219
2020-02-07,61.69912338256836
2020-02-10,62.54432678222656
2020-02-11,62.383575439453125
2020-02-12,63.06068801879883
2020-02-13,62.85853576660156
2020-02-14,63.06800842285156
2020-02-18,62.90724563598633
2020-02-19,63.542964935302734
2020-02-20,62.87558364868164
2020-02-21,61.387367248535156
2020-02-24,58.79331588745117
2020-02-25,57.210105895996094
2020-02-26,57.502403259277344
2020-02-27,54.374935150146484
2020-02-28,55.103214263916016
2020-03-02,57.70455551147461
2020-03-03,55.626888275146484
2020-03-04,57.85069274902344
2020-03-05,56.028785705566406
2020-03-06,54.72566604614258
2020-03-09,50.62636184692383
2020-03-10,53.72704315185547
2020-03-11,51.108646392822266
2020-03-12,46.0399055480957
2020-03-13,51.24016571044922
2020-03-16,44.25940704345703
2020-03-17,47.28456497192383
2020-03-18,45.70133972167969
2020-03-19,46.14707946777344
2020-03-20,44.310543060302734
2020-03-23,44.18389892578125
2020-03-24,48.251548767089844
2020-03-25,47.783390045166016
2020-03-26,50.75609588623047
2020-03-27,48.658565521240234
2020-03-30,50.668094635009766
2020-03-31,49.96647262573242
2020-04-01,47.65138626098633
2020-04-02,48.48989486694336
2020-04-03,47.7369384765625
2020-04-06,51.5848388671875
2020-04-07,51.3036994934082
2020-04-08,52.74115753173828
2020-04-09,52.7851676940918
2020-04-13,53.08831024169922
2020-04-14,55.298282623291016
2020-04-15,54.486656188964844
2020-04-16,55.18582534790039
2020-04-17,55.82633972167969
2020-04-20,55.07581329345703
2020-04-21,52.66538619995117
2020-04-22,54.799583435058594
2020-04-23,54.481773376464844
2020-04-24,55.5329704284668
2020-04-27,55.92655563354492
2020-04-28,55.02447509765625
2020-04-29,57.29069900512695
2020-04-30,57.27356719970703
2020-05-01,55.62831115722656
2020-05-04,56.41549301147461
2020-05-05,57.25646209716797
2020-05-06,57.706275939941406
2020-05-07,58.53011703491211
2020-05-08,59.4590950012207
2020-05-11,60.036041259765625
2020-05-12,58.759925842285156
2020-05-13,57.6378173828125
2020-05-14,58.38833999633789
2020-05-15,58.62057876586914
2020-05-18,59.79157257080078
2020-05-19,59.73045349121094
2020-05-20,61.18992614746094
2020-05-21,60.539642333984375
2020-05-22,60.874549865722656
2020-05-26,60.71565246582031
2020-05-27,60.999237060546875
2020-05-28,60.767005920410156
2020-05-29,61.588401794433594
2020-06-01,61.8573112487793
2020-06-02,62.34135818481445
2020-06-03,62.7618408203125
2020-06-04,62.28758239746094
2020-06-05,63.59300994873047
2020-06-08,64.14306640625
2020-06-09,64.47555541992188
2020-06-10,65.45340728759766
2020-06-11,61.759525299072266
2020-06-12,62.4782600402832
2020-06-15,63.32631301879883
2020-06-16,64.58750915527344
2020-06-17,64.65118408203125
2020-06-18,64.94261169433594
2020-06-19,64.70751190185547
2020-06-22,65.81194305419922
2020-06-23,66.24540710449219
2020-06-24,64.84951782226562
2020-06-25,65.54012298583984
2020-06-26,64.0462875366211
2020-06-29,64.76136779785156
2020-06-30,66.07154846191406
2020-07-01,66.32621765136719
2020-07-02,66.63968658447266
2020-07-06,67.96208190917969
2020-07-07,67.39884948730469
2020-07-08,68.58901977539062
2020-07-09,69.08613586425781
2020-07-10,69.11064147949219
2020-07-13,67.46251678466797
2020-07-14,68.10903930664062
2020-07-15,68.26329803466797
2020-07-16,67.61924743652344
2020-07-17,67.85680389404297
2020-07-20,69.77184295654297
2020-07-21,68.99798583984375
2020-07-22,69.42898559570312
2020-07-23,67.50415802001953
2020-07-24,66.66417694091797
2020-07-27,67.75885772705078
2020-07-28,66.89684295654297
2020-07-29,67.91313171386719
2020-07-30,68.43962097167969
2020-07-31,70.02896881103516
2020-08-03,71.58158111572266
2020-08-04,71.7677001953125
2020-08-05,71.86076354980469
2020-08-06,72.93338012695312
2020-08-07,71.86811828613281
2020-08-10,71.66484069824219
2020-08-11,70.23712158203125
2020-08-12,71.81912994384766
2020-08-13,72.01502990722656
2020-08-14,71.91464233398438
2020-08-17,72.36766052246094
2020-08-18,72.7962417602539
2020-08-19,72.6713638305664
2020-08-20,73.73907470703125
2020-08-21,74.50067901611328
2020-08-24,75.01985168457031
2020-08-25,75.57817840576172
2020-08-26,77.55937957763672
2020-08-27,77.23123168945312
2020-08-28,77.85568237304688
2020-08-31,78.16425323486328
2020-09-01,79.9323501586914
2020-09-02,80.78702545166016
2020-09-03,75.98473358154297
2020-09-04,74.69902801513672
2020-09-08,71.25341796875
2020-09-09,73.37174224853516
2020-09-10,71.98076629638672
2020-09-11,71.42241668701172
2020-09-14,72.56114959716797
2020-09-15,73.51866912841797
2020-09-16,72.2574691772461
2020-09-17,71.39300537109375
2020-09-18,70.19062042236328
2020-09-21,70.98894500732422
2020-09-22,72.1595230102539
2020-09-23,70.03526306152344
2020-09-24,70.34425354003906
2020-09-25,72.17374420166016
2020-09-28,73.46370697021484
2020-09-29,73.27977752685547
2020-09-30,73.83401489257812
2020-10-01,74.83214569091797
2020-10-02,72.99530029296875
2020-10-05,74.61388397216797
2020-10-06,73.61821746826172
2020-10-07,74.93513488769531
2020-10-08,75.37411499023438
2020-10-09,76.48995208740234
2020-10-12,78.68238830566406
2020-10-13,78.5401382446289
2020-10-14,78.10118103027344
2020-10-15,77.74313354492188
2020-10-16,77.46112060546875
2020-10-19,76.31827545166016
2020-10-20,76.51447296142578
2020-10-21,76.31584930419922
2020-10-22,76.13191223144531
2020-10-23,76.31338500976562
2020-10-26,74.74384307861328
2020-10-27,75.28826904296875
2020-10-28,72.20318603515625
2020-10-29,73.43181610107422
2020-10-30,71.79117584228516
2020-11-02,71.75685119628906
2020-11-03,72.99039459228516
2020-11-04,76.35015869140625
2020-11-05,78.70443725585938
2020-11-06,79.09929656982422
2020-11-09,77.35809326171875
2020-11-10,75.59484100341797
2020-11-11,77.49789428710938
2020-11-12,77.13004302978516
2020-11-13,77.64012145996094
2020-11-16,78.30960845947266
2020-11-17,78.0472183227539
2020-11-18,77.18643951416016
2020-11-19,78.12323760986328
2020-11-20,77.48562622070312
2020-11-23,77.29925537109375
2020-11-24,78.14531707763672
2020-11-25,78.50334167480469
2020-11-27,79.21943664550781
2020-11-30,79.7393569946289
2020-12-01,80.56092071533203
2020-12-02,80.61731719970703
2020-12-03,80.66390991210938
2020-12-04,81.33832550048828
2020-12-07,81.63504791259766
2020-12-08,81.93914794921875
2020-12-09,80.15382385253906
2020-12-10,80.5658187866211
2020-12-11,80.54620361328125
2020-12-14,80.77006530761719
2020-12-15,82.07598114013672
2020-12-16,82.61601257324219
2020-12-17,83.1266098022461
2020-12-18,82.94985961914062
2020-12-21,83.13640594482422
2020-12-22,83.90227508544922
2020-12-23,83.28369140625
2020-12-24,83.63719177246094
2020-12-28,84.2754135131836
2020-12-29,83.78445434570312
2020-12-30,83.52916717529297
2020-12-31,83.53899383544922
2021-01-04,82.30179595947266
2021-01-05,82.9695053100586
2021-01-06,81.40828704833984
2021-01-07,83.82373046875
2021-01-08,84.42269134521484
2021-01-11,83.68627166748047
2021-01-12,83.57827758789062
2021-01-13,83.9513931274414
2021-01-14,83.49971771240234
2021-01-15,82.76329803466797
2021-01-19,84.07901763916016
2021-01-20,86.02315521240234
2021-01-21,87.1326904296875
2021-01-22,87.02468872070312
2021-01-25,87.7414779663086
2021-01-26,87.7414779663086
2021-01-27,85.78750610351562
2021-01-28,86.16061401367188
2021-01-29,84.22632598876953
2021-02-01,86.48465728759766
2021-02-02,87.73165130615234
2021-02-03,87.95748901367188
2021-02-04,88.95899963378906
2021-02-05,89.28302764892578
2021-02-08,90.0390853881836
2021-02-09,90.0096206665039
2021-02-10,90.13726043701172
2021-02-11,90.96207427978516
2021-02-12,91.41372680664062
2021-02-16,91.18789672851562
2021-02-17,90.34347534179688
2021-02-18,89.86235809326172
2021-02-19,89.86235809326172
2021-02-22,87.4076156616211
2021-02-23,87.11304473876953
2021-02-24,87.98694610595703
2021-02-25,84.66815185546875
2021-02-26,85.34567260742188
2021-03-01,88.13422393798828
2021-03-02,86.48465728759766
2021-03-03,83.92193603515625
2021-03-04,82.28217315673828
2021-03-05,83.71573638916016
2021-03-08,80.95662689208984
2021-03-09,84.09867858886719
2021-03-10,83.5979232788086
2021-03-11,85.8268051147461
2021-03-12,84.9921875
2021-03-15,86.00352478027344
2021-03-16,86.74976348876953
2021-03-17,86.81848907470703
2021-03-18,84.02992248535156
2021-03-19,84.43250274658203
2021-03-22,86.072265625
2021-03-23,85.55184173583984
2021-03-24,83.9513931274414
2021-03-25,83.7882080078125
2021-03-26,85.53790283203125
2021-03-29,85.17418670654297
2021-03-30,84.63356018066406
2021-03-31,86.206298828125
2021-04-01,88.1919174194336
2021-04-05,90.03004455566406
2021-04-06,89.82363891601562
2021-04-07,90.4035873413086
2021-04-08,91.66179656982422
2021-04-09,92.35968017578125
2021-04-12,91.88788604736328
2021-04-13,92.94945526123047
2021-04-14,91.77973937988281
2021-04-15,93.45079803466797
2021-04-16,93.25420379638672
2021-04-19,92.3302230834961
2021-04-20,91.48485565185547
2021-04-21,92.24172973632812
2021-04-22,91.18013000488281
2021-04-23,92.71356201171875
2021-04-26,93.3819808959961
2021-04-27,93.09693145751953
2021-04-28,92.6152572631836
2021-04-29,92.72339630126953
2021-04-30,91.47500610351562
2021-05-03,90.9835433959961
2021-05-04,89.11590576171875
2021-05-05,88.87999725341797
2021-05-06,89.41078186035156
2021-05-07,90.2659683227539
2021-05-10,87.9068603515625
2021-05-11,87.75939178466797
2021-05-12,85.19384765625
2021-05-13,86.03922271728516
2021-05-14,88.27054595947266
2021-05-17,87.73974609375
2021-05-18,87.14997863769531
2021-05-19,87.54313659667969
2021-05-20,89.37146759033203
2021-05-21,88.90946197509766
2021-05-24,90.65916442871094
2021-05-25,90.79676818847656
2021-05-26,91.0326919555664
2021-05-27,90.64935302734375
2021-05-28,90.88523864746094
2021-06-01,90.56085205078125
2021-06-02,90.89505767822266
2021-06-03,89.9907455444336
2021-06-04,91.80924987792969
2021-06-07,92.13362121582031
2021-06-08,92.11392974853516
2021-06-09,92.16311645507812
2021-06-10,92.96683502197266
2021-06-11,93.47840881347656
2021-06-14,94.62943267822266
2021-06-15,93.92111206054688
2021-06-16,93.52760314941406
2021-06-17,94.73764038085938
2021-06-18,93.88175964355469
2021-06-21,94.71795654296875
2021-06-22,95.62303924560547
