qqq_latest_date,qqq_latest_close,qqq_sma50,qqq_sma200,qqq_distance_to_50dma,qqq_distance_to_200dma,qqq_realized_volatility_20d,spy_latest_date,spy_latest_close,spy_rolling_52w_high,spy_drawdown_from_52w_high,vix_latest_value,vix_regime_strength,internal_breadth_up_ratio,internal_breadth_above_50dma_ratio,market_regime_label,market_risk_coefficient,market_regime_data_status,qqq_proxy_status,spy_proxy_status,vix_proxy_status,vix_missing_cap_applied,market_proxy_available_count,market_proxy_required_count,market_regime_confidence,market_risk_coefficient_before_missing_proxy_cap,market_risk_coefficient_after_missing_proxy_cap,market_proxy_source_paths,qqq_history_source,spy_history_source,vix_history_source,internal_breadth_source,internal_breadth_coverage_count
2026-05-15,710.400024,631.486400,610.958499,0.124965,0.162763,0.168548,2026-05-15,740.152527,748.169983,-0.010716,,,0.761905,0.838095,RISK_ON_TREND,0.95,DEGRADED_VIX_MISSING,OK,OK,MISSING_LOCAL_PRICE_HISTORY,TRUE,2,3,MEDIUM,1.00,0.95,D:\us-tech-quant\state\v18\price_cache\QQQ.csv;D:\us-tech-quant\state\v18\price_cache\SPY.csv,D:\us-tech-quant\state\v18\price_cache\QQQ.csv,D:\us-tech-quant\state\v18\price_cache\SPY.csv,,V18_21A_R2_CURRENT_TICKER_FACTOR_SCOPE_CLASSIFICATION.csv,104
