Date,Adj Close,Close,High,Low,Open,Volume
2025-09-11,42.7400016784668,42.7400016784668,47.220001220703125,42.7400016784668,45.5,14059900
2025-09-12,42.91999816894531,42.91999816894531,43.849998474121094,40.25,43.560001373291016,11005300
2025-09-15,45.47999954223633,45.47999954223633,46.099998474121094,42.70000076293945,43.599998474121094,6548600
2025-09-16,45.41999816894531,45.41999816894531,47.47999954223633,44.7400016784668,46.38999938964844,4587100
2025-09-17,45.36000061035156,45.36000061035156,45.59000015258789,43.560001373291016,45.0,3515000
2025-09-18,44.9900016784668,44.9900016784668,45.97999954223633,43.79999923706055,45.58000183105469,3252700
2025-09-19,43.0099983215332,43.0099983215332,45.279998779296875,42.81999969482422,44.9900016784668,3338800
2025-09-22,43.83000183105469,43.83000183105469,44.48400115966797,42.52000045776367,43.0,3107900
2025-09-23,43.04999923706055,43.04999923706055,44.15999984741211,42.099998474121094,43.849998474121094,2048600
2025-09-24,42.86000061035156,42.86000061035156,43.72999954223633,42.56999969482422,42.75,1339900
2025-09-25,41.5,41.5,42.349998474121094,40.40999984741211,42.0,3909800
2025-09-26,39.939998626708984,39.939998626708984,41.02000045776367,38.310001373291016,41.02000045776367,5680500
2025-09-29,38.439998626708984,38.439998626708984,40.15999984741211,38.2130012512207,40.15999984741211,4511400
2025-09-30,36.650001525878906,36.650001525878906,38.185001373291016,35.599998474121094,38.0,5325700
2025-10-01,37.22999954223633,37.22999954223633,38.20000076293945,36.099998474121094,36.790000915527344,2817700
2025-10-02,40.7400016784668,40.7400016784668,41.5,37.5,37.560001373291016,6739300
2025-10-03,40.689998626708984,40.689998626708984,43.7400016784668,40.540000915527344,42.90999984741211,4851200
2025-10-06,42.2599983215332,42.2599983215332,43.43000030517578,41.150001525878906,42.599998474121094,4648600
2025-10-07,41.34000015258789,41.34000015258789,43.20000076293945,39.93000030517578,42.97999954223633,3554700
2025-10-08,42.11000061035156,42.11000061035156,42.43000030517578,40.779998779296875,41.529998779296875,1682700
2025-10-09,41.29999923706055,41.29999923706055,44.75,41.029998779296875,43.22999954223633,4552100
2025-10-10,38.790000915527344,38.790000915527344,41.6349983215332,38.790000915527344,41.58000183105469,4142500
2025-10-13,39.09000015258789,39.09000015258789,39.970001220703125,37.86000061035156,39.650001525878906,2541900
2025-10-14,39.29999923706055,39.29999923706055,40.08000183105469,37.04999923706055,38.59000015258789,2149200
2025-10-15,37.7599983215332,37.7599983215332,39.68000030517578,37.31999969482422,39.59000015258789,2776200
2025-10-16,35.47999954223633,35.47999954223633,38.31999969482422,35.25,38.31999969482422,3591300
2025-10-17,35.279998779296875,35.279998779296875,36.290000915527344,35.0099983215332,35.5,2405100
2025-10-20,37.06999969482422,37.06999969482422,37.25,35.5260009765625,35.810001373291016,2406000
2025-10-21,37.06999969482422,37.06999969482422,38.04999923706055,36.400001525878906,37.0,2355800
2025-10-22,35.68000030517578,35.68000030517578,37.25,35.22999954223633,37.220001220703125,2329300
2025-10-23,37.0,37.0,37.70000076293945,35.744998931884766,35.744998931884766,1841600
2025-10-24,38.40999984741211,38.40999984741211,39.58000183105469,37.755001068115234,37.810001373291016,2383100
2025-10-27,39.72999954223633,39.72999954223633,40.04999923706055,38.79999923706055,39.27000045776367,2438000
2025-10-28,38.900001525878906,38.900001525878906,39.78099822998047,38.54999923706055,39.68000030517578,1328800
