Date,Adj Close,Close,High,Low,Open,Volume
2021-05-12,187.7899932861328,187.7899932861328,192.7899932861328,184.59500122070312,191.0500030517578,2575000
2021-05-13,180.16000366210938,180.16000366210938,191.60000610351562,179.49000549316406,190.10000610351562,3821300
2021-05-14,187.0800018310547,187.0800018310547,187.50799560546875,181.22000122070312,181.57000732421875,2037700
2021-05-17,186.50999450683594,186.50999450683594,188.0,182.4550018310547,186.3699951171875,1456300
2021-05-18,188.91000366210938,188.91000366210938,192.5800018310547,186.2050018310547,187.02999877929688,2251000
2021-05-19,189.49000549316406,189.49000549316406,189.89999389648438,183.08999633789062,184.49000549316406,1711200
2021-05-20,195.49000549316406,195.49000549316406,197.41000366210938,189.52000427246094,190.47000122070312,3029700
2021-05-21,193.75,193.75,199.2969970703125,192.92999267578125,198.94000244140625,2231900
2021-05-24,195.5500030517578,195.5500030517578,198.3699951171875,194.57000732421875,196.0,1703000
2021-05-25,195.67999267578125,195.67999267578125,196.8800048828125,193.49000549316406,196.49000549316406,1923400
2021-05-26,197.36000061035156,197.36000061035156,199.77999877929688,196.42999267578125,197.4949951171875,2181400
2021-05-27,199.39999389648438,199.39999389648438,200.35000610351562,192.46200561523438,196.27000427246094,2878300
2021-05-28,201.6199951171875,201.6199951171875,204.2899932861328,200.0,200.97999572753906,1850700
2021-06-01,200.3800048828125,200.3800048828125,203.08099365234375,196.7100067138672,202.10000610351562,1856300
2021-06-02,200.52999877929688,200.52999877929688,202.8699951171875,198.77200317382812,201.0919952392578,1406400
2021-06-03,194.75,194.75,198.4600067138672,193.66000366210938,197.85000610351562,2960200
2021-06-04,233.24000549316406,233.24000549316406,234.88999938964844,209.93499755859375,209.93499755859375,18401200
2021-06-07,240.97000122070312,240.97000122070312,244.64999389648438,230.73500061035156,231.00999450683594,10106600
2021-06-08,242.32000732421875,242.32000732421875,246.8000030517578,239.68099975585938,240.0,4348700
2021-06-09,237.75,237.75,242.8800048828125,237.3699951171875,241.0,3168700
2021-06-10,243.0800018310547,243.0800018310547,243.49000549316406,235.11000061035156,237.5749969482422,3043300
2021-06-11,253.00999450683594,253.00999450683594,253.13999938964844,242.47999572753906,243.00999450683594,3922700
2021-06-14,257.260009765625,257.260009765625,261.0,250.5800018310547,253.05999755859375,4533900
2021-06-15,250.47999572753906,250.47999572753906,254.5,247.8699951171875,253.99000549316406,2870800
2021-06-16,253.07000732421875,253.07000732421875,255.8000030517578,248.0500030517578,251.0,3210100
2021-06-17,260.6099853515625,260.6099853515625,261.489013671875,249.0,250.0,3478500
2021-06-18,274.42999267578125,274.42999267578125,275.8399963378906,261.19000244140625,261.19000244140625,6099000
2021-06-21,270.0199890136719,270.0199890136719,273.8900146484375,265.5,268.80999755859375,2581500
2021-06-22,277.2699890136719,277.2699890136719,279.05499267578125,269.0,269.989990234375,3149900
2021-06-23,274.79998779296875,274.79998779296875,279.8999938964844,273.0299987792969,276.7669982910156,2691200
2021-06-24,276.7200012207031,276.7200012207031,282.5450134277344,275.6400146484375,276.45001220703125,2249500
2021-06-25,279.20001220703125,279.20001220703125,279.4200134277344,274.6000061035156,277.94000244140625,2186700
2021-06-28,284.1499938964844,284.1499938964844,285.3500061035156,279.10198974609375,279.10198974609375,1740300
2021-06-29,284.4800109863281,284.4800109863281,284.989990234375,279.5,282.5799865722656,1989900
2021-06-30,279.57000732421875,279.57000732421875,286.510009765625,279.3450012207031,284.0,1771400
2021-07-01,278.0899963378906,278.0899963378906,280.6300048828125,275.1400146484375,278.6300048828125,1359300
2021-07-02,278.82000732421875,278.82000732421875,283.0,277.2099914550781,279.6029968261719,1231700
2021-07-06,288.17999267578125,288.17999267578125,293.6099853515625,277.1600036621094,279.0,3438700
2021-07-07,288.94000244140625,288.94000244140625,293.6499938964844,285.6099853515625,292.0,3136700
2021-07-08,288.739990234375,288.739990234375,291.8900146484375,279.5,280.6400146484375,2346600
2021-07-09,288.0199890136719,288.0199890136719,290.0,285.04998779296875,287.5,1497100
2021-07-12,288.1000061035156,288.1000061035156,298.75,287.0199890136719,290.3800048828125,1978000
2021-07-13,283.67999267578125,283.67999267578125,288.54998779296875,281.8299865722656,288.4599914550781,1496200
