Date,Adj Close,Close,High,Low,Open,Volume
2021-05-12,199.24105834960938,211.85000610351562,218.77000427246094,211.5399932861328,217.10000610351562,42113400
2021-05-13,202.908935546875,215.75,217.44000244140625,211.8000030517578,213.30999755859375,37739900
2021-05-14,207.86526489257812,221.02000427246094,221.41000366210938,215.67999267578125,217.94000244140625,25070400
2021-05-17,208.14743041992188,221.32000732421875,221.38999938964844,217.89999389648438,219.77999877929688,20048500
2021-05-18,206.5673828125,219.63999938964844,223.24000549316406,219.47000122070312,221.38999938964844,24564500
2021-05-19,204.9779815673828,217.9499969482422,218.16000366210938,214.0500030517578,216.02999877929688,31202800
2021-05-20,206.34169006347656,219.39999389648438,219.8699951171875,216.3300018310547,218.27000427246094,24932800
2021-05-21,206.87777709960938,219.97000122070312,222.3699951171875,219.35000610351562,221.3300018310547,24213700
2021-05-24,208.22262573242188,221.39999389648438,222.4499969482422,220.0,221.17999267578125,18324200
2021-05-25,206.2100067138672,219.25999450683594,223.7100067138672,219.19000244140625,222.22999572753906,20514900
2021-05-26,210.0565948486328,223.35000610351562,223.69000244140625,220.1199951171875,220.1300048828125,20388200
2021-05-27,212.21966552734375,225.64999389648438,226.36000061035156,224.17999267578125,225.0399932861328,21225700
2021-05-28,212.07862854003906,225.5,227.17999267578125,225.0500030517578,227.0800018310547,20668400
2021-06-01,214.48623657226562,228.05999755859375,228.55999755859375,225.9600067138672,227.4600067138672,23081500
2021-06-02,214.74020385742188,228.3300018310547,228.9199981689453,226.8300018310547,228.91000366210938,18927500
2021-06-03,212.94384765625,226.4199981689453,227.6199951171875,224.0399932861328,226.82000732421875,24811500
2021-06-04,213.86553955078125,227.39999389648438,228.05999755859375,226.2100067138672,227.55999755859375,19395800
2021-06-07,216.73397827148438,230.4499969482422,230.77999877929688,227.25,227.88999938964844,24049900
2021-06-08,219.02877807617188,232.88999938964844,233.47999572753906,229.97999572753906,231.2100067138672,27770300
2021-06-09,217.57102966308594,231.33999633789062,233.63999938964844,230.97999572753906,233.5399932861328,18700600
