Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WAB,WAB,WAB,WAB,WAB,WAB
Date,,,,,,
1995-06-16,6.762434005737305,7.5,8.0,7.4375,7.5,6212400
1995-06-19,6.480666160583496,7.1875,7.625,7.0625,7.5625,1528200
1995-06-20,6.480666160583496,7.1875,7.3125,7.1875,7.25,863000
1995-06-21,6.367959976196289,7.0625,7.25,7.0,7.25,629000
1995-06-22,6.593371868133545,7.3125,7.5625,7.0,7.0625,546200
1995-06-23,6.593371868133545,7.3125,7.4375,7.25,7.375,365000
1995-06-26,6.367959976196289,7.0625,7.375,7.0,7.3125,515400
1995-06-27,6.311604022979736,7.0,7.125,7.0,7.125,270800
1995-06-28,6.311604022979736,7.0,7.0625,7.0,7.0625,500400
1995-06-29,6.311604022979736,7.0,7.125,7.0,7.0,309200
1995-06-30,6.424312591552734,7.125,7.1875,7.0625,7.0625,95000
1995-07-03,6.367959976196289,7.0625,7.125,7.0625,7.0625,9200
1995-07-05,6.367959976196289,7.0625,7.125,7.0625,7.125,75600
1995-07-06,6.367959976196289,7.0625,7.125,7.0625,7.0625,81400
1995-07-07,6.818787097930908,7.5625,7.625,7.0625,7.0625,475000
1995-07-10,6.987849712371826,7.75,7.75,7.5,7.5,241400
1995-07-11,7.66409158706665,8.5,8.5625,7.625,7.625,538600
1995-07-12,8.114922523498535,9.0,9.0625,8.375,8.5,496200
1995-07-13,8.058564186096191,8.9375,9.0,8.8125,9.0,384000
1995-07-14,8.058564186096191,8.9375,8.9375,8.75,8.9375,102200
1995-07-17,8.50939655303955,9.4375,9.5,9.0625,9.0625,480200
1995-07-18,8.171274185180664,9.0625,9.4375,9.0,9.4375,359200
1995-07-19,8.002216339111328,8.875,9.0,8.8125,9.0,101600
1995-07-20,7.833150386810303,8.6875,8.75,8.4375,8.75,119600
1995-07-21,7.833150386810303,8.6875,8.75,8.6875,8.75,13000
1995-07-24,7.720448970794678,8.5625,8.8125,8.5625,8.6875,112000
1995-07-25,7.889505386352539,8.75,8.8125,8.5625,8.5625,201000
1995-07-26,8.227628707885742,9.125,9.1875,8.875,8.875,287800
1995-07-27,8.396693229675293,9.3125,9.375,9.1875,9.1875,101600
1995-07-28,8.396693229675293,9.3125,9.4375,9.3125,9.375,100400
