run_time,ticker,in_raw_universe,in_screened_universe,in_selected_for_execution,in_second_stage,in_latest_price_snapshot,in_manual_review_file,manual_review_decision,full_pipeline_status,special_tag,inferred_exclusion_reason,price_status,price_source,latest_price_date,latest_close,latest_volume,raw_bucket,raw_compat_status
2026-05-27 22:48:34,CSCO,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\CSCO.csv,2026-05-15,118.20999908447266,38484300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,D,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\D.csv,2026-05-15,61.72999954223633,4676300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,DDOG,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\DDOG.csv,2026-05-15,207.97999572753903,5490600.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,DELL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\DELL.csv,2026-05-15,241.9900054931641,4827800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ECL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ECL.csv,2026-05-15,247.6199951171875,1842200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ENTG,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ENTG.csv,2026-05-15,133.07000732421875,3275100.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ETN,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ETN.csv,2026-05-15,399.4400024414063,3252500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ETR,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ETR.csv,2026-05-15,109.02999877929688,5005400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,FIX,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\FIX.csv,2026-05-15,1992.739990234375,570300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,FLEX,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\FLEX.csv,2026-05-15,137.86000061035156,6489500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
