"run_time","step_name","status","exit_code","script_path","note"
"2026-05-30 22:34:58","V17_6F_MANUAL_DAILY_BASE","OK","0","D:\us-tech-quant\scripts\run_v17_6F_manual_daily_full_universe_latest_price.ps1","base daily completed"
"2026-05-30 22:34:58","V17_7F_RAW105_LATEST_PRICE_REFRESH","OK","0","D:\us-tech-quant\scripts\run_v17_7F_raw105_latest_price_refresh.ps1","completed"
"2026-05-30 22:34:58","V17_7F_B_PRICE_FRESHNESS_ACCEPTANCE","OK","0","D:\us-tech-quant\scripts\run_v17_7F_B_raw105_price_freshness_acceptance.ps1","completed"
"2026-05-30 22:34:58","V17_7_RAW_UNIVERSE_FULL_AUDIT","OK","0","D:\us-tech-quant\scripts\run_v17_7_raw_universe_full_screen_audit.ps1","completed"
"2026-05-30 22:34:58","V17_7B_UNIVERSE_SEMANTIC_AUDIT","OK","0","D:\us-tech-quant\scripts\run_v17_7B_universe_semantic_audit.ps1","completed"
"2026-05-30 22:34:58","V17_7D_MAIN_COMPUTE_DELTA_AUDIT","OK","0","D:\us-tech-quant\scripts\run_v17_7D_main_compute_delta_audit.ps1","completed"
"2026-05-30 22:34:58","V17_7E_REMOVED_MAIN_COMPUTE_INSPECTION","OK","0","D:\us-tech-quant\scripts\run_v17_7E_removed_main_compute_inspection.ps1","completed"
