Date,Adj Close
2020-01-02,47.5631103515625
2020-01-03,47.524436950683594
2020-01-06,47.73703384399414
2020-01-07,47.26353073120117
2020-01-08,47.079925537109375
2020-01-09,46.7417106628418
2020-01-10,46.58709716796875
2020-01-13,47.012290954589844
2020-01-14,47.16689682006836
2020-01-15,47.1475715637207
2020-01-16,48.03660202026367
2020-01-17,47.795013427734375
2020-01-21,47.94963836669922
2020-01-22,48.2878532409668
2020-01-23,48.55842208862305
2020-01-24,47.74669647216797
2020-01-27,47.11858367919922
2020-01-28,47.35049819946289
2020-01-29,46.4324836730957
2020-01-30,46.29719543457031
2020-01-31,44.83802032470703
2020-02-03,45.38884353637695
2020-02-04,45.64974594116211
2020-02-05,47.50511932373047
2020-02-06,47.4567985534668
2020-02-07,46.113590240478516
2020-02-10,46.973628997802734
2020-02-11,47.659732818603516
2020-02-12,47.939971923828125
2020-02-13,48.413455963134766
2020-02-14,47.495445251464844
2020-02-18,46.809349060058594
2020-02-19,46.71271896362305
2020-02-20,47.42781448364258
2020-02-21,47.20554733276367
2020-02-24,46.393821716308594
2020-02-25,44.57712173461914
2020-02-26,43.92000961303711
2020-02-27,41.813392639160156
2020-02-28,40.798744201660156
2020-03-02,41.71675109863281
2020-03-03,41.958343505859375
2020-03-04,42.760406494140625
2020-03-05,40.81806182861328
2020-03-06,40.84228515625
2020-03-09,38.09104919433594
2020-03-10,39.515098571777344
2020-03-11,39.44728469848633
2020-03-12,32.83076858520508
2020-03-13,36.67668914794922
2020-03-16,30.476715087890625
2020-03-17,34.903873443603516
2020-03-18,32.482017517089844
2020-03-19,31.997642517089844
2020-03-20,31.726388931274414
2020-03-23,29.013914108276367
2020-03-24,32.656394958496094
2020-03-25,32.00733184814453
2020-03-26,35.6401252746582
2020-03-27,31.910459518432617
2020-03-30,34.28386688232422
2020-03-31,35.40762710571289
2020-04-01,33.66388702392578
2020-04-02,33.227943420410156
2020-04-03,30.350778579711914
2020-04-06,31.939523696899414
2020-04-07,32.2979621887207
2020-04-08,33.72201156616211
2020-04-09,36.64763259887695
2020-04-13,35.53355407714844
2020-04-14,35.8047981262207
2020-04-15,32.00733184814453
2020-04-16,30.544527053833008
2020-04-17,32.482017517089844
2020-04-20,29.876089096069336
2020-04-21,28.548913955688477
2020-04-22,29.227031707763672
2020-04-23,29.033283233642578
2020-04-24,30.098905563354492
2020-04-27,32.16233444213867
2020-04-28,34.38075256347656
2020-04-29,34.7294921875
2020-04-30,32.25920867919922
2020-05-01,31.581083297729492
2020-05-04,30.757654190063477
2020-05-05,32.31732177734375
2020-05-06,31.445457458496094
2020-05-07,31.590770721435547
2020-05-08,32.15263748168945
2020-05-11,31.532644271850586
2020-05-12,29.711410522460938
2020-05-13,28.73297119140625
2020-05-14,28.922548294067383
2020-05-15,29.758625030517578
2020-05-18,33.46265411376953
2020-05-19,31.654390335083008
2020-05-20,32.966854095458984
2020-05-21,32.87934875488281
2020-05-22,32.859901428222656
2020-05-26,35.98062515258789
2020-05-27,38.88745880126953
2020-05-28,36.93336486816406
2020-05-29,35.97088623046875
2020-06-01,36.99169158935547
2020-06-02,37.837493896484375
2020-06-03,39.60688400268555
2020-06-04,39.927703857421875
2020-06-05,41.29847717285156
2020-06-08,41.55124282836914
2020-06-09,40.61794662475586
2020-06-10,38.96523666381836
2020-06-11,35.805625915527344
2020-06-12,36.68059539794922
2020-06-15,38.08054733276367
2020-06-16,39.111061096191406
2020-06-17,38.07081985473633
2020-06-18,37.487518310546875
2020-06-19,37.18613815307617
2020-06-22,37.77916717529297
2020-06-23,38.05137634277344
2020-06-24,36.39866256713867
2020-06-25,36.9625358581543
2020-06-26,37.0986328125
2020-06-29,38.90690231323242
2020-06-30,39.616600036621094
2020-07-01,38.595794677734375
2020-07-02,38.897178649902344
2020-07-06,39.66521072387695
2020-07-07,38.29442596435547
2020-07-08,37.993045806884766
2020-07-09,36.700035095214844
2020-07-10,37.798606872558594
2020-07-13,37.89583206176758
2020-07-14,39.431880950927734
2020-07-15,41.25960159301758
2020-07-16,40.841548919677734
2020-07-17,40.724891662597656
2020-07-20,39.63604736328125
2020-07-21,40.40407180786133
2020-07-22,40.724891662597656
2020-07-23,40.85127639770508
2020-07-24,39.937416076660156
2020-07-27,41.81373977661133
2020-07-28,46.66495132446289
2020-07-29,47.44269943237305
2020-07-30,47.56908416748047
2020-07-31,48.32738494873047
2020-08-03,49.3870735168457
2020-08-04,49.309295654296875
2020-08-05,50.485633850097656
2020-08-06,50.06761169433594
2020-08-07,50.97173309326172
2020-08-10,52.01197814941406
2020-08-11,52.78972625732422
2020-08-12,53.35359573364258
2020-08-13,51.88764953613281
2020-08-14,51.65386962890625
2020-08-17,53.69939041137695
2020-08-18,52.05323791503906
2020-08-19,51.72205352783203
2020-08-20,50.92333984375
2020-08-21,50.981781005859375
2020-08-24,50.796714782714844
2020-08-25,50.21227264404297
2020-08-26,49.988250732421875
2020-08-27,49.7837028503418
2020-08-28,49.871360778808594
2020-08-31,49.3551139831543
2020-09-01,51.10840606689453
2020-09-02,52.09220504760742
2020-09-03,50.465538024902344
2020-09-04,49.968772888183594
2020-09-08,48.96550750732422
2020-09-09,48.58561706542969
2020-09-10,49.54018020629883
2020-09-11,49.20901870727539
2020-09-14,50.23176956176758
2020-09-15,49.637596130371094
2020-09-16,51.18633270263672
2020-09-17,51.00126647949219
2020-09-18,51.29347229003906
2020-09-21,48.8388671875
2020-09-22,50.134368896484375
2020-09-23,48.63432693481445
2020-09-24,49.01420211791992
2020-09-25,49.0823974609375
2020-09-28,50.494754791259766
2020-09-29,50.17332077026367
2020-09-30,50.17332077026367
2020-10-01,50.65060043334961
2020-10-02,51.225303649902344
2020-10-05,52.64740753173828
2020-10-06,53.7578239440918
2020-10-07,54.74161148071289
2020-10-08,56.12476348876953
2020-10-09,56.144248962402344
2020-10-12,56.475425720214844
2020-10-13,54.955909729003906
2020-10-14,54.32276916503906
2020-10-15,55.02408981323242
2020-10-16,54.614990234375
2020-10-19,53.17338943481445
2020-10-20,54.020809173583984
2020-10-21,53.47535705566406
2020-10-22,54.06951904296875
2020-10-23,53.679908752441406
2020-10-26,52.77403259277344
2020-10-27,45.955684661865234
2020-10-28,43.0724983215332
2020-10-29,43.52056121826172
2020-10-30,44.61149978637695
2020-11-02,45.419952392578125
2020-11-03,46.31608581542969
2020-11-04,45.11800003051758
2020-11-05,46.44271469116211
2020-11-06,45.495697021484375
2020-11-09,47.27255630493164
2020-11-10,49.89882278442383
2020-11-11,49.39114761352539
2020-11-12,48.45389938354492
2020-11-13,49.14706802368164
2020-11-16,49.840232849121094
2020-11-17,48.61985778808594
2020-11-18,48.10242462158203
2020-11-19,48.61009979248047
2020-11-20,48.053619384765625
2020-11-23,49.80119323730469
2020-11-24,51.128963470458984
2020-11-25,50.181949615478516
2020-11-27,50.201473236083984
2020-11-30,49.19589614868164
2020-12-01,48.93227767944336
2020-12-02,48.746788024902344
2020-12-03,49.68403244018555
2020-12-04,50.191715240478516
2020-12-07,50.162437438964844
2020-12-08,50.13313293457031
2020-12-09,50.699378967285156
2020-12-10,49.850006103515625
2020-12-11,49.879295349121094
2020-12-14,50.12336730957031
2020-12-15,51.86119079589844
2020-12-16,52.154075622558594
2020-12-17,52.45673370361328
2020-12-18,51.939292907714844
2020-12-21,51.46090316772461
2020-12-22,52.368858337402344
2020-12-23,52.34933853149414
2020-12-24,52.28099060058594
2020-12-28,52.40790939331055
2020-12-29,51.46090316772461
2020-12-30,51.441375732421875
2020-12-31,51.41208267211914
2021-01-04,50.357696533203125
2021-01-05,51.695220947265625
2021-01-06,55.71758270263672
2021-01-07,57.15274429321289
2021-01-08,55.64924621582031
2021-01-11,55.66876220703125
2021-01-12,55.64924621582031
2021-01-13,53.833316802978516
2021-01-14,53.930946350097656
2021-01-15,53.56971740722656
2021-01-19,55.18061065673828
2021-01-20,56.19597625732422
2021-01-21,56.7915153503418
2021-01-22,57.142974853515625
2021-01-25,56.41075897216797
2021-01-26,55.26847839355469
2021-01-27,55.84449768066406
2021-01-28,55.13180160522461
2021-01-29,54.11644744873047
2021-02-01,54.73152160644531
2021-02-02,56.64507293701172
2021-02-03,55.61994552612305
2021-02-04,56.3326530456543
2021-02-05,56.72317123413086
2021-02-08,63.24486541748047
2021-02-09,63.889244079589844
2021-02-10,62.58099365234375
2021-02-11,62.54193878173828
2021-02-12,61.8682861328125
2021-02-16,60.23786544799805
2021-02-17,59.43730545043945
2021-02-18,58.22667694091797
2021-02-19,59.124874114990234
2021-02-22,60.34526443481445
2021-02-23,60.286685943603516
2021-02-24,62.356441497802734
2021-02-25,61.13606262207031
2021-02-26,60.47218322753906
2021-03-01,63.95758056640625
2021-03-02,64.92411804199219
2021-03-03,66.63264465332031
2021-03-04,65.64657592773438
2021-03-05,68.22401428222656
2021-03-08,71.74847412109375
2021-03-09,72.54902648925781
2021-03-10,72.9297866821289
2021-03-11,72.5826644897461
2021-03-12,73.0031509399414
2021-03-15,71.7808609008789
2021-03-16,71.17462158203125
2021-03-17,73.032470703125
2021-03-18,72.23067474365234
2021-03-19,71.62442779541016
2021-03-22,71.61463928222656
2021-03-23,69.91326141357422
2021-03-24,69.33635711669922
2021-03-25,70.93018341064453
2021-03-26,73.4040298461914
2021-03-29,71.72219848632812
2021-03-30,73.53114318847656
2021-03-31,73.11068725585938
2021-04-01,74.36228942871094
2021-04-05,74.72406768798828
2021-04-06,75.08586120605469
2021-04-07,73.3355712890625
2021-04-08,75.49651336669922
2021-04-09,77.53038787841797
2021-04-12,77.64771270751953
2021-04-13,77.4423828125
2021-04-14,78.2343978881836
2021-04-15,78.27351379394531
2021-04-16,79.13399505615234
2021-04-19,79.43710327148438
2021-04-20,78.42017364501953
2021-04-21,78.6744155883789
2021-04-22,77.5597152709961
2021-04-23,78.84063720703125
2021-04-26,80.0335693359375
2021-04-27,80.20957946777344
2021-04-28,79.60333251953125
2021-04-29,80.36600494384766
2021-04-30,80.53226470947266
2021-05-03,83.01589965820312
2021-05-04,83.81768798828125
2021-05-05,83.06475067138672
2021-05-06,84.66837310791016
2021-05-07,84.94219207763672
2021-05-10,84.36524963378906
2021-05-11,84.20879364013672
2021-05-12,78.7135238647461
2021-05-13,80.40264892578125
2021-05-14,81.18601989746094
2021-05-17,81.283935546875
2021-05-18,80.31450653076172
2021-05-19,78.64008331298828
2021-05-20,79.01219177246094
2021-05-21,79.20801544189453
2021-05-24,79.10029602050781
2021-05-25,77.75880432128906
2021-05-26,78.50299835205078
2021-05-27,79.11990356445312
2021-05-28,81.1762466430664
2021-06-01,82.77232360839844
2021-06-02,81.35249328613281
2021-06-03,83.3990249633789
2021-06-04,84.45657348632812
2021-06-07,83.96695709228516
2021-06-08,84.66219329833984
2021-06-09,83.61444091796875
2021-06-10,81.71478271484375
2021-06-11,82.21418762207031
2021-06-14,83.13465118408203
2021-06-15,81.87146759033203
2021-06-16,81.45040893554688
2021-06-17,79.56053161621094
2021-06-18,75.6339111328125
2021-06-21,77.57273864746094
2021-06-22,77.53358459472656
2021-06-23,77.08313751220703
2021-06-24,77.58255004882812
2021-06-25,77.70004272460938
2021-06-28,76.42707824707031
2021-06-29,76.75020599365234
2021-06-30,77.15167999267578
2021-07-01,77.47481536865234
2021-07-02,76.06477355957031
2021-07-06,74.63512420654297
2021-07-07,75.17369079589844
2021-07-08,74.43927764892578
2021-07-09,76.29975891113281
2021-07-12,76.24102783203125
2021-07-13,75.28141784667969
2021-07-14,74.62532806396484
2021-07-15,73.75384521484375
2021-07-16,71.90313720703125
2021-07-19,70.86517333984375
2021-07-20,73.48946380615234
2021-07-21,74.66450500488281
2021-07-22,72.57880401611328
2021-07-23,73.81259155273438
2021-07-26,73.41114044189453
2021-07-27,72.8235855102539
2021-07-28,72.72566986083984
2021-07-29,73.3132095336914
2021-07-30,73.19569396972656
2021-08-02,71.58000946044922
2021-08-03,73.3327865600586
2021-08-04,72.57880401611328
2021-08-05,73.97906494140625
2021-08-06,74.67430877685547
2021-08-09,74.68408203125
2021-08-10,75.70245361328125
2021-08-11,76.09414672851562
2021-08-12,75.54495239257812
2021-08-13,74.80938720703125
2021-08-16,75.02516174316406
2021-08-17,73.43638610839844
2021-08-18,72.69105529785156
2021-08-19,71.85743713378906
2021-08-20,72.94603729248047
2021-08-23,74.27000427246094
2021-08-24,74.23078918457031
2021-08-25,73.7796401977539
2021-08-26,72.61260223388672
2021-08-27,74.5053939819336
2021-08-30,74.2209701538086
2021-08-31,74.51518249511719
2021-09-01,73.27947235107422
2021-09-02,74.9074478149414
2021-09-03,74.98593139648438
2021-09-07,73.08332061767578
2021-09-08,72.19087982177734
2021-09-09,71.32785034179688
2021-09-10,70.31768798828125
2021-09-13,70.42558288574219
2021-09-14,68.24834442138672
2021-09-15,69.1212158203125
2021-09-16,68.45433807373047
2021-09-17,68.169921875
2021-09-20,68.47394561767578
2021-09-21,67.80705261230469
2021-09-22,68.78775787353516
2021-09-23,71.09246826171875
2021-09-24,70.77861785888672
2021-09-27,72.68124389648438
2021-09-28,70.75902557373047
2021-09-29,71.58282470703125
2021-09-30,69.94501495361328
2021-10-01,72.63218688964844
2021-10-04,73.82868957519531
2021-10-05,75.0447769165039
2021-10-06,75.27032470703125
2021-10-07,76.58450317382812
2021-10-08,76.94737243652344
2021-10-11,76.59431457519531
2021-10-12,76.85911560058594
2021-10-13,76.96699523925781
2021-10-14,79.78165435791016
2021-10-15,78.83035278320312
2021-10-18,79.15399169921875
2021-10-19,79.52665710449219
2021-10-20,80.54662322998047
2021-10-21,81.55677032470703
2021-10-22,82.53749084472656
2021-10-25,83.9987564086914
2021-10-26,83.87124633789062
2021-10-27,81.24292755126953
2021-10-28,87.38223266601562
2021-10-29,89.70654296875
2021-11-01,90.78534698486328
2021-11-02,92.31525421142578
2021-11-03,93.54117584228516
2021-11-04,92.27603912353516
2021-11-05,97.1109848022461
2021-11-08,97.16986083984375
