snapshot_run_date,snapshot_price_date,ticker,latest_close,rank_overall,composite_score,group_factor_top10,group_factor_top30,group_official_review,group_factor_pack_overlap,group_v18_3c_overlap,selected_factor,official_final_action,buy_permission,official_decision_impact,promotion_action,return_1obs_pct,target_price_date_1obs,target_close_1obs,status_1obs,return_3obs_pct,target_price_date_3obs,target_close_3obs,status_3obs,return_5obs_pct,target_price_date_5obs,target_close_5obs,status_5obs,return_10obs_pct,target_price_date_10obs,target_close_10obs,status_10obs,return_20obs_pct,target_price_date_20obs,target_close_20obs,status_20obs
2026-05-14,2026-05-13,IYW,240.660004,31,29.52381,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.9973,2026-05-14,243.059998,DONE,-1.7743,2026-05-18,236.389999,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,JBL,355.429993,99,94.285714,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.3067,2026-05-14,354.339996,DONE,-4.6985,2026-05-18,338.730011,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,KEYS,361.190002,97,92.380952,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.0997,2026-05-14,361.549988,DONE,-5.7338,2026-05-18,340.480011,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,KLAC,1849.709961,72,68.571429,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.3371,2026-05-14,1892.939941,DONE,-5.0419,2026-05-18,1756.449951,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,KLIC,104.269997,74,70.47619,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-0.1726,2026-05-14,104.089996,DONE,-4.7089,2026-05-18,99.360001,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,LITE,1030.369995,70,66.666667,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.7718,2026-05-14,1001.809998,DONE,-14.1105,2026-05-18,884.979980,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,LRCX,295.440002,75,71.428571,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.2558,2026-05-14,299.149994,DONE,-5.9166,2026-05-18,277.959991,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MCHP,96.709999,102,97.142857,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.3412,2026-05-14,97.040001,DONE,-4.0844,2026-05-18,92.760002,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MDB,303.000000,17,16.190476,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.0297,2026-05-14,303.089996,DONE,8.9109,2026-05-18,330.000000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,META,616.630005,28,26.666667,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,0.2919,2026-05-14,618.429993,DONE,-0.8790,2026-05-18,611.210022,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MKSI,317.309998,67,63.809524,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-1.1030,2026-05-14,313.809998,DONE,-6.8104,2026-05-18,295.700012,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MOD,279.200012,76,72.380952,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,4.6418,2026-05-14,292.160004,DONE,-11.4864,2026-05-18,247.130005,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MPWR,1650.349976,62,59.047619,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-2.2044,2026-05-14,1613.969971,DONE,-9.9385,2026-05-18,1486.329956,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MRVL,177.949997,12,11.428571,FALSE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,2.6019,2026-05-14,182.580002,DONE,-5.0688,2026-05-18,168.929993,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MSFT,405.209991,50,47.619048,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,1.0414,2026-05-14,409.429993,DONE,4.5236,2026-05-18,423.540009,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,MU,803.630005,37,35.238095,FALSE,FALSE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,-3.4369,2026-05-14,776.010010,DONE,-15.1923,2026-05-18,681.539978,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,NET,192.619995,45,42.857143,FALSE,FALSE,TRUE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,3.7327,2026-05-14,199.809998,DONE,4.7399,2026-05-18,201.750000,DONE,,,,PENDING,,,,PENDING,,,,PENDING
2026-05-14,2026-05-13,NOW,87.050003,5,4.761905,TRUE,TRUE,FALSE,FALSE,FALSE,F002,NO_BUY_TODAY_EVENT_OR_BUDGET_LOCKED,NO_NEW_BUYS_NOW,NONE,NONE,3.9632,2026-05-14,90.500000,DONE,18.8053,2026-05-18,103.419998,DONE,,,,PENDING,,,,PENDING,,,,PENDING
