factor_date,version,ticker,factor_id,factor_name,factor_value,rank_metric,status,reason,official_decision_impact,source,factor_rank,factor_zscore
2026-05-15,V18.1B,CRWD,F002,REL_STRENGTH_60D,0.20523312062442134,0.20523312062442134,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,47,-0.045144040387169314
2026-05-15,V18.1B,CRWD,F003,VOL_ADJ_MOMENTUM_20D,14.542927404264699,14.542927404264699,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,2,1.8855443492282622
2026-05-15,V18.1B,CRWD,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,CRWD,F005,DIST_TO_MA20,0.2071515530885284,-0.1771515530885284,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,97,-1.3654670062708694
2026-05-15,V18.1B,CRWV,F001,REL_STRENGTH_20D,-0.16855216556622532,-0.16855216556622532,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,92,-1.1790192463953362
2026-05-15,V18.1B,CRWV,F002,REL_STRENGTH_60D,0.006912864104779093,0.006912864104779093,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,69,-0.4845597718551181
2026-05-15,V18.1B,CRWV,F003,VOL_ADJ_MOMENTUM_20D,-0.8068711221690686,-0.8068711221690686,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,90,-1.2321788887758
2026-05-15,V18.1B,CRWV,F004,PULLBACK_REPAIR_20D,0.3277648925531511,0.3277648925531511,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,100,-1.8421151175167456
2026-05-15,V18.1B,CRWV,F005,DIST_TO_MA20,-0.02555037361477508,-0.05555037361477508,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,33,0.5492376494105029
2026-05-15,V18.1B,CSCO,F001,REL_STRENGTH_20D,0.24337235317456796,0.24337235317456796,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,21,0.7445995798408672
2026-05-15,V18.1B,CSCO,F002,REL_STRENGTH_60D,0.2960688423705735,0.2960688423705735,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,39,0.1561195411297861
2026-05-15,V18.1B,CSCO,F003,VOL_ADJ_MOMENTUM_20D,11.144077256186833,11.144077256186833,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,14,1.195198214006522
2026-05-15,V18.1B,CSCO,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,CSCO,F005,DIST_TO_MA20,0.24105035913835593,-0.21105035913835593,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,100,-1.8992299355988218
2026-05-15,V18.1B,D,F001,REL_STRENGTH_20D,-0.11600403076588672,-0.11600403076588672,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,85,-0.9336282177318151
2026-05-15,V18.1B,D,F002,REL_STRENGTH_60D,-0.20635290929153927,-0.20635290929153927,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,91,-0.9570900996118266
2026-05-15,V18.1B,D,F003,VOL_ADJ_MOMENTUM_20D,0.6158266351392593,0.6158266351392593,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,84,-0.943212369053866
2026-05-15,V18.1B,D,F004,PULLBACK_REPAIR_20D,2.4762790886930715,2.4762790886930715,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,4,1.7289616465138107
2026-05-15,V18.1B,D,F005,DIST_TO_MA20,0.007229933744698158,-0.02277006625530184,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,12,1.065388951457676
2026-05-15,V18.1B,DDOG,F001,REL_STRENGTH_20D,0.5189816041882975,0.5189816041882975,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,5,2.0316488323484156
2026-05-15,V18.1B,DDOG,F002,REL_STRENGTH_60D,0.4759443145437845,0.4759443145437845,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,21,0.5546673927977059
2026-05-15,V18.1B,DDOG,F003,VOL_ADJ_MOMENTUM_20D,8.932666321298784,8.932666321298784,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,24,0.7460348423437815
2026-05-15,V18.1B,DDOG,F004,PULLBACK_REPAIR_20D,1.487969406019801,1.487969406019801,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,71,0.08627771647424214
2026-05-15,V18.1B,DDOG,F005,DIST_TO_MA20,0.3165187664025755,-0.28651876640257545,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,103,-3.0875383991433565
2026-05-15,V18.1B,DELL,F001,REL_STRENGTH_20D,0.1639312538208768,0.1639312538208768,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,33,0.3736228903230951
2026-05-15,V18.1B,DELL,F002,REL_STRENGTH_60D,0.9395951838623002,0.9395951838623002,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,8,1.5819728706280423
2026-05-15,V18.1B,DELL,F003,VOL_ADJ_MOMENTUM_20D,6.497607915077649,6.497607915077649,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,43,0.2514460589210594
2026-05-15,V18.1B,DELL,F004,PULLBACK_REPAIR_20D,2.451739259472418,2.451739259472418,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,9,1.6881736386520994
2026-05-15,V18.1B,DELL,F005,DIST_TO_MA20,0.11745122451860546,-0.08745122451860546,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,56,0.046934069707600945
2026-05-15,V18.1B,ECL,F001,REL_STRENGTH_20D,-0.19943251712186805,-0.19943251712186805,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,98,-1.3232253397709188
2026-05-15,V18.1B,ECL,F002,REL_STRENGTH_60D,-0.3649787047527069,-0.3649787047527069,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,104,-1.308555306270384
2026-05-15,V18.1B,ECL,F003,VOL_ADJ_MOMENTUM_20D,-5.056455570063419,-5.056455570063419,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,103,-2.0953190897526945
2026-05-15,V18.1B,ECL,F004,PULLBACK_REPAIR_20D,0.9027858803504563,0.9027858803504563,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,87,-0.8863643516888408
2026-05-15,V18.1B,ECL,F005,DIST_TO_MA20,-0.04852926308464256,-0.07852926308464256,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,49,0.18741725555618585
2026-05-15,V18.1B,ENTG,F001,REL_STRENGTH_20D,-0.09856486751365967,-0.09856486751365967,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,83,-0.8521902328108452
2026-05-15,V18.1B,ENTG,F002,REL_STRENGTH_60D,-0.13307219295234862,-0.13307219295234862,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,86,-0.7947229257397442
2026-05-15,V18.1B,ENTG,F003,VOL_ADJ_MOMENTUM_20D,0.6271002032633292,0.6271002032633292,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,83,-0.940922575786866
2026-05-15,V18.1B,ENTG,F004,PULLBACK_REPAIR_20D,0.8907969923579123,0.8907969923579123,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,88,-0.9062912571817893
2026-05-15,V18.1B,ENTG,F005,DIST_TO_MA20,-0.05529547478365027,-0.08529547478365027,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,53,0.08087801722410927
2026-05-15,V18.1B,ETN,F001,REL_STRENGTH_20D,-0.08183865862136819,-0.08183865862136819,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,82,-0.7740816258866297
2026-05-15,V18.1B,ETN,F002,REL_STRENGTH_60D,-0.11048820601059406,-0.11048820601059406,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,83,-0.7446838661115069
2026-05-15,V18.1B,ETN,F003,VOL_ADJ_MOMENTUM_20D,1.5679854932564452,1.5679854932564452,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,81,-0.7498177917171528
2026-05-15,V18.1B,ETN,F004,PULLBACK_REPAIR_20D,1.4450769832355568,1.4450769832355568,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,75,0.014985595326994153
2026-05-15,V18.1B,ETN,F005,DIST_TO_MA20,-0.011704870643850951,-0.04170487064385095,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,21,0.7672458061850077
2026-05-15,V18.1B,ETR,F001,REL_STRENGTH_20D,-0.14110781696407815,-0.14110781696407815,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,89,-1.0508587139602674
2026-05-15,V18.1B,ETR,F002,REL_STRENGTH_60D,-0.08101772129436013,-0.08101772129436013,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,78,-0.6793864788170509
2026-05-15,V18.1B,ETR,F003,VOL_ADJ_MOMENTUM_20D,-1.1180910430051858,-1.1180910430051858,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,92,-1.2953912871437399
2026-05-15,V18.1B,ETR,F004,PULLBACK_REPAIR_20D,1.4619972813456235,1.4619972813456235,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,74,0.04310906946083423
2026-05-15,V18.1B,ETR,F005,DIST_TO_MA20,-0.005008024569677749,-0.03500802456967775,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,18,0.8726928290847205
2026-05-15,V18.1B,FIX,F001,REL_STRENGTH_20D,0.14788330475524147,0.14788330475524147,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,38,0.2986816437095108
2026-05-15,V18.1B,FIX,F002,REL_STRENGTH_60D,0.35898578301415185,0.35898578301415185,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,31,0.2955238257944002
2026-05-15,V18.1B,FIX,F003,VOL_ADJ_MOMENTUM_20D,10.060293854963922,10.060293854963922,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,19,0.9750691556910718
2026-05-15,V18.1B,FIX,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,FIX,F005,DIST_TO_MA20,0.1020349169918251,-0.0720349169918251,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,44,0.2896757595718288
2026-05-15,V18.1B,FLEX,F001,REL_STRENGTH_20D,0.6729503470432128,0.6729503470432128,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,2,2.750657191727013
2026-05-15,V18.1B,FLEX,F002,REL_STRENGTH_60D,0.9920255787365262,0.9920255787365262,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,7,1.698142245956223
2026-05-15,V18.1B,FLEX,F003,VOL_ADJ_MOMENTUM_20D,8.864285779439712,8.864285779439712,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,25,0.7321459561793016
2026-05-15,V18.1B,FLEX,F004,PULLBACK_REPAIR_20D,1.4898669528745676,1.4898669528745676,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,70,0.08943165676185616
2026-05-15,V18.1B,FLEX,F005,DIST_TO_MA20,0.3442987186118338,-0.3142987186118338,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,104,-3.524955240491953
2026-05-15,V18.1B,FLR,F001,REL_STRENGTH_20D,-0.17376301124060756,-0.17376301124060756,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,93,-1.2033530269396322
2026-05-15,V18.1B,FLR,F002,REL_STRENGTH_60D,-0.2913804300135504,-0.2913804300135504,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,96,-1.145484522191994
2026-05-15,V18.1B,FLR,F003,VOL_ADJ_MOMENTUM_20D,-1.1433938500660743,-1.1433938500660743,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,93,-1.3005305825830002
2026-05-15,V18.1B,FLR,F004,PULLBACK_REPAIR_20D,0.33929891214266683,0.33929891214266683,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,98,-1.822944255427031
2026-05-15,V18.1B,FLR,F005,DIST_TO_MA20,-0.07243713617302894,-0.10243713617302894,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,70,-0.1890307041418802
2026-05-15,V18.1B,FN,F001,REL_STRENGTH_20D,-0.01408509838162697,-0.01408509838162697,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,73,-0.4576837954780266
2026-05-15,V18.1B,FN,F002,REL_STRENGTH_60D,0.2861965744981736,0.2861965744981736,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,41,0.13424567970722137
2026-05-15,V18.1B,FN,F003,VOL_ADJ_MOMENTUM_20D,2.2487899113710803,2.2487899113710803,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,79,-0.6115384682956376
2026-05-15,V18.1B,FN,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,FN,F005,DIST_TO_MA20,0.09999442095347755,-0.06999442095347755,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,43,0.32180494846153634
2026-05-15,V18.1B,FORM,F001,REL_STRENGTH_20D,-0.12141864155542104,-0.12141864155542104,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,86,-0.9589135473920387
2026-05-15,V18.1B,FORM,F002,REL_STRENGTH_60D,0.1621344068806676,0.1621344068806676,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,52,-0.14063732562887926
2026-05-15,V18.1B,FORM,F003,VOL_ADJ_MOMENTUM_20D,0.04846062135777408,0.04846062135777408,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,86,-1.058451028543375
2026-05-15,V18.1B,FORM,F004,PULLBACK_REPAIR_20D,-0.174684057566605,-0.174684057566605,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,104,-2.677242841647156
2026-05-15,V18.1B,FORM,F005,DIST_TO_MA20,-0.09278744439698805,-0.12278744439698805,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,83,-0.50946205250208
2026-05-15,V18.1B,GEV,F001,REL_STRENGTH_20D,-0.00914992290767147,-0.00914992290767147,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,72,-0.4346373488098355
2026-05-15,V18.1B,GEV,F002,REL_STRENGTH_60D,0.1450245302909725,0.1450245302909725,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,54,-0.17854746687681863
2026-05-15,V18.1B,GEV,F003,VOL_ADJ_MOMENTUM_20D,2.932334778422495,2.932334778422495,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,75,-0.47270252770953575
2026-05-15,V18.1B,GEV,F004,PULLBACK_REPAIR_20D,2.4486746770451155,2.4486746770451155,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,11,1.6830799515276398
2026-05-15,V18.1B,GEV,F005,DIST_TO_MA20,0.014387574377801915,-0.015612425622198084,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,9,1.1780915412122104
2026-05-15,V18.1B,GLW,F001,REL_STRENGTH_20D,0.1302478238642697,0.1302478238642697,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,41,0.2163268881457881
2026-05-15,V18.1B,GLW,F002,REL_STRENGTH_60D,0.3910218526260676,0.3910218526260676,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,28,0.3665057477065667
2026-05-15,V18.1B,GLW,F003,VOL_ADJ_MOMENTUM_20D,5.063981777482496,5.063981777482496,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,57,-0.03974014238922276
2026-05-15,V18.1B,GLW,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,GLW,F005,DIST_TO_MA20,0.1907804184400581,-0.1607804184400581,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,96,-1.1076908246099137
2026-05-15,V18.1B,GNRC,F001,REL_STRENGTH_20D,0.20921348455158406,0.20921348455158406,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.5850833583569777
2026-05-15,V18.1B,GNRC,F002,REL_STRENGTH_60D,0.021134441833894124,0.021134441833894124,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,68,-0.45304919855244374
2026-05-15,V18.1B,GNRC,F003,VOL_ADJ_MOMENTUM_20D,8.701028202318254,8.701028202318254,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,27,0.6989864367826607
2026-05-15,V18.1B,GNRC,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,GNRC,F005,DIST_TO_MA20,0.12527416491844678,-0.09527416491844679,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,62,-0.07624417962777746
2026-05-15,V18.1B,GOOGL,F001,REL_STRENGTH_20D,0.06974316081316223,0.06974316081316223,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,49,-0.06621980093203862
2026-05-15,V18.1B,GOOGL,F002,REL_STRENGTH_60D,0.1334719711064165,0.1334719711064165,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,55,-0.20414432890944545
2026-05-15,V18.1B,GOOGL,F003,VOL_ADJ_MOMENTUM_20D,7.316245410978629,7.316245410978629,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,37,0.41772088917871214
2026-05-15,V18.1B,GOOGL,F004,PULLBACK_REPAIR_20D,1.496150246356946,1.496150246356946,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,62,0.09987521044971134
2026-05-15,V18.1B,GOOGL,F005,DIST_TO_MA20,0.08357177531537574,-0.05357177531537574,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,32,0.5803922105091547
2026-05-15,V18.1B,HPE,F001,REL_STRENGTH_20D,0.19442310720635625,0.19442310720635625,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,29,0.5160147620146447
2026-05-15,V18.1B,HPE,F002,REL_STRENGTH_60D,0.4042887592696327,0.4042887592696327,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,27,0.39590106813124437
2026-05-15,V18.1B,HPE,F003,VOL_ADJ_MOMENTUM_20D,10.790733731695676,10.790733731695676,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,15,1.1234300200848082
2026-05-15,V18.1B,HPE,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,HPE,F005,DIST_TO_MA20,0.16232740714885185,-0.13232740714885186,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,88,-0.6596761472589745
2026-05-15,V18.1B,HUBB,F001,REL_STRENGTH_20D,-0.199904188425159,-0.199904188425159,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,99,-1.3254279661199875
2026-05-15,V18.1B,HUBB,F002,REL_STRENGTH_60D,-0.2642766485612563,-0.2642766485612563,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,95,-1.0854310099516666
2026-05-15,V18.1B,HUBB,F003,VOL_ADJ_MOMENTUM_20D,-3.860382144289815,-3.860382144289815,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,101,-1.8523826168425277
2026-05-15,V18.1B,HUBB,F004,PULLBACK_REPAIR_20D,0.864085363225116,0.864085363225116,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,93,-0.9506890453355328
2026-05-15,V18.1B,HUBB,F005,DIST_TO_MA20,-0.0737219588199518,-0.1037219588199518,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,71,-0.20926123080645964
2026-05-15,V18.1B,ICHR,F001,REL_STRENGTH_20D,0.04622255612587467,0.04622255612587467,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,54,-0.17605710345346587
2026-05-15,V18.1B,ICHR,F002,REL_STRENGTH_60D,0.36780110553559964,0.36780110553559964,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,30,0.3150558265182103
2026-05-15,V18.1B,ICHR,F003,VOL_ADJ_MOMENTUM_20D,4.3593925097695445,4.3593925097695445,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,64,-0.18285044637230047
2026-05-15,V18.1B,ICHR,F004,PULLBACK_REPAIR_20D,1.9682911642783703,1.9682911642783703,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,16,0.8846275124668274
2026-05-15,V18.1B,ICHR,F005,DIST_TO_MA20,0.07546362824967567,-0.045463628249675675,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,25,0.7080612594676482
2026-05-15,V18.1B,IGV,F001,REL_STRENGTH_20D,-0.04940371838270097,-0.04940371838270097,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,78,-0.6226158625432066
2026-05-15,V18.1B,IGV,F002,REL_STRENGTH_60D,-0.08431636552713062,-0.08431636552713062,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,79,-0.6866952439116132
2026-05-15,V18.1B,IGV,F003,VOL_ADJ_MOMENTUM_20D,3.6241130876503216,3.6241130876503216,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,70,-0.3321942789196514
2026-05-15,V18.1B,IGV,F004,PULLBACK_REPAIR_20D,1.4944048038651356,1.4944048038651356,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,67,0.09697408504097337
2026-05-15,V18.1B,IGV,F005,DIST_TO_MA20,0.03770019878159592,-0.007700198781595918,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,6,1.3026756746397814
2026-05-15,V18.1B,INTC,F001,REL_STRENGTH_20D,0.5685621962887246,0.5685621962887246,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,4,2.2631819313537083
2026-05-15,V18.1B,INTC,F002,REL_STRENGTH_60D,1.360471827850947,1.360471827850947,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,3,2.5145040281688233
2026-05-15,V18.1B,INTC,F003,VOL_ADJ_MOMENTUM_20D,9.20118172751383,9.20118172751383,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,23,0.8005734553605641
2026-05-15,V18.1B,INTC,F004,PULLBACK_REPAIR_20D,1.8956273031411133,1.8956273031411133,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,25,0.7638518496584527
2026-05-15,V18.1B,INTC,F005,DIST_TO_MA20,0.21318989601115645,-0.18318989601115646,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,98,-1.4605453875545977
2026-05-15,V18.1B,IRDM,F001,REL_STRENGTH_20D,-0.12338583340810705,-0.12338583340810705,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,87,-0.9681000053727701
2026-05-15,V18.1B,IRDM,F002,REL_STRENGTH_60D,0.7042770605891693,0.7042770605891693,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,14,1.0605814248909473
2026-05-15,V18.1B,IRDM,F003,VOL_ADJ_MOMENTUM_20D,0.013346828780752657,0.013346828780752657,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,87,-1.0655830496512293
2026-05-15,V18.1B,IRDM,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,IRDM,F005,DIST_TO_MA20,0.07347217272508,-0.04347217272508,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,23,0.7394182675248665
2026-05-15,V18.1B,IREN,F001,REL_STRENGTH_20D,0.100472103397103,0.100472103397103,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,46,0.07727923778868326
2026-05-15,V18.1B,IREN,F002,REL_STRENGTH_60D,0.19815046374912204,0.19815046374912204,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,48,-0.06083699533898934
2026-05-15,V18.1B,IREN,F003,VOL_ADJ_MOMENTUM_20D,3.3768635180472963,3.3768635180472963,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,72,-0.3824135523133947
2026-05-15,V18.1B,IREN,F004,PULLBACK_REPAIR_20D,2.4542483790497576,2.4542483790497576,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,8,1.692344082876722
2026-05-15,V18.1B,IREN,F005,DIST_TO_MA20,0.1357227908803298,-0.10572279088032979,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,72,-0.24076587967435306
2026-05-15,V18.1B,IYW,F001,REL_STRENGTH_20D,0.052857540142739134,0.052857540142739134,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,53,-0.14507283428290912
2026-05-15,V18.1B,IYW,F002,REL_STRENGTH_60D,0.07356401920061795,0.07356401920061795,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,61,-0.3368816345654913
2026-05-15,V18.1B,IYW,F003,VOL_ADJ_MOMENTUM_20D,13.217331252946709,13.217331252946709,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,7,1.6163002990177193
2026-05-15,V18.1B,IYW,F004,PULLBACK_REPAIR_20D,1.5,1.5,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,26,0.10627394209721526
2026-05-15,V18.1B,IYW,F005,DIST_TO_MA20,0.08711548855459772,-0.05711548855459772,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,34,0.5245937037273798
2026-05-15,V18.1B,JBL,F001,REL_STRENGTH_20D,0.01881705529457056,0.01881705529457056,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,64,-0.30403622327541935
2026-05-15,V18.1B,JBL,F002,REL_STRENGTH_60D,0.1703392234177492,0.1703392234177492,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,51,-0.12245801543902504
2026-05-15,V18.1B,JBL,F003,VOL_ADJ_MOMENTUM_20D,4.381485098924387,4.381485098924387,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,63,-0.178363183658258
2026-05-15,V18.1B,JBL,F004,PULLBACK_REPAIR_20D,1.9516570871326286,1.9516570871326286,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,21,0.8569797703699997
2026-05-15,V18.1B,JBL,F005,DIST_TO_MA20,0.031761751611904865,-0.001761751611904866,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,2,1.3961811200025012
2026-05-15,V18.1B,KEYS,F001,REL_STRENGTH_20D,-0.0281076984701063,-0.0281076984701063,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,76,-0.5231670000355926
2026-05-15,V18.1B,KEYS,F002,REL_STRENGTH_60D,0.31784389021572323,0.31784389021572323,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,36,0.20436624443958326
2026-05-15,V18.1B,KEYS,F003,VOL_ADJ_MOMENTUM_20D,5.351974273942667,5.351974273942667,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,54,0.018754494985883066
2026-05-15,V18.1B,KEYS,F004,PULLBACK_REPAIR_20D,0.9860095860551943,0.9860095860551943,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,78,-0.7480370172953041
2026-05-15,V18.1B,KEYS,F005,DIST_TO_MA20,0.03417745922757498,-0.004177459227574981,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,3,1.3581439345203747
2026-05-15,V18.1B,KLAC,F001,REL_STRENGTH_20D,-0.03272055175884203,-0.03272055175884203,OK,,NONE,V18_FACTOR_LAB_SHADOW_ONLY,77,-0.5447082558365401
