ticker,in_total_universe,in_current_full_candidates_before,in_current_top_candidates_before,in_latest_signal_freeze,calculation_attempted,price_data_attempted,price_data_available,price_data_source,latest_price_date,history_row_count,history_start_date,history_end_date,factor_calculation_attempted,factor_calculation_success,technical_calculation_attempted,technical_calculation_success,ranking_merge_attempted,ranking_merge_success,factor_score,technical_timing_score,recomputed_composite_score,recomputed_rank,rank_eligible,calculation_status,failure_bucket,failure_reason,evidence_sources,factor_source_true,technical_source_true,score_source_true,factor_recomputed_by_v18_35d,factor_reused_from_raw105,legacy_factor_pack_used,authoritative_row_ok,authoritative_row_block_reason,raw_universe_token_count,sanitized_universe_count,invalid_pseudo_ticker_count,invalid_pseudo_tickers,yfinance_failed_ticker_count,yfinance_failed_tickers,yfinance_failed_ticker_count_raw,price_unavailable_excluded_count,price_unavailable_excluded_tickers,current_price_refresh_blocking_failed_ticker_count
CDTX,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
CFLT,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
COG,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
JFROG,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
MPW,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,YFINANCE_IN_MEMORY,UNKNOWN,,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,UNAVAILABLE_PRICE_DATA_EXCLUDED,yfinance returned empty data,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
TQQQ,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,2026-05-29,2,2026-05-18,2026-05-29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,CALCULATION_FAILED,PRICE_HISTORY_INSUFFICIENT,price history rows 2 < 120,state/v18/universe/V18_UNIVERSE_ROLLING_STATE.csv;FORCE_YFINANCE_LATEST_SCORE_RECOMPUTE_R3;LOCAL_PRICE_CACHE_PLUS_FORCE_YFINANCE_LATEST_CLOSE,,,,FALSE,FALSE,FALSE,FALSE,AUTHORITATIVE_PRICE_HISTORY_RECOMPUTE_INCOMPLETE,335,323,0,,5,"CDTX, CFLT, COG, JFROG, MPW",5,5,"CDTX, CFLT, COG, JFROG, MPW",0
