STATUS: WARN_V18_29A_BACKTEST_READINESS_REVIEW_NEEDED
MODE: READ_ONLY_HISTORICAL_BACKTEST_READINESS_AUDIT
RUN_ID: V18_29A_20260523_155019
CURRENT_RECOMMENDATION_ROW_COUNT: 252
CURRENT_RANKED_CANDIDATE_ROW_COUNT: 252
THEME_CLASSIFICATION_ROW_COUNT: 252
TECHNICAL_TIMING_AVAILABLE: TRUE
TECHNICAL_TIMING_MATCHED_COUNT: 252
SIGNAL_FREEZE_LEDGER_AVAILABLE: TRUE
LATEST_SIGNAL_FREEZE_RUN_ID: V18_25A_R21_20260523_022643
LATEST_SIGNAL_FREEZE_DATE: 2026-05-23
LATEST_SIGNAL_FREEZE_TICKER_COUNT: 252
LATEST_SIGNAL_FREEZE_MATCHES_CURRENT_RECOMMENDATIONS: TRUE
PRICE_CACHE_CANDIDATE_COVERAGE_COUNT: 252
LATEST_PRICE_DATE_MIN: 2026-05-14
LATEST_PRICE_DATE_MAX: 2026-05-22
FORWARD_1D_FILLABLE_COUNT: 0
FORWARD_3D_FILLABLE_COUNT: 0
FORWARD_5D_FILLABLE_COUNT: 0
FORWARD_10D_FILLABLE_COUNT: 0
FORWARD_20D_FILLABLE_COUNT: 0
HISTORICAL_SIGNAL_FREEZE_RUN_COUNT: 6
HISTORICAL_RECOMMENDATION_TIER_SNAPSHOT_COUNT: 0
SURVIVORSHIP_BIAS_RISK: HIGH
LOOKAHEAD_BIAS_RISK: HIGH
DATE_ALIGNMENT_RISK: HIGH
ETF_MACRO_CONTAMINATION_RISK: MEDIUM
TRANSACTION_COST_MODEL_READY: FALSE
R29B_SCOPE_RECOMMENDATION: READY_FOR_LIMITED_HISTORICAL_SIGNAL_FREEZE_BACKTEST
OFFICIAL_DECISION_IMPACT: NONE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
FORBIDDEN_MODIFIED: FALSE
