STATUS: OK_V18_16B_ROLLING_SCAN_SCHEDULER_READY
MODE: SCHEDULER_ONLY
TOTAL_UNIVERSE_COUNT: 335
TODAY_SCAN_PLAN_COUNT: 318
DAILY_MIN_SCAN_COUNT: 67
COVERAGE_WINDOW_TRADING_DAYS: 5
MAX_RUNTIME_SECONDS: 300
SOFT_STOP_SECONDS: 270
CONFIGURED_MAX_ESTIMATED_PLAN_COST: 300
DAILY_THRESHOLD_COST_FLOOR: 1996
MAX_ESTIMATED_PLAN_COST: 1996
ESTIMATED_PLAN_COST: 1996
POSITION_SCAN_COUNT: 0
CORE_DAILY_SCAN_COUNT: 44
CANDIDATE_SCAN_COUNT: 274
STRONG_WATCH_SCAN_COUNT: 0
WATCHLIST_SCAN_COUNT: 0
RESEARCH_SCAN_COUNT: 0
OVERDUE_SCAN_COUNT: 0
NEVER_SCANNED_SELECTED_COUNT: 0
LOW_PRIORITY_SCAN_DEFERRED_COUNT: 17
ROLLING_SCAN_ALWAYS_ON: TRUE
PRICE_UPDATE_EXECUTED: FALSE
EVENT_UPDATE_EXECUTED: FALSE
ROLLING_SCAN_EXECUTED: FALSE
CURRENT_DAILY_MODIFIED: FALSE
STABLE_SNAPSHOT_MODIFIED: FALSE
DANGEROUS_TOKEN_FINDING_COUNT: 0
VALIDATION_FAIL_COUNT: 0
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
