STATUS: OK_V18_25A_R25E_POST_MERGE_VALIDATION_READY
MODE: READ_ONLY_POST_MERGE_VALIDATION
RUN_ID: V18_25A_R25E_20260522_181454
MAX_TICKERS: 93
TARGET_SOURCE_PATH: outputs/v18/staged_factor_technical/V18_25A_R25D_CURRENT_FACTOR_MERGE_RESULT.csv
TARGET_TICKER_COUNT: 93
FACTOR_PACK_PATH: outputs/v18/factor_pack/V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv
TECHNICAL_TIMING_PATH: outputs/v18/technical_timing/V18_6A_CURRENT_TECHNICAL_TIMING.csv
FACTOR_TARGET_PRESENT_COUNT: 93
FACTOR_TARGET_MISSING_COUNT: 0
FACTOR_SCORE_PRESENT_COUNT: 93
FACTOR_SCORE_MISSING_COUNT: 0
TECHNICAL_TARGET_PRESENT_COUNT: 93
TECHNICAL_TARGET_MISSING_COUNT: 0
TECHNICAL_SCORE_PRESENT_COUNT: 93
TECHNICAL_SCORE_MISSING_COUNT: 0
PRICE_CACHE_PRESENT_COUNT: 93
PRICE_CACHE_MISSING_COUNT: 0
ROLLING_LEDGER_PRESENT_COUNT: 93
ROLLING_LEDGER_MISSING_COUNT: 0
FACTOR_DUPLICATE_TARGET_COUNT: 0
TECHNICAL_DUPLICATE_TARGET_COUNT: 0
MISSING_FACTOR_BLOCKER_CLEARED_COUNT: 93
MISSING_TECHNICAL_BLOCKER_CLEARED_COUNT: 93
MISSING_PRICE_BLOCKER_COUNT: 0
MISSING_LEDGER_BLOCKER_COUNT: 0
TARGETS_FULLY_FACTOR_TECHNICAL_READY_COUNT: 93
TARGETS_STILL_BLOCKED_COUNT: 0
RANKED_CANDIDATE_TARGET_PRESENT_COUNT: 0
DOWNSTREAM_REVIEW_RAN: FALSE
DOWNSTREAM_REVIEW_STATUS: SKIPPED_NO_RERUN_REQUESTED
HIGH_TRUST_COUNT_AFTER: 0
MEDIUM_COUNT_AFTER: 0
LOW_COUNT_AFTER: 5
DATA_NOT_READY_COUNT_AFTER: 88
WATCH_ONLY_COUNT_AFTER: 5
OFFICIAL_RANK_ALLOWED_COUNT_AFTER: 0
BLOCKER_CLEARANCE_AUDIT_PATH: outputs/v18/post_merge_validation/V18_25A_R25E_CURRENT_BLOCKER_CLEARANCE_AUDIT.csv
TRUST_CLASSIFICATION_AUDIT_PATH: outputs/v18/post_merge_validation/V18_25A_R25E_CURRENT_TRUST_CLASSIFICATION_AUDIT.csv
RANKED_CANDIDATE_IMPACT_PATH: outputs/v18/post_merge_validation/V18_25A_R25E_CURRENT_RANKED_CANDIDATE_IMPACT.csv
REMAINING_BLOCKERS_PATH: outputs/v18/post_merge_validation/V18_25A_R25E_CURRENT_REMAINING_BLOCKERS.csv
OFFICIAL_DECISION_IMPACT: NONE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
EXTERNAL_FETCH_EXECUTED: FALSE
BACKTEST_EXECUTED: FALSE
PRICE_CACHE_MODIFIED: FALSE
ROLLING_LEDGER_MODIFIED: FALSE
FACTOR_PACK_MODIFIED: FALSE
TECHNICAL_TIMING_MODIFIED: FALSE
TIER_FILES_MODIFIED: FALSE
OFFICIAL_DECISION_MODIFIED: FALSE
VALIDATION_FAIL_COUNT: 0
FORBIDDEN_MODIFIED: FALSE
NEXT_RECOMMENDED_STEP: R26: Factor effectiveness validation / forward-test integration readiness.
