source_name,source_path,exists,source_scope,affects_overall_status,legacy_status,is_current_alias,status_raw,mode,run_id,generated_at,normalized_status,severity,is_blocking,is_expected_pending,safety_status,current_blocking_reason,stale_age_hours,notes
V18_39B_READ_FIRST.txt,outputs/v18/ops/V18_39B_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,OK_V18_39B_PORTFOLIO_TARGET_PREVIEW_READY,READ_ONLY_PORTFOLIO_TARGET_PREVIEW,V18_39B_PORTFOLIO_TARGET_PREVIEW_20260527_175229,2026-05-27T17:52:29,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_39C_READ_FIRST.txt,outputs/v18/ops/V18_39C_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_39C_SHADOW_RISK_MODEL_PREVIEW_REVIEW_NEEDED,READ_ONLY_SHADOW_RISK_MODEL_PREVIEW,V18_39C_SHADOW_RISK_MODEL_PREVIEW_20260527_175230,2026-05-27T17:52:30,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_39D_READ_FIRST.txt,outputs/v18/ops/V18_39D_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_39D_STABLE_SNAPSHOT_SIGNAL_PORTFOLIO_RISK_BASELINE_REVIEW_NEEDED,STABLE_SNAPSHOT_ONLY_SIGNAL_PORTFOLIO_RISK_BASELINE,V18_39D_STABLE_SNAPSHOT_SIGNAL_PORTFOLIO_RISK_BASELINE_20260527_000334,2026-05-27T00:03:34,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_40A_READ_FIRST.txt,outputs/v18/ops/V18_40A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,OK_V18_40A_CANDIDATE_TOP_FULL_CANONICAL_SYNC_FIXED,,V18_40A_CANDIDATE_TOP_FULL_CANONICAL_SYNC_20260527_175228,,OK_READY,OK,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,OK status with read-only safety contract intact
V18_40B_READ_FIRST.txt,outputs/v18/ops/V18_40B_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_40B_CURRENT_OPERATOR_STATUS_FIXABLE_WARNINGS,,V18_40B_CURRENT_WARNING_CLEANUP_20260527_170344,,EXPECTED_PENDING_FORWARD_OUTCOME,INFO,FALSE,TRUE,SAFETY_LEGACY_NOT_OVERALL,,,Forward price horizon has not matured
V18_40C_READ_FIRST.txt,outputs/v18/ops/V18_40C_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_40C_FIXABLE_CURRENT_WARNING_REDUCER_PARTIAL_REVIEW_NEEDED,,V18_40C_FIXABLE_CURRENT_WARNING_REDUCER_20260527_170344,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_40D_READ_FIRST.txt,outputs/v18/ops/V18_40D_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,OK_V18_40D_RESIDUAL_ACTION_WARNING_RESOLVER_CLEAN,,V18_40D_RESIDUAL_ACTION_WARNING_RESOLVER_20260527_170345,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_41A_READ_FIRST.txt,outputs/v18/ops/V18_41A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_41A_DAILY_CLEAN_OPERATOR_PIPELINE_REVIEW_NEEDED,,V18_41A_DAILY_CLEAN_OPERATOR_PIPELINE_20260527_170346,2026-05-27T17:03:46,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_42A_READ_FIRST.txt,outputs/v18/ops/V18_42A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_42A_SUPPORTING_INPUTS_PARTIAL,,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_43A_READ_FIRST.txt,outputs/v18/ops/V18_43A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_43A_SUPPORTING_INPUTS_PARTIAL,,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_44A_READ_FIRST.txt,outputs/v18/ops/V18_44A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,WARN_V18_44A_DAILY_OPERATOR_HOMEPAGE_REVIEW_NEEDED,,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_5A_R1_READ_FIRST.txt,outputs/v18/ops/V18_5A_R1_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,286.79,Legacy source is stale or has no current generated date
V18_5A_R2_READ_FIRST.txt,outputs/v18/ops/V18_5A_R2_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,286.74,Legacy source is stale or has no current generated date
V18_5B_R1_READ_FIRST.txt,outputs/v18/ops/V18_5B_R1_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,282.13,Legacy source is stale or has no current generated date
V18_5B_READ_FIRST.txt,outputs/v18/ops/V18_5B_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,286.62,Legacy source is stale or has no current generated date
V18_5C_READ_FIRST.txt,outputs/v18/ops/V18_5C_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,APPLY,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,286.59,Legacy source is stale or has no current generated date
V18_5D_READ_FIRST.txt,outputs/v18/ops/V18_5D_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,DRYRUN,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,281.91,Legacy source is stale or has no current generated date
V18_7B_READ_FIRST.txt,outputs/v18/ops/V18_7B_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_7D_READ_FIRST.txt,outputs/v18/ops/V18_7D_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,212.21,Legacy source is stale or has no current generated date
V18_8A_READ_FIRST.txt,outputs/v18/ops/V18_8A_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,OK_LEGACY_V15_V16_PURGED,APPLY_DELETE,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,262.97,Legacy source is stale or has no current generated date
V18_8E_READ_FIRST.txt,outputs/v18/ops/V18_8E_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,OK_STABLE_SNAPSHOT_READY,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,262.52,Legacy source is stale or has no current generated date
V18_CLEANUP_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_AUDIT_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,220.63,Legacy source is stale or has no current generated date
V18_CLEANUP_DELETE_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_DELETE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,234.93,Legacy source is stale or has no current generated date
V18_CLEANUP_QUARANTINE_READ_FIRST.txt,outputs/v18/ops/V18_CLEANUP_QUARANTINE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,234.97,Legacy source is stale or has no current generated date
V18_CURRENT_COMPRESSION_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_COMPRESSION_AUDIT_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_18B_COMPRESSION_APPLIED,APPLY,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,WARN_V18_44A_DAILY_OPERATOR_HOMEPAGE_REVIEW_NEEDED,,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_DELETE_VERIFIED_STABLE_ORIGINALS_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_18C_DELETE_VERIFIED_STABLE_ORIGINALS_APPLIED,APPLY,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_FORWARD_PRICE_FILLER_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FORWARD_PRICE_FILLER_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_14D_RANKED_CANDIDATE_FORWARD_PRICE_FILLER_READY,,,,OK_READY,OK,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,OK status with read-only safety contract intact
V18_CURRENT_FORWARD_TRACKER_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FORWARD_TRACKER_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_14C_RANKED_CANDIDATE_FORWARD_TRACKER_READY,,,,OK_READY,OK,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,OK status with read-only safety contract intact
V18_CURRENT_FULL_DAILY_MODE_VALIDATION_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_FULL_DAILY_MODE_VALIDATION_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,FAIL_V18_14A_FULL_DAILY_MODE_VALIDATION,,,,LEGACY_FAIL,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Explicit FAIL_ status outside current critical blocking scope
V18_CURRENT_LARGE_OUTPUT_CLEANUP_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_LARGE_OUTPUT_CLEANUP_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_18D_LARGE_OUTPUT_ARCHIVE_AUDIT_READY,DRYRUN,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_MANUAL_FEEDBACK_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_MANUAL_FEEDBACK_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_15A_MANUAL_POSITION_TRADE_FEEDBACK_READY,,,,OK_READY,OK,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,OK status with read-only safety contract intact
V18_CURRENT_PREDEVELOPMENT_AUDIT_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PREDEVELOPMENT_AUDIT_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_15C_PREDEVELOPMENT_PROGRAM_AUDIT_READY,READ_ONLY_PREDEVELOPMENT_AUDIT,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,198.89,Legacy source is stale or has no current generated date
V18_CURRENT_PRIORITY_LIGHT_SCAN_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PRIORITY_LIGHT_SCAN_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_16D_PRIORITY_BASED_LIGHT_SCANNER_READY,PRIORITY_BASED_LIGHT_SCAN_ONLY,,,OK_READY,OK,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,OK status with read-only safety contract intact
V18_CURRENT_PROMOTION_DEMOTION_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_PROMOTION_DEMOTION_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,WARN_V18_16E_PROMOTION_DEMOTION_ENGINE_VALIDATION_FAILED,PROMOTION_DEMOTION_ONLY,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_RANKING_PROVENANCE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_17A_RANKING_FACTOR_PROVENANCE_AUDIT_READY,READ_ONLY_RANKING_PROVENANCE_AUDIT,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_ROLLING_UNIVERSE_SCAN_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,WARN_V18_16F_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN_VALIDATION_FAILED,CURRENT_DAILY_INTEGRATION_WITH_ROLLING_SCAN,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_SAME_DAY_PROMOTION_GUARD_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_SAME_DAY_PROMOTION_GUARD_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_16H_SAME_DAY_PROMOTION_GUARD_COVERAGE_AUDIT_READY,SAME_DAY_PROMOTION_GUARD_AND_COVERAGE_AUDIT,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,194.26,Legacy source is stale or has no current generated date
V18_CURRENT_SCAN_SCOPED_DATA_UPDATE_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_SCAN_SCOPED_DATA_UPDATE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_16C_SCAN_SCOPED_DATA_UPDATE_READY,SCAN_SCOPED_DATA_UPDATE_ONLY,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_STORAGE_CLEANUP_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_STORAGE_CLEANUP_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_18A_STORAGE_SLIMMING_AUDIT_READY,DRYRUN,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_TECHNICAL_TIMING_DETAIL_SLIMMING_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,OK_V18_18F_TECHNICAL_TIMING_CURRENT_DETAIL_VERIFIED_ORIGINALS_DELETED,APPLY_DELETE_VERIFIED_ORIGINALS,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_TOPN_RANKING_EXPLAINER_READ_FIRST.txt,outputs/v18/ops/V18_CURRENT_TOPN_RANKING_EXPLAINER_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,TRUE,WARN_V18_43A_SUPPORTING_INPUTS_PARTIAL,,,,LEGACY_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Legacy WARN_ status retained as historical evidence
V18_STABLE_DIRECT_DELETE_READ_FIRST.txt,outputs/v18/ops/V18_STABLE_DIRECT_DELETE_READ_FIRST.txt,TRUE,HISTORICAL_LEGACY,FALSE,TRUE,FALSE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,234.74,Legacy source is stale or has no current generated date
V18_CURRENT_318_ALIGNED_BASELINE.md,outputs/v18/read_center/V18_CURRENT_318_ALIGNED_BASELINE.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,51.16,Legacy source is stale or has no current generated date
V18_CURRENT_ACCOUNT_AWARE_MANUAL_TRADE_PLAN.md,outputs/v18/read_center/V18_CURRENT_ACCOUNT_AWARE_MANUAL_TRADE_PLAN.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,FAIL_V18_31D_ACCOUNT_AWARE_MANUAL_TRADE_PLAN_FAILED,,V18_31D_20260524_182841,2026-05-24T18:28:41,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_CURRENT_ALPHA_SIGNAL_OBJECTS.md,outputs/v18/read_center/V18_CURRENT_ALPHA_SIGNAL_OBJECTS.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_CURRENT_BUYABILITY_GATE.md,outputs/v18/read_center/V18_CURRENT_BUYABILITY_GATE.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,WARN_V18_31A_STATIC_BUYABILITY_GATE_REVIEW_NEEDED,,V18_31A_20260524_182840,2026-05-24T18:28:40,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,71.40,Legacy source is stale or has no current generated date
V18_CURRENT_CANDIDATE_THEME_CLASSIFICATION.md,outputs/v18/read_center/V18_CURRENT_CANDIDATE_THEME_CLASSIFICATION.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,72.53,Legacy source is stale or has no current generated date
V18_CURRENT_CANDIDATE_TOP_FULL_CANONICAL_SYNC.md,outputs/v18/read_center/V18_CURRENT_CANDIDATE_TOP_FULL_CANONICAL_SYNC.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_CONTEXT_CONSISTENCY.md,outputs/v18/read_center/V18_CURRENT_CONTEXT_CONSISTENCY.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,OK_V18_32C_CONTEXT_CONSISTENCY_AUDIT_READY,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,65.97,Legacy source is stale or has no current generated date
V18_CURRENT_COST_ADJUSTED_TRADE_PLAN.md,outputs/v18/read_center/V18_CURRENT_COST_ADJUSTED_TRADE_PLAN.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,FAIL_V18_31C_MOOMOO_COST_SLIPPAGE_CONSTRAINT_FAILED,,V18_31C_20260524_182841,2026-05-24T18:28:41,LEGACY_FAIL,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Explicit FAIL_ status outside current critical blocking scope
V18_CURRENT_DAILY_BRIEF.md,outputs/v18/read_center/V18_CURRENT_DAILY_BRIEF.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_DAILY_CLEAN_OPERATOR_STATUS.md,outputs/v18/read_center/V18_CURRENT_DAILY_CLEAN_OPERATOR_STATUS.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_DAILY_COMMAND_CENTER.md,outputs/v18/read_center/V18_CURRENT_DAILY_COMMAND_CENTER.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_REVIEW_FIX_NOTE.md,outputs/v18/read_center/V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_REVIEW_FIX_NOTE.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_V2.md,outputs/v18/read_center/V18_CURRENT_DAILY_OPERATOR_HOMEPAGE_V2.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_DAILY_OPERATOR_RUNBOOK_CN.md,outputs/v18/read_center/V18_CURRENT_DAILY_OPERATOR_RUNBOOK_CN.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN.md,outputs/v18/read_center/V18_CURRENT_DAILY_WITH_ROLLING_UNIVERSE_SCAN.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_DATA_PROVIDER_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,"Legacy data provider, yfinance, preflight, or price-cache warning"
V18_CURRENT_FACTOR_IMPLEMENTATION_AUDIT.md,outputs/v18/read_center/V18_CURRENT_FACTOR_IMPLEMENTATION_AUDIT.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,49.88,Legacy source is stale or has no current generated date
V18_CURRENT_FINAL_READ_CENTER_WITH_TECHNICAL.md,outputs/v18/read_center/V18_CURRENT_FINAL_READ_CENTER_WITH_TECHNICAL.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,212.21,Legacy source is stale or has no current generated date
V18_CURRENT_FIXABLE_WARNING_REDUCER.md,outputs/v18/read_center/V18_CURRENT_FIXABLE_WARNING_REDUCER.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
V18_CURRENT_FREEZE_COVERAGE_REPAIR.md,outputs/v18/read_center/V18_CURRENT_FREEZE_COVERAGE_REPAIR.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,OK_V18_32D_FREEZE_REPAIR_READY,,,,LEGACY_REPORT_STALE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,65.97,Legacy source is stale or has no current generated date
V18_CURRENT_KDJ_MACD_SHADOW_REPORT.md,outputs/v18/read_center/V18_CURRENT_KDJ_MACD_SHADOW_REPORT.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_LEAN_INSPIRED_STRATEGY_LAB.md,outputs/v18/read_center/V18_CURRENT_LEAN_INSPIRED_STRATEGY_LAB.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,,,,,LEGACY_UNKNOWN_REVIEW,UNKNOWN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,No STATUS key found
V18_CURRENT_MANUAL_ACCOUNT_STATE_GUIDE.md,outputs/v18/read_center/V18_CURRENT_MANUAL_ACCOUNT_STATE_GUIDE.md,TRUE,UNKNOWN_LEGACY,FALSE,TRUE,TRUE,WARN_V18_32A_MANUAL_ACCOUNT_STATE_TEMPLATE_REVIEW_NEEDED,,,,ACCOUNT_TEMPLATE_WARN,WARN,FALSE,FALSE,SAFETY_LEGACY_NOT_OVERALL,,,Account template or account-state quality warning
