STATUS: WARN_V18_31G_TRADING_DAY_SIGNAL_DATE_BLOCKED_REUSE_LATEST
MODE: TRADING_DAY_SIGNAL_DATE_GUARD
RUN_ID: V18_31G_20260524_182839
DRY_RUN: FALSE
CANDIDATE_SIGNAL_DATE: 2026-05-24
CURRENT_LOCAL_DATE: 2026-05-24
CANDIDATE_DATE_WEEKDAY: Sunday
CANDIDATE_IS_WEEKEND: TRUE
LATEST_OBSERVED_PRICE_DATE: 2026-05-22
LATEST_FULL_FREEZE_SIGNAL_DATE: 2026-05-22
LATEST_RECOMMENDATION_SNAPSHOT_DATE: 
LATEST_TRADE_PLAN_LEDGER_SIGNAL_DATE: 2026-05-22
NEW_SIGNAL_DATE_ALLOWED: FALSE
REUSE_LATEST_SIGNAL_DATE_RECOMMENDED: TRUE
RECOMMENDED_SIGNAL_DATE: 2026-05-22
R31F_SHOULD_SKIP_R21: TRUE
R31F_SHOULD_SKIP_R29C: TRUE
R31F_SHOULD_PREVENT_NEW_R31E_DATE: TRUE
ALLOW_NON_TRADING_DATE_OVERRIDE: FALSE
ALLOW_UNKNOWN_PRICE_DATE_OVERRIDE: FALSE
APPLY_CLEANUP: FALSE
CLEANUP_DATE: 
CLEANUP_ACTION: AUDIT_ONLY_NO_CLEANUP
SIGNAL_FREEZE_LEDGER_ROWS: 250
RECOMMENDATION_SNAPSHOT_LEDGER_ROWS: 0
TRADE_PLAN_LEDGER_ROWS: 252
NON_TRADING_SIGNAL_DATE_COUNT: 0
FUTURE_OR_UNSUPPORTED_SIGNAL_DATE_COUNT: 0
DUPLICATE_TRADE_PLAN_SIGNAL_DATE_TICKER_COUNT: 0
VALIDATION_FAIL_COUNT: 0
FORBIDDEN_MODIFIED: FALSE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
NEXT_RECOMMENDED_STEP: Reuse the latest supported signal date and skip new R21/R29C/R31E calendar-date creation.
