STATUS: OK_V18_25A_R25B_STAGED_FACTOR_TECHNICAL_ROWS_READY
MODE: STAGED_BUILD_ONLY
RUN_ID: V18_25A_R25B_20260522_155228
R25_COMBINED_PLAN_PATH: outputs/v18/readiness/V18_25A_R25_CURRENT_COMBINED_REFRESH_PLAN.csv
R25A_INPUT_GATE_PATH: outputs/v18/readiness/V18_25A_R25A_CURRENT_R25B_INPUT_GATE.csv
MAX_TICKERS: 93
EXPECTED_TARGET_COUNT: 93
SELECTED_TARGET_COUNT: 93
DEDUPED_TARGET_COUNT: 93
PRICE_CACHE_VALIDATION_SUCCESS_COUNT: 93
PRICE_CACHE_VALIDATION_FAIL_COUNT: 0
FACTOR_BUILDER_SELECTED: scripts/v18/v18_25A_R13_targeted_factor_pack_refresh_staged.py
TECHNICAL_BUILDER_SELECTED: scripts/v18/v18_25A_R11_full_compatible_technical_timing_refresh_with_vix.py
FACTOR_BUILDER_PARSE_STATUS: PY_AST_PARSE_OK
TECHNICAL_BUILDER_PARSE_STATUS: PY_AST_PARSE_OK
STAGED_FACTOR_ROW_COUNT: 93
STAGED_TECHNICAL_ROW_COUNT: 93
FACTOR_BUILD_SUCCESS_COUNT: 93
FACTOR_BUILD_FAIL_COUNT: 0
TECHNICAL_BUILD_SUCCESS_COUNT: 93
TECHNICAL_BUILD_FAIL_COUNT: 0
FACTOR_SCHEMA_COMPATIBLE: TRUE
TECHNICAL_SCHEMA_COMPATIBLE: TRUE
DUPLICATE_FACTOR_TICKER_COUNT: 0
DUPLICATE_TECHNICAL_TICKER_COUNT: 0
HOLDS_AND_FAILURES_COUNT: 0
STAGED_FACTOR_ROWS_PATH: outputs/v18/staged_factor_technical/V18_25A_R25B_CURRENT_STAGED_FACTOR_ROWS.csv
STAGED_TECHNICAL_ROWS_PATH: outputs/v18/staged_factor_technical/V18_25A_R25B_CURRENT_STAGED_TECHNICAL_ROWS.csv
FACTOR_BUILD_AUDIT_PATH: outputs/v18/staged_factor_technical/V18_25A_R25B_CURRENT_FACTOR_BUILD_AUDIT.csv
TECHNICAL_BUILD_AUDIT_PATH: outputs/v18/staged_factor_technical/V18_25A_R25B_CURRENT_TECHNICAL_BUILD_AUDIT.csv
SCHEMA_VALIDATION_PATH: outputs/v18/staged_factor_technical/V18_25A_R25B_CURRENT_SCHEMA_VALIDATION.csv
OFFICIAL_FACTOR_PACK_MERGE_ALLOWED_NOW: FALSE
OFFICIAL_TECHNICAL_TIMING_MERGE_ALLOWED_NOW: FALSE
OFFICIAL_DECISION_IMPACT: NONE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
EXTERNAL_FETCH_EXECUTED: FALSE
BACKTEST_EXECUTED: FALSE
PRICE_CACHE_MODIFIED: FALSE
ROLLING_LEDGER_MODIFIED: FALSE
FACTOR_PACK_MODIFIED: FALSE
TECHNICAL_TIMING_MODIFIED: FALSE
TIER_FILES_MODIFIED: FALSE
OFFICIAL_DECISION_MODIFIED: FALSE
VALIDATION_FAIL_COUNT: 0
FORBIDDEN_MODIFIED: FALSE
NEXT_RECOMMENDED_STEP: R25C: Validate staged factor and technical rows, then prepare official merge plan with backup. Do not merge until validation passes.
