STATUS: WARN_V18_31B_MANUAL_POSITION_SIZING_POLICY_REVIEW_NEEDED
MODE: MANUAL_POSITION_SIZING_POLICY_LAYER
RUN_ID: V18_31B_20260524_182840
DRY_RUN: FALSE
TOP_N_REQUESTED: 252
ACCOUNT_SIZE_USD: 2000.00
CASH_RESERVE_PCT: 15.00
MAX_ACTIVE_POSITIONS: 8
MAX_SPECULATIVE_POSITIONS: 2
SOURCE_BUYABILITY_FILE: D:\us-tech-quant\outputs\v18\execution\V18_CURRENT_BUYABILITY_GATE.csv
SOURCE_BUYABILITY_ROWS: 252
SOURCE_RECOMMENDATION_FILE: D:\us-tech-quant\outputs\v18\recommendations\V18_CURRENT_RECOMMENDATION_TIERS.csv
SOURCE_RECOMMENDATION_ROWS: 252
SOURCE_RANKED_CANDIDATE_FILE: D:\us-tech-quant\outputs\v18\candidates\V18_CURRENT_RANKED_CANDIDATES.csv
SOURCE_RANKED_CANDIDATE_ROWS: 252
OUTPUT_POSITION_POLICY_ROWS: 252
POSITION_ALLOWED_COUNT: 0
POSITION_SMALL_ONLY_COUNT: 0
POSITION_WATCH_ONLY_COUNT: 0
POSITION_WAIT_PULLBACK_COUNT: 0
POSITION_REVIEW_FIRST_COUNT: 0
POSITION_BLOCKED_COUNT: 0
POSITION_OPERATOR_BLOCKED_COUNT: 252
POSITION_DATA_QUALITY_BLOCKED_COUNT: 0
TOTAL_INITIAL_NOTIONAL_USD_IF_ALL_ALLOWED: 0.00
TOTAL_INITIAL_POSITION_PCT_IF_ALL_ALLOWED: 0.00
TOTAL_MAX_NOTIONAL_USD_POLICY_CAP: 0.00
TOTAL_MAX_POSITION_PCT_POLICY_CAP: 0.00
CURRENT_RANKED_CANDIDATE_ROWS: 252
CURRENT_RECOMMENDATION_ROWS: 252
CURRENT_THEME_CLASSIFICATION_ROWS: 252
LATEST_FULL_FREEZE_TICKER_COUNT: 250
R31A_STATUS: WARN_V18_31A_STATIC_BUYABILITY_GATE_REVIEW_NEEDED
R30E_STATUS: FAIL_V18_30E_SAFE_DAILY_OPERATOR_SEQUENCE_FAILED
R30A_STATUS: WARN_V18_30A_DAILY_OPERATOR_CONTROL_CENTER_REVIEW_NEEDED
FORWARD_RETURN_FILLABLE_READY: FALSE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
VALIDATION_FAIL_COUNT: 1
FORBIDDEN_MODIFIED: FALSE
NEXT_RECOMMENDED_STEP: Inspect R31A/R30E/R30A operator state before manual position review.
