STATUS: WARN_V18_31F_R1_NON_TRADING_DAY_REUSE_LATEST_READY
MODE: FULL_DAILY_TRADE_READINESS_RUNNER
RUN_ID: V18_31F_20260524_182839
DRY_RUN: FALSE
TOP_N_REQUESTED: 252
ACCOUNT_SIZE_USD: 2000.0
CASH_USD: 
CASH_RESERVE_PCT: 15.0
BROKER_PROFILE: MOOMOO_JP_US_STOCK_BASIC
MIN_EFFECTIVE_TRADE_NOTIONAL_USD: 50.0
SAME_DAY_POLICY: REPLACE
R31F_R1_PATCH_APPLIED: TRUE
R31F_NON_TRADING_MODE: TRUE
R30E_FAILURE_SOFTENED_BY_STRUCTURAL_VALIDATION: TRUE
R30E_FAILURE_CLASSIFICATION: NON_TRADING_SKIP_MODE_PRECHECK_FAIL
INDEPENDENT_STRUCTURAL_VALIDATION_RESULT: PASS_CURRENT_ONLY_FREEZE_PARTIAL_250
REUSED_SIGNAL_DATE: 2026-05-22
R31E_SIGNAL_DATE_OVERRIDE_USED: TRUE
STALE_OUTPUT_SUPPRESSED_ON_FAIL: FALSE
R31G_STATUS: WARN_V18_31G_TRADING_DAY_SIGNAL_DATE_BLOCKED_REUSE_LATEST
TRADING_DAY_GUARD_NEW_SIGNAL_DATE_ALLOWED: FALSE
TRADING_DAY_GUARD_RECOMMENDED_SIGNAL_DATE: 2026-05-22
TRADING_DAY_GUARD_REUSED_LATEST_SIGNAL_DATE: TRUE
TRADING_DAY_GUARD_CANDIDATE_SIGNAL_DATE: 2026-05-24
TRADING_DAY_GUARD_LATEST_PRICE_DATE: 2026-05-22
TRADING_DAY_GUARD_ACTION: REUSE_LATEST_SIGNAL_DATE_SKIP_NEW_LEDGER_DATE
NON_TRADING_DATE_GUARD_APPLIED: TRUE
R30E_STATUS: FAIL_V18_30E_SAFE_DAILY_OPERATOR_SEQUENCE_FAILED
R31A_STATUS: WARN_V18_31A_STATIC_BUYABILITY_GATE_REVIEW_NEEDED
R31B_STATUS: WARN_V18_31B_MANUAL_POSITION_SIZING_POLICY_REVIEW_NEEDED
R31C_STATUS: FAIL_V18_31C_MOOMOO_COST_SLIPPAGE_CONSTRAINT_FAILED
R31C_R1_STATUS: FAIL_V18_31C_R1_COST_PLAN_READABILITY_PATCH_FAILED
R31D_STATUS: FAIL_V18_31D_ACCOUNT_AWARE_MANUAL_TRADE_PLAN_FAILED
R31E_STATUS: FAIL_V18_31E_DAILY_TRADE_PLAN_SNAPSHOT_FAILED
SIGNAL_DATE: 2026-05-22
SNAPSHOT_DATE: 2026-05-24
CURRENT_RANKED_CANDIDATE_ROWS: 252
CURRENT_RECOMMENDATION_ROWS: 252
CURRENT_THEME_CLASSIFICATION_ROWS: 252
LATEST_FULL_FREEZE_TICKER_COUNT: 250
R31A_OUTPUT_ROWS: 252
R31B_OUTPUT_ROWS: 252
R31C_OUTPUT_ROWS: 252
R31D_OUTPUT_ROWS: 252
R31E_APPENDED_ROWS: 252
R31E_POST_LEDGER_ROWS: 252
R31E_DUPLICATE_SIGNAL_DATE_TICKER_COUNT: 0
BUY_NOW_ALLOWED_COUNT: 0
BUY_SMALL_ONLY_COUNT: 0
WATCH_FOR_ENTRY_COUNT: 0
WAIT_FOR_PULLBACK_COUNT: 0
POSITION_ALLOWED_COUNT: 0
POSITION_SMALL_ONLY_COUNT: 0
COST_OK_COUNT: 0
CURRENT_COST_OK_CANDIDATE_COUNT: 0
CURRENT_BLOCKED_MIN_NOTIONAL_COUNT: 0
REVIEW_FIRST_NO_CURRENT_TRADE_COUNT: 0
WATCH_ONLY_NO_CURRENT_TRADE_COUNT: 0
WAIT_PULLBACK_NO_CURRENT_TRADE_COUNT: 0
ACCOUNT_TRADE_ALLOWED_COUNT: 0
ACCOUNT_TRADE_SMALL_ONLY_COUNT: 0
ACCOUNT_WATCH_ONLY_COUNT: 0
ACCOUNT_WAIT_PULLBACK_COUNT: 0
ACCOUNT_REVIEW_FIRST_COUNT: 0
BLOCKED_BY_DAILY_NEW_BUY_LIMIT_COUNT: 0
BLOCKED_BY_COST_PLAN_COUNT: 0
ACCOUNT_STATE_MODE: TEMPLATE_OR_EMPTY_ACCOUNT_ASSUMPTION
ACCOUNT_STATE_QUALITY_FLAG: WARN_TEMPLATE_EMPTY_ACCOUNT
ACCOUNT_TOTAL_VALUE_USD: 2000.00
CASH_USD_EFFECTIVE: 2000.00
AVAILABLE_CASH_AFTER_RESERVE_USD: 1700.00
FORWARD_RETURN_FILLABLE_READY: FALSE
AUTO_TRADE: DISABLED
AUTO_SELL: DISABLED
OFFICIAL_DECISION_IMPACT: NONE
VALIDATION_FAIL_COUNT: 0
FORBIDDEN_MODIFIED: FALSE
FINAL_OPERATOR_ACTION: 
DAILY_READ_FILES: D:\us-tech-quant\outputs\v18\ops\V18_31F_READ_FIRST.txt; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_DAILY_TRADE_READINESS.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_ACCOUNT_AWARE_MANUAL_TRADE_PLAN.md; D:\us-tech-quant\outputs\v18\read_center\V18_CURRENT_OPERATOR_CONTROL_CENTER.md
NEXT_RECOMMENDED_STEP: Manual review only; current reports reused latest supported signal date and no new signal_date was created.
