source_path,mode,status,size_bytes,category,risk_level,recommended_action,reason,skip_reason,delete_error
scripts\v18\run_v18_4C_cloud_earnings_event_update.ps1,DELETE_GENERATED_ONLY,SKIPPED,6289,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4C_R1_final_daily_wrapper.ps1,DELETE_GENERATED_ONLY,SKIPPED,1190,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4C_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,8137,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4C_runtime_dependency_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,13056,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4D_factor_pack_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,11753,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4E_factor_output_forward_tracking_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,17914,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4F_forward_tracker_factor_coverage_repair.ps1,DELETE_GENERATED_ONLY,SKIPPED,11244,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4G_R1_final_daily_factor_audit_wrapper.ps1,DELETE_GENERATED_ONLY,SKIPPED,8941,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4G_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,11980,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4H_factor_rolling_backtest.ps1,DELETE_GENERATED_ONLY,SKIPPED,1271,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4H_R1_factor_robustness_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,1265,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4H_R1A_factor_robustness_interpretation_patch.ps1,DELETE_GENERATED_ONLY,SKIPPED,802,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4I_backtest_forward_promotion_merge.ps1,DELETE_GENERATED_ONLY,SKIPPED,771,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4I_R1_final_daily_promotion_merge_wrapper.ps1,DELETE_GENERATED_ONLY,SKIPPED,6774,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4I_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,8753,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4J_R1_final_daily_read_center_wrapper.ps1,DELETE_GENERATED_ONLY,SKIPPED,5260,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4J_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,9134,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_4J_read_center_cleanup.ps1,DELETE_GENERATED_ONLY,SKIPPED,10325,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5A_R1_runtime_decoupling_plan.ps1,DELETE_GENERATED_ONLY,SKIPPED,17408,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5A_R2_runtime_decoupling_classifier.ps1,DELETE_GENERATED_ONLY,SKIPPED,17508,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5A_runtime_decoupling_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,6087,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5B_delete_candidate_runtime_graph_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,13301,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5B_R1_validation_aware_delete_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,8713,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_5C_archive_zero_runtime_candidates.ps1,DELETE_GENERATED_ONLY,SKIPPED,9954,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6B_R1_technical_timing_diagnostic_patch.ps1,DELETE_GENERATED_ONLY,SKIPPED,809,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6B_technical_timing_backtest.ps1,DELETE_GENERATED_ONLY,SKIPPED,890,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6C_technical_timing_forward_tracker.ps1,DELETE_GENERATED_ONLY,SKIPPED,1072,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6E_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,8898,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6F_official_daily_with_technical.ps1,DELETE_GENERATED_ONLY,SKIPPED,2100,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_6F_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,9400,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_7A_full_speed_profile.ps1,DELETE_GENERATED_ONLY,SKIPPED,7942,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_7B_main_chain_audit_dedup_optimizer.ps1,DELETE_GENERATED_ONLY,SKIPPED,9937,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_8E_R1_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,12539,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_8E_R2_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,13468,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_8E_R3_stable_snapshot.ps1,DELETE_GENERATED_ONLY,SKIPPED,13763,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\run_v18_cleanup_audit.ps1,DELETE_GENERATED_ONLY,SKIPPED,852,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_10B_R3_stable_snapshot.py,DELETE_GENERATED_ONLY,SKIPPED,15746,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_10C_R2_stable_snapshot.py,DELETE_GENERATED_ONLY,SKIPPED,16219,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_10D_R1_stable_snapshot.py,DELETE_GENERATED_ONLY,SKIPPED,16536,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_10D_R2_stable_snapshot.py,DELETE_GENERATED_ONLY,SKIPPED,17192,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_3D_factor_pack_shadow_extension.py,DELETE_GENERATED_ONLY,SKIPPED,22525,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_3D_R1_official_overlap_fix.py,DELETE_GENERATED_ONLY,SKIPPED,19569,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4A_factor_forward_outcome_tracker.py,DELETE_GENERATED_ONLY,SKIPPED,17634,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4B_factor_outcome_summary_promotion_rules.py,DELETE_GENERATED_ONLY,SKIPPED,11459,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4H_factor_rolling_backtest.py,DELETE_GENERATED_ONLY,SKIPPED,22395,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4H_R1_factor_robustness_audit.py,DELETE_GENERATED_ONLY,SKIPPED,15759,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4H_R1A_factor_robustness_interpretation_patch.py,DELETE_GENERATED_ONLY,SKIPPED,10502,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_4I_backtest_forward_promotion_merge.py,DELETE_GENERATED_ONLY,SKIPPED,19996,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_6B_R1_technical_timing_diagnostic_patch.py,DELETE_GENERATED_ONLY,SKIPPED,12165,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_6B_technical_timing_backtest.py,DELETE_GENERATED_ONLY,SKIPPED,17090,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_6C_technical_timing_forward_tracker.py,DELETE_GENERATED_ONLY,SKIPPED,15163,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
scripts\v18\v18_cleanup_audit.py,DELETE_GENERATED_ONLY,SKIPPED,13783,KEEP_BUT_REVIEW,Medium,DO_NOT_DELETE,Non-active V18 script; may be legacy or dependency.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\configs\v16\universe\us_full_screened_generated.yaml,DELETE_GENERATED_ONLY,SKIPPED,814,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\configs\v16\universe\us_full_second_stage_generated.yaml,DELETE_GENERATED_ONLY,SKIPPED,329,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\health\V16_HEALTH_CHECK.json,DELETE_GENERATED_ONLY,SKIPPED,1024,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\health\V16_HEALTH_CHECK.md,DELETE_GENERATED_ONLY,SKIPPED,5417,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\read_center\V16_24_2B_CLASSIC_DAILY_BRIEF.md,DELETE_GENERATED_ONLY,SKIPPED,2438,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\review\V16_FULL_CANDIDATE_REVIEW.md,DELETE_GENERATED_ONLY,SKIPPED,3550,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\risk\V16_BEHAVIOR_GUARD.md,DELETE_GENERATED_ONLY,SKIPPED,2141,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\risk\V16_EVENT_CONFIRMATION_WORKFLOW.md,DELETE_GENERATED_ONLY,SKIPPED,937,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\risk\V16_EVENT_PRACTICALITY.md,DELETE_GENERATED_ONLY,SKIPPED,1917,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\risk\V16_FULL_CANDIDATE_EVENT_WORKFLOW.md,DELETE_GENERATED_ONLY,SKIPPED,1624,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\universe\V16_DAILY_FULL_UNIVERSE_GATE.md,DELETE_GENERATED_ONLY,SKIPPED,2642,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\universe\V16_FULL_UNIVERSE_SCREENED.csv,DELETE_GENERATED_ONLY,SKIPPED,24533,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
archive\stable\V17_6H_R2_stable_repair_health_compat_manual_daily_20260512_214624\outputs\v16\universe\V16_FULL_UNIVERSE_SELECTED_FOR_EXECUTION.csv,DELETE_GENERATED_ONLY,SKIPPED,15621,KEEP_BUT_REVIEW,Medium,KEEP,Legacy stable snapshot; keep unless retention policy is approved.,SKIP_RECOMMENDED_ACTION_NOT_DELETE_DRYRUN_ONLY,
